time_s,switch_V,bus_V,highVgs_V,lowVgs_V,highVds_V,lowVds_V,highCurrent_A,lowCurrent_A,highGateCurrent_A,lowGateCurrent_A,loadCurrent_A,feedCurrent_A,highChannelCurrent_A,lowChannelCurrent_A,highDiodeCurrent_A,lowDiodeCurrent_A
2.93875e-07,23.847713454124,23.850951786138,11.999996700183,5.21826124059894e-15,0.00323833201396795,23.847713454124,2.98096427723845,9.5482270978664e-08,1.31992678094853e-07,-2.08730449623957e-16,2.98096418175618,2.98096427724084,2.98096427722388,9.14171697135739e-11,-0,-2.07185623070458e-24
2.94e-07,23.847713454124,23.850951786138,11.999996700183,2.13253676364542e-15,0.00323833201396795,23.847713454124,2.98096427723845,9.54822714227532e-08,1.31992678161977e-07,-8.53014705458169e-17,2.98096418175618,2.98096427724084,2.98096427724149,9.14171697136202e-11,-0,6.22604625928133e-24
2.94125e-07,23.847713454124,23.850951786138,11.999996700183,5.05551026434797e-15,0.0032383320139715,23.847713454124,2.98096427723845,9.54822714227532e-08,1.31992677981566e-07,-2.02220410573919e-16,2.98096418175618,2.98096427724084,2.9809642772239,9.14171697135871e-11,-6.30856654919506e-41,-8.32988802398623e-24
2.9425e-07,23.847713454124,23.850951786138,11.9999967001831,2.23838616793172e-15,0.00323833201397505,23.847713454124,2.98096427723845,9.54822723109316e-08,1.31992678012073e-07,-8.95354467172687e-17,2.98096418175618,2.98096427724084,2.98096427724144,9.14171697135805e-11,-0,-7.9609542759614e-25
2.94375e-07,23.847713454124,23.850951786138,11.999996700183,5.0980923992675e-15,0.0032383320139715,23.847713454124,2.98096427723845,9.54822731991101e-08,1.31992677988787e-07,-2.039236959707e-16,2.98096418175618,2.98096427724084,2.98096427722394,9.14171697135871e-11,-6.32432077076167e-41,-8.4949144080453e-24
2.945e-07,23.847713454124,23.850951786138,11.999996700183,2.0816968953334e-15,0.0032383320139715,23.847713454124,2.98096427723845,9.54822731991101e-08,1.3199267804278e-07,-8.32678758133361e-17,2.98096418175618,2.98096427724084,2.98096427724144,9.14171697136004e-11,-0,-3.70606774693639e-25
2.94625e-07,23.847713454124,23.850951786138,11.999996700183,4.75189270104345e-15,0.0032383320139715,23.847713454124,2.98096427723845,9.54822727550209e-08,1.31992678031568e-07,-1.90075708041738e-16,2.98096418175618,2.98096427724084,2.98096427722395,9.14171697136004e-11,-0,-7.56075173525367e-24
2.9475e-07,23.847713454124,23.850951786138,11.999996700183,2.36649256965451e-15,0.00323833201397505,23.847713454124,2.98096427723845,9.54822736431993e-08,1.31992678041007e-07,-9.46597027861803e-17,2.98096418175618,2.98096427724084,2.9809642772414,9.14171697135871e-11,-1.19901493537994e-40,-1.28958634051378e-24
2.94875e-07,23.847713454124,23.850951786138,11.9999967001831,4.85033058136978e-15,0.00323833201397505,23.847713454124,2.98096427723846,9.54822745313777e-08,1.31992678058577e-07,-1.94013223254791e-16,2.98096418175618,2.98096427724084,2.98096427722399,9.1417169713607e-11,-6.33944797606937e-41,-1.23021174441715e-24
2.95e-07,23.847713454124,23.850951786138,11.999996700183,2.36678192293211e-15,0.0032383320139715,23.847713454124,2.98096427723846,9.54822749754669e-08,1.31992678004228e-07,-9.46712769172846e-17,2.98096418175618,2.98096427724084,2.98096427724138,9.14171697135938e-11,-0,5.34458885098082e-24
2.95125e-07,23.847713454124,23.850951786138,11.999996700183,4.84287581489049e-15,0.0032383320139715,23.847713454124,2.98096427723846,9.54822754195561e-08,1.31992677963241e-07,-1.9371503259562e-16,2.98096418175618,2.98096427724084,2.98096427722401,9.14171697135938e-11,-6.34383841608553e-41,-1.19750158448574e-24
2.9525e-07,23.847713454124,23.850951786138,11.999996700183,2.94563870703078e-15,0.0032383320139715,23.847713454124,2.98096427723846,9.54822763077345e-08,1.31992678139067e-07,-1.17825548281231e-16,2.98096418175618,2.98096427724084,2.98096427724138,9.14171697135805e-11,-0,3.7076359424957e-24
2.95375e-07,23.847713454124,23.850951786138,11.999996700183,5.13691525235427e-15,0.00323833201396795,23.847713454124,2.98096427723846,9.54822763077345e-08,1.31992678056608e-07,-2.05476610094171e-16,2.98096418175618,2.98096427724084,2.980964277224,9.14171697135938e-11,-0,-1.89601400630928e-24
2.955e-07,23.847713454124,23.850951786138,11.999996700183,2.70051128790068e-15,0.0032383320139715,23.847713454124,2.98096427723846,9.54822763077345e-08,1.31992678033713e-07,-1.08020451516027e-16,2.98096418175618,2.98096427724084,2.98096427724136,9.14171697135938e-11,-0,4.5595576243005e-24
2.95625e-07,23.847713454124,23.850951786138,11.9999967001831,5.16121942401929e-15,0.00323833201397505,23.847713454124,2.98096427723846,9.5482277195913e-08,1.31992678039391e-07,-2.06448776960772e-16,2.98096418175618,2.98096427724084,2.98096427722403,9.14171697136136e-11,-6.35247502231448e-41,-1.91859648834554e-24
2.9575e-07,23.847713454124,23.850951786138,11.999996700183,2.4901253478798e-15,0.0032383320139715,23.847713454124,2.98096427723846,9.54822763077345e-08,1.31992678035802e-07,-9.9605013915192e-17,2.98096418175618,2.98096427724084,2.98096427724134,9.1417169713607e-11,-0,-1.42484382697136e-24
