time_s,switch_V,bus_V,highVgs_V,lowVgs_V,highVds_V,lowVds_V,highCurrent_A,lowCurrent_A,highGateCurrent_A,lowGateCurrent_A,loadCurrent_A,feedCurrent_A
1.24866000000001e-06,23.8477134541864,23.8509517861027,11.9999966975035,-9.67189220901329e-12,0.00323833194012835,23.8477134542102,2.98096427771686,9.56518482198021e-08,1.32065931524039e-07,3.86875688369817e-13,2.98096418176837,2.98096427745389
1.24878500000001e-06,23.8477134543688,23.850951786103,11.9999966974724,1.64434194385408e-11,0.00323833175805888,23.8477134543926,2.98096427768536,9.56623047443372e-08,1.32062486279949e-07,-6.57736777557417e-13,2.98096418176837,2.98096427745391
1.24891000000001e-06,23.8477134540974,23.8509517861027,11.9999966974691,-2.48957332907429e-11,0.00323833202913448,23.8477134541212,2.9809642777182,9.56440127097835e-08,1.32064018831812e-07,9.95829331653617e-13,2.98096418176837,2.98096427745392
1.24903500000001e-06,23.8477134542147,23.8509517861028,11.9999966974961,2.59419318898432e-11,0.00323833191200862,23.8477134542385,2.98096427770014,9.56398173990181e-08,1.32063297630935e-07,-1.03767727561863e-12,2.98096418176837,2.98096427745394
1.24916000000001e-06,23.8477134541903,23.8509517861028,11.9999966975003,-2.14416363844312e-11,0.00323833193637668,23.8477134542141,2.98096427770498,9.56407846253171e-08,1.32065709035345e-07,8.57665455397831e-13,2.98096418176837,2.98096427745395
1.24928500000001e-06,23.8477134542114,23.8509517861028,11.9999966974851,1.62812529819997e-11,0.00323833191528422,23.8477134542352,2.98096427770183,9.5633593488742e-08,1.3206330651272e-07,-6.51250119295619e-13,2.98096418176837,2.98096427745397
1.24941000000001e-06,23.8477134543403,23.8509517861031,11.9999966975285,-6.91107605887663e-12,0.00323833178659427,23.8477134543642,2.98096427767617,9.56576791111274e-08,1.32066271252285e-07,2.764430423617e-13,2.98096418176837,2.98096427745398
1.24953500000001e-06,23.8477134541178,23.8509517861028,11.9999966974493,-4.85370373487359e-12,0.0032383320088698,23.8477134541417,2.98096427769848,9.56304306853895e-08,1.32063295854579e-07,1.94148149399603e-13,2.98096418176837,2.980964277454
1.24966000000001e-06,23.8477134541618,23.8509517861029,11.9999966975163,9.31274920881624e-12,0.00323833196492984,23.8477134541856,2.98096427769679,9.56309986754889e-08,1.32064307045709e-07,-3.7250996836159e-13,2.98096418176837,2.98096427745401
1.24978500000001e-06,23.8477134543606,23.8509517861031,11.9999966974973,1.3801451295403e-12,0.00323833176631894,23.8477134543845,2.98096427767476,9.56490908698981e-08,1.3206522275766e-07,-5.5205805182937e-14,2.98096418176837,2.98096427745403
1.24991000000001e-06,23.8477134542477,23.8509517861032,11.9999966975165,-3.55415146683676e-12,0.00323833187933431,23.8477134542715,2.98096427766766,9.56509831340213e-08,1.32066225511096e-07,1.42166058676883e-13,2.98096418176837,2.98096427745404
1.25003500000001e-06,23.8477134540792,23.850951786103,11.9999966974532,-7.32380027273436e-12,0.00323833204765478,23.847713454103,2.98096427768671,9.56239176730378e-08,1.32063350033462e-07,2.92952010916405e-13,2.98096418176837,2.98096427745405
1.25016000000001e-06,23.8477134542951,23.8509517861032,11.9999966975143,1.64063189783779e-11,0.00323833183197308,23.8477134543189,2.98096427766615,9.56399435203537e-08,1.32063653346393e-07,-6.56252759150868e-13,2.98096418176837,2.98096427745406
1.25028500000001e-06,23.8477134542132,23.8509517861031,11.9999966975052,-9.06579892050053e-12,0.00323833191380629,23.847713454237,2.98096427767213,9.5650779297074e-08,1.3206699334134e-07,3.62631956828724e-13,2.98096418176837,2.98096427745407
1.25041000000001e-06,23.8477134540384,23.8509517861029,11.9999966975088,-2.81967173281759e-12,0.00323833208833335,23.8477134540622,2.98096427769735,9.56331254187148e-08,1.32066337421577e-07,1.12786869315411e-13,2.98096418176837,2.98096427745409
1.25053500000001e-06,23.8477134542964,23.850951786103,11.9999966975302,8.75110682514381e-12,0.00323833183050226,23.8477134543202,2.98096427767932,9.56549497388437e-08,1.32067426772409e-07,-3.50044273014153e-13,2.98096418176837,2.9809642774541
1.25066000000001e-06,23.8477134542632,23.8509517861031,11.9999966974776,1.43017761354712e-12,0.00323833186368816,23.8477134542871,2.98096427767475,9.56513668270986e-08,1.32065564706352e-07,-5.72071045432576e-14,2.98096418176837,2.98096427745412
1.25078500000001e-06,23.8477134540395,23.8509517861028,11.9999966975012,-1.08174247557207e-11,0.00323833208711122,23.8477134540634,2.98096427770214,9.56373331639782e-08,1.32066324987079e-07,4.32696990239211e-13,2.98096418176837,2.98096427745413
1.25091000000001e-06,23.8477134541561,23.8509517861028,11.9999966974922,8.90872166177518e-12,0.00323833197053958,23.84771345418,2.98096427770299,9.56373544802602e-08,1.32065578029028e-07,-3.5634886647956e-13,2.98096418176837,2.98096427745414
1.25103500000001e-06,23.8477134543241,23.850951786103,11.9999966975227,9.36046344398092e-13,0.00323833180271293,23.847713454348,2.98096427768459,9.56595083145828e-08,1.32066861002755e-07,-3.74418537768223e-14,2.98096418176837,2.98096427745416
1.25116000000001e-06,23.8477134542607,23.850951786103,11.9999966974635,4.47920561793607e-12,0.00323833186615019,23.8477134542846,2.9809642776811,9.5656162990565e-08,1.32064270186305e-07,-1.79168224721743e-13,2.98096418176837,2.98096427745417
1.25128500000001e-06,23.8477134540635,23.8509517861028,11.9999966975183,-1.13234593107754e-11,0.00323833206315882,23.8477134540873,2.98096427770377,9.56425054710053e-08,1.32067613733966e-07,4.52938372441888e-13,2.98096418176837,2.98096427745418
1.25141000000001e-06,23.8477134541506,23.8509517861028,11.9999966974947,9.68626118385847e-12,0.00323833197598944,23.8477134541745,2.98096427770571,9.56416705832908e-08,1.32065928859504e-07,-3.87450447363637e-13,2.98096418176837,2.9809642774542
1.25153500000001e-06,23.8477134543281,23.8509517861031,11.9999966974878,1.60265509419754e-12,0.00323833179878363,23.847713454352,2.98096427767786,9.56575996191589e-08,1.32064026825418e-07,-6.41062037694401e-14,2.98096418176837,2.98096427745421
1.25166000000001e-06,23.8477134542378,23.8509517861031,11.9999966975073,-3.22783895284107e-12,0.0032383318890723,23.8477134542617,2.98096427767656,9.56598138479592e-08,1.32067331293229e-07,1.29113558116742e-13,2.98096418176837,2.98096427745423
1.25178500000001e-06,23.8477134541964,23.850951786103,11.9999966975233,3.53935461152274e-12,0.0032383319304472,23.8477134542203,2.98096427768034,9.56593870782285e-08,1.32067822011805e-07,-1.41574184464307e-13,2.98096418176837,2.98096427745424
1.25191000000001e-06,23.8477134540811,23.8509517861028,11.9999966974496,-6.72300868032075e-12,0.00323833204556578,23.847713454105,2.98096427770083,9.56338426227887e-08,1.32064104096941e-07,2.68920347219284e-13,2.98096418176837,2.98096427745425
1.25203500000001e-06,23.8477134543419,23.8509517861031,11.9999966975017,9.7973217323857e-12,0.003238331784992,23.8477134543658,2.98096427767444,9.56453285461123e-08,1.32063690649886e-07,-3.91892869304833e-13,2.98096418176837,2.98096427745427
1.25216000000001e-06,23.8477134540942,23.8509517861028,11.9999966974833,-1.34229263187214e-11,0.00323833203246338,23.8477134541181,2.98096427770039,9.56361745352297e-08,1.32066607871906e-07,5.36917052761743e-13,2.98096418176837,2.98096427745428
1.25228500000001e-06,23.847713454268,23.850951786103,11.9999966975579,1.71747005482132e-11,0.00323833185886002,23.8477134542918,2.98096427768344,9.56611501123916e-08,1.32067517366607e-07,-6.86988021945015e-13,2.98096418176837,2.9809642774543
1.25241000000001e-06,23.8477134540803,23.8509517861027,11.999996697472,-1.12014728918766e-11,0.0032383320462408,23.8477134541042,2.98096427771191,9.56476724489619e-08,1.32067736746677e-07,4.48058915685818e-13,2.98096418176837,2.98096427745431
1.25253500000001e-06,23.8477134542032,23.8509517861028,11.9999966974831,5.86879589957396e-12,0.00323833192342349,23.8477134542271,2.98096427770331,9.56322767642348e-08,1.32062868640759e-07,-2.34751835988592e-13,2.98096418176837,2.98096427745433
1.25266000000001e-06,23.8477134542391,23.8509517861028,11.9999966974684,-8.1670195105288e-12,0.0032383318875695,23.847713454263,2.98096427770125,9.56326653422934e-08,1.32064609470461e-07,3.26680780428992e-13,2.98096418176837,2.98096427745434
1.25278500000001e-06,23.8477134542204,23.8509517861028,11.9999966974812,9.07564017158392e-12,0.00323833190633493,23.8477134542442,2.98096427769919,9.56272407925951e-08,1.32062524027532e-07,-3.6302560687207e-13,2.98096418176837,2.98096427745436
1.25291000000001e-06,23.8477134542128,23.8509517861029,11.9999966974837,-7.45915198673501e-12,0.00323833191391287,23.8477134542367,2.98096427769714,9.56310493016588e-08,1.32063995739173e-07,2.98366079476561e-13,2.98096418176837,2.98096427745437
1.25303500000001e-06,23.8477134542308,23.8509517861029,11.9999966974914,3.1701770521587e-12,0.00323833189591127,23.8477134542547,2.98096427769509,9.56244368133241e-08,1.3206376703323e-07,-1.26807082089391e-13,2.98096418176837,2.98096427745439
1.25316000000001e-06,23.8477134542056,23.850951786103,11.9999966974912,-2.30006852750692e-12,0.00323833192119238,23.8477134542295,2.98096427768832,9.56270040930463e-08,1.32063744384681e-07,9.2002741102485e-14,2.98096418176837,2.9809642774544
1.25328500000001e-06,23.8477134543282,23.8509517861032,11.9999966975336,7.75828274750099e-12,0.00323833179888666,23.8477134543521,2.98096427765904,9.56476751134971e-08,1.32066471092429e-07,-3.10331309907488e-13,2.98096418176837,2.98096427745441
1.25341000000001e-06,23.8477134542354,23.8509517861032,11.9999966974839,-7.04957242922941e-12,0.00323833189169775,23.8477134542592,2.98096427766358,9.56406314145397e-08,1.32065170799223e-07,2.81982897175944e-13,2.98096418176837,2.98096427745443
1.25353500000001e-06,23.8477134542023,23.8509517861032,11.999996697526,1.51532610842066e-12,0.00323833192475931,23.8477134542262,2.98096427766157,9.56423282794105e-08,1.32066578117929e-07,-6.06130443382811e-14,2.98096418176837,2.98096427745444
1.25366000000001e-06,23.8477134542006,23.8509517861031,11.9999966975092,8.53629125913553e-13,0.00323833192644329,23.8477134542244,2.98096427766901,9.56443657607053e-08,1.32067536018354e-07,-3.41451650373616e-14,2.98096418176837,2.98096427745445
1.25378500000001e-06,23.8477134540694,23.850951786103,11.9999966974906,-9.4859182811323e-12,0.00323833205742119,23.8477134540932,2.98096427768842,9.56238874749715e-08,1.32066085622995e-07,3.79436731254399e-13,2.98096418176837,2.98096427745446
1.25391000000001e-06,23.8477134543165,23.8509517861032,11.9999966975098,1.32376565388738e-11,0.0032383318105218,23.8477134543403,2.98096427766677,9.56407730789977e-08,1.3206553761691e-07,-5.29506261567662e-13,2.98096418176837,2.98096427745447
1.25403500000001e-06,23.847713454075,23.8509517861029,11.9999966974774,-1.42242778905862e-11,0.00323833205175106,23.8477134540988,2.98096427769636,9.56288754849766e-08,1.32066159785893e-07,5.68971115637104e-13,2.98096418176837,2.98096427745449
1.25416000000001e-06,23.8477134541816,23.850951786103,11.999996697477,8.83617407376416e-12,0.00323833194526202,23.8477134542054,2.98096427768305,9.56216847924907e-08,1.32062622171247e-07,-3.53446962959049e-13,2.98096418176837,2.9809642774545
1.25428500000001e-06,23.8477134541715,23.8509517861029,11.9999966974771,-9.19738469677113e-12,0.00323833195527357,23.8477134541953,2.98096427769155,9.56231227533522e-08,1.32064130742293e-07,3.67895387879675e-13,2.98096418176837,2.98096427745452
1.25441000000001e-06,23.8477134541875,23.850951786103,11.9999966974931,4.49200167714382e-12,0.00323833193932899,23.8477134542113,2.98096427768732,9.56227439452562e-08,1.3206357607487e-07,-1.79680067090065e-13,2.98096418176837,2.98096427745453
1.25453500000001e-06,23.847713454185,23.8509517861029,11.99999669748,-6.07394987640135e-12,0.00323833194170575,23.8477134542089,2.98096427769473,9.56231165361032e-08,1.32063517455094e-07,2.42957995061885e-13,2.98096418176837,2.98096427745454
1.25466000000001e-06,23.8477134541794,23.8509517861029,11.999996697514,6.91222090545816e-12,0.00323833194734391,23.8477134542032,2.98096427769522,9.56296828391601e-08,1.32065017588445e-07,-2.76488836224962e-13,2.98096418176837,2.98096427745456
1.25478500000001e-06,23.8477134543564,23.8509517861032,11.9999966974934,-1.10641855228209e-12,0.00323833177061417,23.8477134543802,2.98096427766848,9.56451327027708e-08,1.3206386828557e-07,4.42567420923457e-14,2.98096418176837,2.98096427745457
1.25491000000001e-06,23.8477134540732,23.8509517861029,11.999996697491,-6.73602743581618e-12,0.00323833205355584,23.8477134540971,2.9809642776908,9.56309591515492e-08,1.32065197000486e-07,2.69441097439114e-13,2.98096418176837,2.98096427745458
1.25503500000001e-06,23.8477134541623,23.8509517861029,11.999996697476,4.20103157413852e-12,0.00323833196441825,23.8477134541862,2.98096427769384,9.56224504022885e-08,1.32062174085235e-07,-1.68041262969574e-13,2.98096418176837,2.98096427745459
1.25516000000001e-06,23.8477134543002,23.8509517861032,11.9999966975303,1.71839928470275e-12,0.00323833182685718,23.847713454324,2.98096427766601,9.56531267526373e-08,1.32065733460252e-07,-6.87359713897598e-14,2.98096418176837,2.98096427745461
1.25528500000001e-06,23.8477134540865,23.850951786103,11.9999966974786,-6.9531400867186e-12,0.00323833204034329,23.8477134541103,2.98096427768833,9.56290051590258e-08,1.32065751667909e-07,2.78125603475419e-13,2.98096418176837,2.98096427745462
1.25541000000001e-06,23.8477134542674,23.8509517861032,11.999996697544,3.63388970288389e-12,0.00323833185957412,23.8477134542913,2.98096427766777,9.56479762059814e-08,1.32065879121512e-07,-1.45355588118844e-13,2.98096418176837,2.98096427745463
1.25553500000001e-06,23.8477134541082,23.850951786103,11.9999966974273,-5.26777667677787e-12,0.00323833201865042,23.847713454132,2.98096427768792,9.5623232443387e-08,1.32063110225289e-07,2.10711067076172e-13,2.98096418176837,2.98096427745465
1.25566000000001e-06,23.8477134541323,23.850951786103,11.9999966975131,-2.46747622273596e-12,0.00323833199458079,23.8477134541561,2.98096427768152,9.56213188629818e-08,1.32062794477861e-07,9.86990489118073e-14,2.98096418176837,2.98096427745466
1.25578500000001e-06,23.8477134541532,23.8509517861029,11.9999966974949,3.19483938005788e-12,0.00323833197354162,23.8477134541771,2.98096427769365,9.56287120601473e-08,1.32066405367226e-07,-1.27793575205382e-13,2.98096418176837,2.98096427745467
1.25591000000001e-06,23.8477134541658,23.850951786103,11.9999966974933,-5.51730860149979e-12,0.00323833196105028,23.8477134541896,2.98096427768834,9.56249368577744e-08,1.32062820235035e-07,2.20692344065288e-13,2.98096418176837,2.98096427745469
1.25603500000001e-06,23.8477134543176,23.8509517861032,11.9999966975019,1.10146169628219e-11,0.00323833180940625,23.8477134543415,2.98096427766742,9.56478753977308e-08,1.32064755131722e-07,-4.40584678523449e-13,2.98096418176837,2.9809642774547
1.25616000000001e-06,23.8477134540468,23.8509517861028,11.9999966975254,-1.57914121499472e-11,0.00323833207987789,23.8477134540706,2.98096427770281,9.56370129756579e-08,1.32068208813507e-07,6.31656486013047e-13,2.98096418176837,2.98096427745471
1.25628500000001e-06,23.8477134541299,23.8509517861029,11.9999966975132,8.76726905129974e-12,0.00323833199678347,23.8477134541538,2.98096427769785,9.56407402163961e-08,1.32066078517568e-07,-3.50690762060406e-13,2.98096418176837,2.98096427745473
1.25641000000001e-06,23.8477134541917,23.8509517861028,11.9999966974663,-2.14299827920362e-12,0.00323833193494849,23.8477134542156,2.98096427770415,9.56326511314387e-08,1.32064164048984e-07,8.57199311702022e-14,2.98096418176837,2.98096427745474
1.25653500000001e-06,23.847713454186,23.8509517861028,11.9999966974857,-4.02534254658267e-12,0.00323833194068612,23.8477134542098,2.98096427770464,9.56342827151957e-08,1.32062976998526e-07,1.61013701867171e-13,2.98096418176837,2.98096427745475
1.25666000000001e-06,23.8477134543723,23.8509517861031,11.9999966974933,9.31227405813043e-12,0.00323833175463406,23.8477134543961,2.98096427767788,9.5652664899859e-08,1.3206408189248e-07,-3.72490962334157e-13,2.98096418176837,2.98096427745477
