rowScope,modelName,regime,runName,runIndex,seed,horizonSamples,horizonSeconds,runCount,forecastCount,nonfiniteForecastCount,nonfiniteForecastFraction,oneStepPairCount,oneStepNonfiniteCount,oneStepLiftedRelativeError,oneStepInnovationRMSE,oneStepInnovationNormalizedRMSE,constantCoordinateRMSE,quadraticConsistencyRMSE,quadraticConsistencyRelativeError,consistencyNonfiniteCount
run,Linear hybrid,varied,varied_seed_130204,14,130204,250,0.25,1,128,0,0,128,0,0.0306763177065395,0.000536266115866895,0.0463682043977677,0,0,0,0
run,EDMD hybrid,varied,varied_seed_130204,14,130204,1,0.001,1,128,0,0,128,0,0.051015948260155,0.000536994841057268,0.0464312135597813,0,0.0220016351292936,0.0379638517617618,0
run,EDMD hybrid,varied,varied_seed_130204,14,130204,20,0.02,1,128,0,0,128,0,0.051015948260155,0.000536994841057268,0.0464312135597813,0,0.123683668563604,0.226281803577721,0
run,EDMD hybrid,varied,varied_seed_130204,14,130204,50,0.05,1,128,0,0,128,0,0.051015948260155,0.000536994841057268,0.0464312135597813,0,0.242304658484296,0.478429714854667,0
run,EDMD hybrid,varied,varied_seed_130204,14,130204,100,0.1,1,128,0,0,128,0,0.051015948260155,0.000536994841057268,0.0464312135597813,0,0.433362113785277,0.905425826209396,0
run,EDMD hybrid,varied,varied_seed_130204,14,130204,250,0.25,1,128,0,0,128,0,0.051015948260155,0.000536994841057268,0.0464312135597813,0,0.662471481079194,1.37948967284314,0
run,Linear hybrid,varied,varied_seed_130205,15,130205,1,0.001,1,128,0,0,128,0,0.0269615144472576,0.00052750742059029,0.0456108845507234,0,0,0,0
run,Linear hybrid,varied,varied_seed_130205,15,130205,20,0.02,1,128,0,0,128,0,0.0269615144472576,0.00052750742059029,0.0456108845507234,0,0,0,0
run,Linear hybrid,varied,varied_seed_130205,15,130205,50,0.05,1,128,0,0,128,0,0.0269615144472576,0.00052750742059029,0.0456108845507234,0,0,0,0
run,Linear hybrid,varied,varied_seed_130205,15,130205,100,0.1,1,128,0,0,128,0,0.0269615144472576,0.00052750742059029,0.0456108845507234,0,0,0,0
run,Linear hybrid,varied,varied_seed_130205,15,130205,250,0.25,1,128,0,0,128,0,0.0269615144472576,0.00052750742059029,0.0456108845507234,0,0,0,0
run,EDMD hybrid,varied,varied_seed_130205,15,130205,1,0.001,1,128,0,0,128,0,0.0410780525147605,0.000528780952921177,0.0457210004161092,0,0.0234234026377816,0.0282902291741016,0
run,EDMD hybrid,varied,varied_seed_130205,15,130205,20,0.02,1,128,0,0,128,0,0.0410780525147605,0.000528780952921177,0.0457210004161092,0,0.184703048923196,0.221852995178347,0
run,EDMD hybrid,varied,varied_seed_130205,15,130205,50,0.05,1,128,0,0,128,0,0.0410780525147605,0.000528780952921177,0.0457210004161092,0,0.370825677951685,0.442116036109988,0
run,EDMD hybrid,varied,varied_seed_130205,15,130205,100,0.1,1,128,0,0,128,0,0.0410780525147605,0.000528780952921177,0.0457210004161092,0,0.619107318777585,0.720882970975144,0
run,EDMD hybrid,varied,varied_seed_130205,15,130205,250,0.25,1,128,0,0,128,0,0.0410780525147605,0.000528780952921177,0.0457210004161092,0,0.777375102969014,1.02915773242731,0
run,Linear hybrid,varied,varied_seed_130206,16,130206,1,0.001,1,128,0,0,128,0,0.0233731049425508,0.00054874487617183,0.0474471793531676,0,0,0,0
run,Linear hybrid,varied,varied_seed_130206,16,130206,20,0.02,1,128,0,0,128,0,0.0233731049425508,0.00054874487617183,0.0474471793531676,0,0,0,0
run,Linear hybrid,varied,varied_seed_130206,16,130206,50,0.05,1,128,0,0,128,0,0.0233731049425508,0.00054874487617183,0.0474471793531676,0,0,0,0
run,Linear hybrid,varied,varied_seed_130206,16,130206,100,0.1,1,128,0,0,128,0,0.0233731049425508,0.00054874487617183,0.0474471793531676,0,0,0,0
run,Linear hybrid,varied,varied_seed_130206,16,130206,250,0.25,1,128,0,0,128,0,0.0233731049425508,0.00054874487617183,0.0474471793531676,0,0,0,0
run,EDMD hybrid,varied,varied_seed_130206,16,130206,1,0.001,1,128,0,0,128,0,0.0388333046764225,0.000550255627312337,0.0475778063228839,0,0.0292105132518876,0.0279853885008013,0
run,EDMD hybrid,varied,varied_seed_130206,16,130206,20,0.02,1,128,0,0,128,0,0.0388333046764225,0.000550255627312337,0.0475778063228839,0,0.256988892538509,0.255455653738236,0
run,EDMD hybrid,varied,varied_seed_130206,16,130206,50,0.05,1,128,0,0,128,0,0.0388333046764225,0.000550255627312337,0.0475778063228839,0,0.557161000410751,0.571432265069145,0
run,EDMD hybrid,varied,varied_seed_130206,16,130206,100,0.1,1,128,0,0,128,0,0.0388333046764225,0.000550255627312337,0.0475778063228839,0,0.892823594505919,0.944847035853709,0
run,EDMD hybrid,varied,varied_seed_130206,16,130206,250,0.25,1,128,0,0,128,0,0.0388333046764225,0.000550255627312337,0.0475778063228839,0,0.934819060411994,1.11526792878547,0
run,Linear hybrid,varied,varied_seed_130207,17,130207,1,0.001,1,128,0,0,128,0,0.0296353888841343,0.000571512829420191,0.0494158085070575,0,0,0,0
run,Linear hybrid,varied,varied_seed_130207,17,130207,20,0.02,1,128,0,0,128,0,0.0296353888841343,0.000571512829420191,0.0494158085070575,0,0,0,0
run,Linear hybrid,varied,varied_seed_130207,17,130207,50,0.05,1,128,0,0,128,0,0.0296353888841343,0.000571512829420191,0.0494158085070575,0,0,0,0
run,Linear hybrid,varied,varied_seed_130207,17,130207,100,0.1,1,128,0,0,128,0,0.0296353888841343,0.000571512829420191,0.0494158085070575,0,0,0,0
run,Linear hybrid,varied,varied_seed_130207,17,130207,250,0.25,1,128,0,0,128,0,0.0296353888841343,0.000571512829420191,0.0494158085070575,0,0,0,0
run,EDMD hybrid,varied,varied_seed_130207,17,130207,1,0.001,1,128,0,0,128,0,0.0396662995080142,0.00057177404441065,0.0494383944391367,0,0.0231382743041804,0.0282543045579845,0
run,EDMD hybrid,varied,varied_seed_130207,17,130207,20,0.02,1,128,0,0,128,0,0.0396662995080142,0.00057177404441065,0.0494383944391367,0,0.153228571834923,0.184353314505132,0
run,EDMD hybrid,varied,varied_seed_130207,17,130207,50,0.05,1,128,0,0,128,0,0.0396662995080142,0.00057177404441065,0.0494383944391367,0,0.322278161907853,0.395453965941703,0
run,EDMD hybrid,varied,varied_seed_130207,17,130207,100,0.1,1,128,0,0,128,0,0.0396662995080142,0.00057177404441065,0.0494383944391367,0,0.607567037562013,0.73279660344498,0
run,EDMD hybrid,varied,varied_seed_130207,17,130207,250,0.25,1,128,0,0,128,0,0.0396662995080142,0.00057177404441065,0.0494383944391367,0,1.0096203626416,1.2885517244231,0
run,Linear hybrid,varied,varied_seed_130208,18,130208,1,0.001,1,128,0,0,128,0,0.0331201204332408,0.000558676084037726,0.0483058804021761,0,0,0,0
run,Linear hybrid,varied,varied_seed_130208,18,130208,20,0.02,1,128,0,0,128,0,0.0331201204332408,0.000558676084037726,0.0483058804021761,0,0,0,0
run,Linear hybrid,varied,varied_seed_130208,18,130208,50,0.05,1,128,0,0,128,0,0.0331201204332408,0.000558676084037726,0.0483058804021761,0,0,0,0
run,Linear hybrid,varied,varied_seed_130208,18,130208,100,0.1,1,128,0,0,128,0,0.0331201204332408,0.000558676084037726,0.0483058804021761,0,0,0,0
run,Linear hybrid,varied,varied_seed_130208,18,130208,250,0.25,1,128,0,0,128,0,0.0331201204332408,0.000558676084037726,0.0483058804021761,0,0,0,0
run,EDMD hybrid,varied,varied_seed_130208,18,130208,1,0.001,1,128,0,0,128,0,0.0491668395282591,0.000556670567703532,0.0481324736017918,0,0.0197371934407282,0.0353976520539471,0
run,EDMD hybrid,varied,varied_seed_130208,18,130208,20,0.02,1,128,0,0,128,0,0.0491668395282591,0.000556670567703532,0.0481324736017918,0,0.1346746118947,0.254889794030124,0
run,EDMD hybrid,varied,varied_seed_130208,18,130208,50,0.05,1,128,0,0,128,0,0.0491668395282591,0.000556670567703532,0.0481324736017918,0,0.273276166834709,0.544967731627979,0
run,EDMD hybrid,varied,varied_seed_130208,18,130208,100,0.1,1,128,0,0,128,0,0.0491668395282591,0.000556670567703532,0.0481324736017918,0,0.458093786355784,0.942896223118697,0
run,EDMD hybrid,varied,varied_seed_130208,18,130208,250,0.25,1,128,0,0,128,0,0.0491668395282591,0.000556670567703532,0.0481324736017918,0,0.639949548972531,1.23487277741941,0
run,Linear hybrid,varied,varied_seed_130209,19,130209,1,0.001,1,128,0,0,128,0,0.0315784373861917,0.000551831760263956,0.0477140865253737,0,0,0,0
run,Linear hybrid,varied,varied_seed_130209,19,130209,20,0.02,1,128,0,0,128,0,0.0315784373861917,0.000551831760263956,0.0477140865253737,0,0,0,0
run,Linear hybrid,varied,varied_seed_130209,19,130209,50,0.05,1,128,0,0,128,0,0.0315784373861917,0.000551831760263956,0.0477140865253737,0,0,0,0
run,Linear hybrid,varied,varied_seed_130209,19,130209,100,0.1,1,128,0,0,128,0,0.0315784373861917,0.000551831760263956,0.0477140865253737,0,0,0,0
run,Linear hybrid,varied,varied_seed_130209,19,130209,250,0.25,1,128,0,0,128,0,0.0315784373861917,0.000551831760263956,0.0477140865253737,0,0,0,0
run,EDMD hybrid,varied,varied_seed_130209,19,130209,1,0.001,1,128,0,0,128,0,0.0472911461175452,0.000552313237353879,0.0477557174012724,0,0.0190291391036968,0.0318167723773658,0
run,EDMD hybrid,varied,varied_seed_130209,19,130209,20,0.02,1,128,0,0,128,0,0.0472911461175452,0.000552313237353879,0.0477557174012724,0,0.137246258647305,0.246299254682616,0
run,EDMD hybrid,varied,varied_seed_130209,19,130209,50,0.05,1,128,0,0,128,0,0.0472911461175452,0.000552313237353879,0.0477557174012724,0,0.269151930080833,0.537107640146637,0
run,EDMD hybrid,varied,varied_seed_130209,19,130209,100,0.1,1,128,0,0,128,0,0.0472911461175452,0.000552313237353879,0.0477557174012724,0,0.464655153501038,1.01472545934642,0
run,EDMD hybrid,varied,varied_seed_130209,19,130209,250,0.25,1,128,0,0,128,0,0.0472911461175452,0.000552313237353879,0.0477557174012724,0,0.640260689842749,1.52746675908349,0
run,Linear hybrid,varied,varied_seed_130210,20,130210,1,0.001,1,128,0,0,128,0,0.0269112029060935,0.000533925182239177,0.0461657957694393,0,0,0,0
run,Linear hybrid,varied,varied_seed_130210,20,130210,20,0.02,1,128,0,0,128,0,0.0269112029060935,0.000533925182239177,0.0461657957694393,0,0,0,0
run,Linear hybrid,varied,varied_seed_130210,20,130210,50,0.05,1,128,0,0,128,0,0.0269112029060935,0.000533925182239177,0.0461657957694393,0,0,0,0
run,Linear hybrid,varied,varied_seed_130210,20,130210,100,0.1,1,128,0,0,128,0,0.0269112029060935,0.000533925182239177,0.0461657957694393,0,0,0,0
run,Linear hybrid,varied,varied_seed_130210,20,130210,250,0.25,1,128,0,0,128,0,0.0269112029060935,0.000533925182239177,0.0461657957694393,0,0,0,0
run,EDMD hybrid,varied,varied_seed_130210,20,130210,1,0.001,1,128,0,0,128,0,0.0427906222320734,0.000535409626695923,0.0462941481339669,0,0.0248919182623863,0.0319266983880074,0
run,EDMD hybrid,varied,varied_seed_130210,20,130210,20,0.02,1,128,0,0,128,0,0.0427906222320734,0.000535409626695923,0.0462941481339669,0,0.1599197341737,0.205312635763543,0
run,EDMD hybrid,varied,varied_seed_130210,20,130210,50,0.05,1,128,0,0,128,0,0.0427906222320734,0.000535409626695923,0.0462941481339669,0,0.330054634040049,0.425145490701587,0
run,EDMD hybrid,varied,varied_seed_130210,20,130210,100,0.1,1,128,0,0,128,0,0.0427906222320734,0.000535409626695923,0.0462941481339669,0,0.586801243603563,0.723703154785497,0
run,EDMD hybrid,varied,varied_seed_130210,20,130210,250,0.25,1,128,0,0,128,0,0.0427906222320734,0.000535409626695923,0.0462941481339669,0,0.899870719192295,1.10151234353955,0
run,Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,1,0.001,1,128,0,0,128,0,0.0226325554293345,0.000601557129259287,0.0520135863541158,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,20,0.02,1,128,0,0,128,0,0.0226325554293345,0.000601557129259287,0.0520135863541158,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,50,0.05,1,128,0,0,128,0,0.0226325554293345,0.000601557129259287,0.0520135863541158,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,100,0.1,1,128,0,0,128,0,0.0226325554293345,0.000601557129259287,0.0520135863541158,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,250,0.25,1,128,0,0,128,0,0.0226325554293345,0.000601557129259287,0.0520135863541158,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,1,0.001,1,128,0,0,128,0,0.0331379953812259,0.000601049386613244,0.0519696844291263,0,0.0278784866011427,0.0211280933661466,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,20,0.02,1,128,0,0,128,0,0.0331379953812259,0.000601049386613244,0.0519696844291263,0,0.245149213348977,0.188742865457646,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,50,0.05,1,128,0,0,128,0,0.0331379953812259,0.000601049386613244,0.0519696844291263,0,0.491004393785201,0.378756263447635,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,100,0.1,1,128,0,0,128,0,0.0331379953812259,0.000601049386613244,0.0519696844291263,0,0.835552465807561,0.661832779618316,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,250,0.25,1,128,0,0,128,0,0.0331379953812259,0.000601049386613244,0.0519696844291263,0,1.37317350733843,1.02957563855722,0
run,Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,1,0.001,1,128,0,0,128,0,0.0201059253434534,0.000589336412343914,0.0509569230985915,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,20,0.02,1,128,0,0,128,0,0.0201059253434534,0.000589336412343914,0.0509569230985915,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,50,0.05,1,128,0,0,128,0,0.0201059253434534,0.000589336412343914,0.0509569230985915,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,100,0.1,1,128,0,0,128,0,0.0201059253434534,0.000589336412343914,0.0509569230985915,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,250,0.25,1,128,0,0,128,0,0.0201059253434534,0.000589336412343914,0.0509569230985915,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,1,0.001,1,128,0,0,128,0,0.0291430572631347,0.000587634864731713,0.0508097989280712,0,0.0318751432441515,0.0189990058264098,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,20,0.02,1,128,0,0,128,0,0.0291430572631347,0.000587634864731713,0.0508097989280712,0,0.287550423572073,0.173676926868013,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,50,0.05,1,128,0,0,128,0,0.0291430572631347,0.000587634864731713,0.0508097989280712,0,0.53609715283904,0.331842856449981,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,100,0.1,1,128,0,0,128,0,0.0291430572631347,0.000587634864731713,0.0508097989280712,0,0.832591656468973,0.566481344568477,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,250,0.25,1,128,0,0,128,0,0.0291430572631347,0.000587634864731713,0.0508097989280712,0,1.17641349772152,1.10728133643017,0
run,Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,1,0.001,1,128,0,0,128,0,0.0157368019733305,0.00057914287314321,0.050075539592884,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,20,0.02,1,128,0,0,128,0,0.0157368019733305,0.00057914287314321,0.050075539592884,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,50,0.05,1,128,0,0,128,0,0.0157368019733305,0.00057914287314321,0.050075539592884,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,100,0.1,1,128,0,0,128,0,0.0157368019733305,0.00057914287314321,0.050075539592884,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,250,0.25,1,128,0,0,128,0,0.0157368019733305,0.00057914287314321,0.050075539592884,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,1,0.001,1,128,0,0,128,0,0.0214365391976305,0.000580674065569215,0.0502079340166237,0,0.028732768669384,0.0110842279549571,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,20,0.02,1,128,0,0,128,0,0.0214365391976305,0.000580674065569215,0.0502079340166237,0,0.281957178538069,0.111487447042927,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,50,0.05,1,128,0,0,128,0,0.0214365391976305,0.000580674065569215,0.0502079340166237,0,0.490252810823725,0.204014320567676,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,100,0.1,1,128,0,0,128,0,0.0214365391976305,0.000580674065569215,0.0502079340166237,0,0.79276774351929,0.358866136814437,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,250,0.25,1,128,0,0,128,0,0.0214365391976305,0.000580674065569215,0.0502079340166237,0,1.12028578140778,0.735973815201207,0
run,Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,1,0.001,1,128,0,0,128,0,0.0185134655884101,0.000540883344127741,0.0467674326492189,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,20,0.02,1,128,0,0,128,0,0.0185134655884101,0.000540883344127741,0.0467674326492189,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,50,0.05,1,128,0,0,128,0,0.0185134655884101,0.000540883344127741,0.0467674326492189,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,100,0.1,1,128,0,0,128,0,0.0185134655884101,0.000540883344127741,0.0467674326492189,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,250,0.25,1,128,0,0,128,0,0.0185134655884101,0.000540883344127741,0.0467674326492189,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,1,0.001,1,128,0,0,128,0,0.0266091220457875,0.000540198405620043,0.0467082094990232,0,0.0319084895458323,0.0172730487856288,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,20,0.02,1,128,0,0,128,0,0.0266091220457875,0.000540198405620043,0.0467082094990232,0,0.302170231368605,0.158914167024849,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,50,0.05,1,128,0,0,128,0,0.0266091220457875,0.000540198405620043,0.0467082094990232,0,0.5786000166808,0.295038689806068,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,100,0.1,1,128,0,0,128,0,0.0266091220457875,0.000540198405620043,0.0467082094990232,0,0.992295410551124,0.495862953646453,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,250,0.25,1,128,0,0,128,0,0.0266091220457875,0.000540198405620043,0.0467082094990232,0,1.50948954928158,0.902430634519953,0
run,Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,1,0.001,1,128,0,0,128,0,0.0246108526529731,0.00057806832372497,0.0499826287682276,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,20,0.02,1,128,0,0,128,0,0.0246108526529731,0.00057806832372497,0.0499826287682276,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,50,0.05,1,128,0,0,128,0,0.0246108526529731,0.00057806832372497,0.0499826287682276,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,100,0.1,1,128,0,0,128,0,0.0246108526529731,0.00057806832372497,0.0499826287682276,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,250,0.25,1,128,0,0,128,0,0.0246108526529731,0.00057806832372497,0.0499826287682276,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,1,0.001,1,128,0,0,128,0,0.0358998972382057,0.000578284586323958,0.0500013278955765,0,0.0232166241153918,0.0224674838482153,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,20,0.02,1,128,0,0,128,0,0.0358998972382057,0.000578284586323958,0.0500013278955765,0,0.163627628614161,0.160071882254715,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,50,0.05,1,128,0,0,128,0,0.0358998972382057,0.000578284586323958,0.0500013278955765,0,0.305516899528425,0.298143180385172,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,100,0.1,1,128,0,0,128,0,0.0358998972382057,0.000578284586323958,0.0500013278955765,0,0.518513590563932,0.515170353293332,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,250,0.25,1,128,0,0,128,0,0.0358998972382057,0.000578284586323958,0.0500013278955765,0,0.875143418875739,0.94433783479353,0
run,Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,1,0.001,1,128,0,0,128,0,0.0163399955113189,0.000641409796267646,0.0554594438397273,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,20,0.02,1,128,0,0,128,0,0.0163399955113189,0.000641409796267646,0.0554594438397273,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,50,0.05,1,128,0,0,128,0,0.0163399955113189,0.000641409796267646,0.0554594438397273,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,100,0.1,1,128,0,0,128,0,0.0163399955113189,0.000641409796267646,0.0554594438397273,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,250,0.25,1,128,0,0,128,0,0.0163399955113189,0.000641409796267646,0.0554594438397273,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,1,0.001,1,128,0,0,128,0,0.0261654903155119,0.000643663261868373,0.0556542895524924,0,0.0372383286938123,0.014047718477466,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,20,0.02,1,128,0,0,128,0,0.0261654903155119,0.000643663261868373,0.0556542895524924,0,0.369138191711491,0.143192853555107,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,50,0.05,1,128,0,0,128,0,0.0261654903155119,0.000643663261868373,0.0556542895524924,0,0.708755865049223,0.288157776302962,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,100,0.1,1,128,0,0,128,0,0.0261654903155119,0.000643663261868373,0.0556542895524924,0,1.14831375839351,0.51270803102384,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,250,0.25,1,128,0,0,128,0,0.0261654903155119,0.000643663261868373,0.0556542895524924,0,1.65957085885216,1.03187147465033,0
run,Linear hybrid,nonlinear,nonlinear_seed_130307,27,130307,1,0.001,1,128,0,0,128,0,0.0173325678289016,0.000646411138363145,0.0558918844614369,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130307,27,130307,20,0.02,1,128,0,0,128,0,0.0173325678289016,0.000646411138363145,0.0558918844614369,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130307,27,130307,50,0.05,1,128,0,0,128,0,0.0173325678289016,0.000646411138363145,0.0558918844614369,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130307,27,130307,100,0.1,1,128,0,0,128,0,0.0173325678289016,0.000646411138363145,0.0558918844614369,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130307,27,130307,250,0.25,1,128,0,0,128,0,0.0173325678289016,0.000646411138363145,0.0558918844614369,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130307,27,130307,1,0.001,1,128,0,0,128,0,0.023805388541419,0.000647167027497089,0.0559572423515361,0,0.0371126144806691,0.0129722422625799,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130307,27,130307,20,0.02,1,128,0,0,128,0,0.023805388541419,0.000647167027497089,0.0559572423515361,0,0.334505831636197,0.117846840668423,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130307,27,130307,50,0.05,1,128,0,0,128,0,0.023805388541419,0.000647167027497089,0.0559572423515361,0,0.659613253061614,0.237282488734012,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130307,27,130307,100,0.1,1,128,0,0,128,0,0.023805388541419,0.000647167027497089,0.0559572423515361,0,1.07280982736357,0.410834990041106,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130307,27,130307,250,0.25,1,128,0,0,128,0,0.023805388541419,0.000647167027497089,0.0559572423515361,0,1.45677679395229,0.781834024045632,0
run,Linear hybrid,nonlinear,nonlinear_seed_130308,28,130308,1,0.001,1,128,0,0,128,0,0.0139026461911404,0.000677363283274891,0.0585681590559954,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130308,28,130308,20,0.02,1,128,0,0,128,0,0.0139026461911404,0.000677363283274891,0.0585681590559954,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130308,28,130308,50,0.05,1,128,0,0,128,0,0.0139026461911404,0.000677363283274891,0.0585681590559954,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130308,28,130308,100,0.1,1,128,0,0,128,0,0.0139026461911404,0.000677363283274891,0.0585681590559954,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130308,28,130308,250,0.25,1,128,0,0,128,0,0.0139026461911404,0.000677363283274891,0.0585681590559954,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130308,28,130308,1,0.001,1,128,0,0,128,0,0.0210661345350158,0.000679756403453496,0.058775079990037,0,0.052820980980823,0.0123826606409082,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130308,28,130308,20,0.02,1,128,0,0,128,0,0.0210661345350158,0.000679756403453496,0.058775079990037,0,0.418573270500753,0.100368718824419,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130308,28,130308,50,0.05,1,128,0,0,128,0,0.0210661345350158,0.000679756403453496,0.058775079990037,0,0.835230549042837,0.209295949855764,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130308,28,130308,100,0.1,1,128,0,0,128,0,0.0210661345350158,0.000679756403453496,0.058775079990037,0,1.40956050144536,0.389923524870434,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130308,28,130308,250,0.25,1,128,0,0,128,0,0.0210661345350158,0.000679756403453496,0.058775079990037,0,2.20226074329645,0.8621923779866,0
run,Linear hybrid,nonlinear,nonlinear_seed_130309,29,130309,1,0.001,1,128,0,0,128,0,0.0170626183494793,0.000645903450519973,0.055847987274973,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130309,29,130309,20,0.02,1,128,0,0,128,0,0.0170626183494793,0.000645903450519973,0.055847987274973,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130309,29,130309,50,0.05,1,128,0,0,128,0,0.0170626183494793,0.000645903450519973,0.055847987274973,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130309,29,130309,100,0.1,1,128,0,0,128,0,0.0170626183494793,0.000645903450519973,0.055847987274973,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130309,29,130309,250,0.25,1,128,0,0,128,0,0.0170626183494793,0.000645903450519973,0.055847987274973,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130309,29,130309,1,0.001,1,128,0,0,128,0,0.0247604708371515,0.000646530214737252,0.055902180390063,0,0.0414484497249061,0.0155343702736518,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130309,29,130309,20,0.02,1,128,0,0,128,0,0.0247604708371515,0.000646530214737252,0.055902180390063,0,0.363014157334486,0.138100574054763,0
