modelName,regime,eventGroup,runName,runIndex,seed,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE
EDMD hybrid,varied,awayFromReversal,varied_seed_130202,12,130202,20,0.02,79,0,0,0,0,8.0445647615182e-05,0.00170906689051231,0.00171095912822768,0.00360628546577985,0.00469117184325452,0.00010018088801493,0.00177125155349254,0.00177408237578564,0.00331795948143576,0.00483805313824132,0.011670485534505
EDMD hybrid,varied,awayFromReversal,varied_seed_130203,13,130203,20,0.02,88,0,0,0,0,-5.39469041325295e-05,0.00149404920705115,0.00149502284315513,0.00268704696577488,0.00287385012313593,-9.27030755898685e-05,0.00150706397736099,0.00150991247828573,0.00267696432802661,0.00347637333147333,0.0122696119694793
EDMD hybrid,varied,awayFromReversal,varied_seed_130204,14,130204,20,0.02,87,0,0,0,0,-7.65176975756408e-05,0.00126760092587076,0.0012699082901181,0.00252029468395354,0.00301804085347065,-0.000147032803640124,0.00134847439081114,0.0013564666704419,0.00243728412675082,0.00356298823366819,0.010317259243155
EDMD hybrid,varied,awayFromReversal,varied_seed_130205,15,130205,20,0.02,93,0,0,0,0,-1.19632103234432e-05,0.00163464045122614,0.00163468422736198,0.00298808162990157,0.00373097496227903,-2.9690012318665e-05,0.00168136962719593,0.00168163174330425,0.00306629444859052,0.00400797351899224,0.00884844455994362
EDMD hybrid,varied,awayFromReversal,varied_seed_130206,16,130206,20,0.02,79,0,0,0,0,-6.35245523125317e-05,0.00203461213480503,0.00203560357335175,0.00399912063613528,0.00494616206152776,-4.1101603730902e-05,0.00209023279501406,0.00209063685971083,0.00423410026059379,0.00526155587283761,0.0111003178809299
EDMD hybrid,varied,awayFromReversal,varied_seed_130207,17,130207,20,0.02,93,0,0,0,0,-6.78648243152881e-05,0.000920180407297441,0.000922679584879512,0.00179336256899792,0.00282873266864833,1.41192334411694e-05,0.00106777186823438,0.00106786521403485,0.00210146226341218,0.00352529875934421,0.008433821938424
EDMD hybrid,varied,awayFromReversal,varied_seed_130208,18,130208,20,0.02,87,0,0,0,0,3.51827450357262e-05,0.00145510532052598,0.00145553059719515,0.002678471119805,0.00290946784099627,0.000118607840478164,0.00150938169755546,0.00151403465242322,0.00291951111472888,0.003270135321854,0.00896468317145125
EDMD hybrid,varied,awayFromReversal,varied_seed_130209,19,130209,20,0.02,93,0,0,0,0,-5.96208588912237e-05,0.00121978362321391,0.00122123983487101,0.00218067460627103,0.0030118615562536,-8.29807144623976e-05,0.00124160176403934,0.00124437162433024,0.00213851667787318,0.00339185175471285,0.00903300690585294
EDMD hybrid,varied,awayFromReversal,varied_seed_130210,20,130210,20,0.02,93,0,0,0,0,-0.0001402392621106,0.00143768747892778,0.00144451110681194,0.00292745144766354,0.00357573519476523,-0.000121668355915588,0.00153551165138936,0.00154032438803769,0.00298483447532183,0.00370869055323353,0.0100515157342065
EDMD hybrid,varied,all,varied_seed_130201,11,130201,50,0.05,128,0,0,0,0,-0.000857561639854061,0.00317158479692485,0.00328547745240079,0.00631469671740859,0.00801678335602629,-0.000877403455124372,0.00325494013465569,0.00337112327025527,0.00617866617444715,0.00847824900818986,0.00807071854932423
