time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.122,0.523598775598299,0.453799587650845,5.49179757496559,0.162941512712988,0.227482535047779,0.227482535047779,0.29611624055052,0.602067873300919,0.602067873300919,-5.63362718174694e-05,-0.00297567791332733,-0.238656766674286,-0.0414463305597748,0,0,-0.283078775147388,-0.226317052603067,1,0,0,0,0,1,1123,0,0,0,0,0,0,-0.0718076556397709
1.123,0.523598775598299,0.459331904697722,5.57180433680839,0.151409040646642,0.229270278204441,0.229270278204441,0.294328497393858,0.593808762599129,0.593808762599129,-5.02715563940054e-05,-0.00265534007140039,-0.24102779806575,-0.044079373291259,0,0,-0.287762511428409,-0.230061626493281,1,0,0,0,0,1,1124,0,0,0,0,0,0,-0.0662644499279171
1.124,0.523598775598299,0.464941105253851,5.64554993129034,0.139701572522758,0.231393598041857,0.231393598041857,0.292205177556441,0.584876965416703,0.584876965416703,-4.41503130368807e-05,-0.00233201642799505,-0.243127805356183,-0.0466628508994836,0,0,-0.292122672683662,-0.233547507211993,1,0,0,0,0,1,1125,0,0,0,0,0,0,-0.0606444182662415
1.125,0.523598775598299,0.47062088484952,5.71294894521295,0.127832431340264,0.233850109794584,0.233850109794584,0.289748665803715,0.575282528861819,0.575282528861819,-3.79794247881844e-05,-0.00200607054491014,-0.244954427188959,-0.0491938583888332,0,0,-0.296154356122703,-0.236770775054936,1,0,0,0,0,1,1126,0,0,0,0,0,0,-0.054953864832999
1.126,0.523598775598299,0.476364857205898,5.77392318891602,0.115815124734293,0.236637051592575,0.236637051592575,0.286961724005724,0.565036250658759,0.565036250658759,-3.17658305132794e-05,-0.00167786893252587,-0.246505609616177,-0.0516695497638053,0,0,-0.299853028312508,-0.239727805613324,1,0,0,0,0,1,1127,0,0,0,0,0,0,-0.0491991756169289
1.127,0.523598775598299,0.482166561503781,5.82840178520727,0.103663328224718,0.239751287654465,0.239751287654465,0.283847487943834,0.554149666720987,0.554149666720987,-2.5516517098395e-05,-0.00134778063768125,-0.247779608408223,-0.0540871412291906,0,0,-0.303214530275095,-0.242415273849315,1,0,0,0,0,1,1128,0,0,0,0,0,0,-0.0433868111484988
1.128,0.523598775598299,0.488019469736798,5.87632124937539,0.0913908687654278,0.243189311901932,0.243189311901932,0.280409463696367,0.542635037897631,0.542635037897631,-1.92385115942001e-05,-0.00101617682869815,-0.248774991015075,-0.0564439143203199,0,0,-0.306235082164094,-0.244830157834866,1,0,0,0,0,1,1129,0,0,0,0,0,0,-0.0375232991466906
1.129,0.523598775598299,0.493916994140236,5.91762556040933,0.0790117084418559,0.2469472519905,0.2469472519905,0.276651523607799,0.530505335909597,0.530505335909597,-1.29388733142364e-05,-0.000683430378021116,-0.249490638177137,-0.0587372189598424,0,0,-0.308911287515001,-0.246969742149736,1,0,0,0,0,1,1130,0,0,0,0,0,0,-0.0316152270901781
1.13,0.523598775598299,0.4998524946867,5.95226622348221,0.0665399282253869,0.25102087375185,0.25102087375185,0.272577901846449,0.517774228492111,0.517774228492111,-6.62468589704948e-06,-0.0003499154429397,-0.249925745183789,-0.0609644764376131,0,0,-0.311240137064342,-0.24883162093485,1,0,0,0,0,1,1131,0,0,0,0,0,0,-0.0256692347216559
1.131,0.523598775598299,0.505819286639905,5.98020232372135,0.0539897117325132,0.255405586042339,0.255405586042339,0.26819318955596,0.504456063760935,0.504456063760935,-3.030493409917e-07,-1.6007044867278e-05,-0.250079822778246,-0.0631231823103241,0,0,-0.313219012133438,-0.250413700597567,1,0,0,0,0,1,1132,0,0,0,0,0,0,-0.0196920064940421
1.132,0.523598775598299,0.511810648157886,6.00140057126467,0.0413753289617293,0.260096445992058,0.260096445992058,0.263502329606241,0.490565853820282,0.490565853820282,6.01892797939365e-06,0.000317919352352948,-0.249952697707707,-0.0652109092176333,0,0,-0.314845687572987,-0.251714202165828,1,0,0,0,0,1,1133,0,0,0,0,0,0,-0.0136902639672675
1.133,0.523598775598299,0.517819827936894,6.01583533759452,0.0287111199973161,0.265088164648373,0.265088164648373,0.258510610949926,0.476119257631069,0.476119257631069,1.23341373063849e-05,0.000651488264638324,-0.249544512918164,-0.0672253096116107,0,0,-0.316118334265136,-0.252731663288521,1,0,0,0,0,1,1134,0,0,0,0,0,0,-0.00767075816436813
1.134,0.523598775598299,0.52384005288727,6.0234886831367,0.0160114786795085,0.270375113007443,0.270375113007443,0.253223662590856,0.461132563158992,0.461132563158992,1.86354774925472e-05,0.000984324609881012,-0.248855727393669,-0.0691641183964456,0,0,-0.317035521180234,-0.253464939879827,1,0,0,0,0,1,1135,0,0,0,0,0,0,-0.00164026189561195
1.135,0.523598775598299,0.529864535832539,6.02435037611464,0.00329083624720772,0.275951328426855,0.275951328426855,0.247647447171444,0.445622668822549,0.445622668822549,2.49158629856176e-05,0.00131605412970905,-0.247887115640232,-0.0710251554754334,0,0,-0.317596216985956,-0.253913207405684,1,0,0,0,0,1,1136,0,0,0,0,0,0,0.00439443794060346
1.136,0.523598775598299,0.535886483222983,6.0184179026525,-0.00943635503634283,0.281810521412042,0.281810521412042,0.241788254186257,0.429607064261961,0.429607064261961,3.11682317958781e-05,0.00164630381032245,-0.246639766814919,-0.0728063282023935,0,0,-0.31779979120699,-0.254075961810942,1,0,0,0,0,1,1137,0,0,0,0,0,0,0.0104265480713305
1.137,0.523598775598299,0.541899102854949,6.00569646812819,-0.0221556382617581,0.287946082768806,0.287946082768806,0.235652692829493,0.413103810450621,0.413103810450621,3.738555343701e-05,0.00197470230192855,-0.245115083501153,-0.0745056337347442,0,0,-0.317646014933968,-0.253953020086143,1,0,0,0,0,1,1138,0,0,0,0,0,0,0.0164492765683796
1.138,0.523598775598299,0.547895611587127,5.98619898978396,-0.0348525682406857,0.294351091113815,0.294351091113815,0.229247684484484,0.396131519171442,0.396131519171442,4.35608368315462e-05,0.00230088033630746,-0.243314780131575,-0.0761211612856062,0,0,-0.317135061080874,-0.253544520473312,1,0,0,0,0,1,1139,0,0,0,0,0,0,0.0224558405646077
1.139,0.523598775598299,0.553869243045081,5.95994608061122,-0.047512727845944,0.301018320734577,0.301018320734577,0.222580454863722,0.378709331881163,0.378709331881163,4.96871381719896e-05,0.00262447114203579,-0.241240881060249,-0.0776510942723869,0,0,-0.3162675041906,-0.252850922310504,1,0,0,0,0,1,1140,0,0,0,0,0,0,0.0284394739584531
1.14,0.523598775598299,0.559813255305312,5.92696602453444,-0.0601217443079261,0.307940249790006,0.307940249790006,0.215658525808292,0.360856897986332,0.360856897986332,5.57575687287992e-05,0.0029451108569039,-0.238895718286371,-0.0790937123594421,0,0,-0.315044319788909,-0.251873005515305,1,0,0,0,0,1,1141,0,0,0,0,0,0,0.0343934350980017
1.141,0.523598775598299,0.565720938550165,5.88729474292838,-0.0726653054501622,0.315109068842311,0.315109068842311,0.208489706755988,0.342594352555354,0.342594352555354,6.17653025964217e-05,0.00326243893706076,-0.236281928832051,-0.0804473933925081,0,0,-0.313466883287498,-0.250611869707854,1,0,0,0,0,1,1142,0,0,0,0,0,0,0.0403110144359
1.142,0.523598775598299,0.57158562268494,5.84097575251176,-0.0851291758466983,0.322516689710572,0.322516689710572,0.201082085887727,0.323942293491595,0.323942293491595,6.77035843687045e-05,0.00357609856242874,-0.233402451777108,-0.0817106152227378,0,0,-0.311536968437417,-0.249068932974368,1,0,0,0,0,1,1143,0,0,0,0,0,0,0.0461855421464707
1.143,0.523598775598299,0.577400684908601,5.78806011467001,-0.0974992128838499,0.330154754636026,0.330154754636026,0.193444020962273,0.304921758193156,0.304921758193156,7.35657367350114e-05,0.00388573703792988,-0.230260524954217,-0.0828819574182813,0,0,-0.309256745334569,-0.247245930272575,1,0,0,0,0,1,1144,0,0,0,0,0,0,0.0520103956964314
1.144,0.523598775598299,0.583159557229558,5.72860637626897,-0.109761382708863,0.33801464574872,0.33801464574872,0.185584129849579,0.285554199725451,0.285554199725451,7.93451679885464e-05,0.00419100619007503,-0.226859681308124,-0.0839601028614952,0,0,-0.306628777979544,-0.245144911480839,1,0,0,0,0,1,1145,0,0,0,0,0,0,0.0577790073606747
1.145,0.523598775598299,0.588855733918029,5.66268050203036,-0.121901776048064,0.346087494824857,0.346087494824857,0.177511280773441,0.265861462533335,0.265861462533335,8.50353794383986e-05,0.00449156275846756,-0.22320374492302,-0.0849438392299751,0,0,-0.303656021394527,-0.242768239093171,1,0,0,0,0,1,1146,0,0,0,0,0,0,0.0634848716746379
1.146,0.523598775598299,0.59448277888659,5.59035579854965,-0.13390662387717,0.354364193323871,0.354364193323871,0.169234582274427,0.245865757719951,0.245865757719951,9.06299727170159e-05,0.00478706878178359,-0.219296826722539,-0.085832060359756,0,0,-0.300341818300511,-0.240118585562718,1,0,0,0,0,1,1147,0,0,0,0,0,0,0.0691215528148622
1.147,0.523598775598299,0.600034332990609,5.51171283004557,-0.145762312926555,0.362835402693891,0.362835402693891,0.160763372904407,0.225589637920038,0.225589637920038,9.61226569748505e-05,0.00507719197779264,-0.215143319847232,-0.0866237674891379,0,0,-0.296689895358577,-0.237198930296718,1,0,0,0,0,1,1148,0,0,0,0,0,0,0.0746826918994268
1.148,0.523598775598299,0.605504121240332,5.42683932593993,-0.157455401004429,0.371491564934032,0.371491564934032,0.152107210664267,0.205055971795802,0.205055971795802,0.000101507255954123,0.00536160611699342,-0.210747894714685,-0.0873180703817471,0,0,-0.292704358979438,-0.2340125563063,1,0,0,0,0,1,1149,0,0,0,0,0,0,0.0801620142000394
1.149,0.523598775598299,0.610885959916504,5.33583008037523,-0.168972632121068,0.380322913401603,0.380322913401603,0.143275862196696,0.184287918183956,0.184287918183956,0.000106777714933719,0.00563999138944266,-0.206115493767865,-0.0879141883275621,0,0,-0.288389690705984,-0.230563046514901,1,0,0,0,0,1,1150,0,0,0,0,0,0,0.0855533362576674
1.15,0.523598775598299,0.616173763581531,5.23878684378643,-0.180300951397449,0.616173763581531,0.616173763581531,-0.0925749879832317,-0.446414373210259,-0.446414373210259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1151,0,0,0,0,0,0,0.0908505728937006
1.151,0.523598775598299,0.621342262462406,5.0801386886157,-0.38457642454444,0.621342262462406,0.621342262462406,-0.0977434868641074,-0.448969145049186,-0.448969145049186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1152,0,0,0,0,0,0,0.0960284545928844
1.152,0.523598775598299,0.626305850946393,4.83627194301391,-0.506496996100481,0.626305850946393,0.626305850946393,-0.102707075348094,-0.45119220167617,-0.45119220167617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1153,0,0,0,0,0,0,0.101001375999006
1.153,0.523598775598299,0.630998366467132,4.54266823501327,-0.575706545546456,0.630998366467132,0.630998366467132,-0.107399590868833,-0.452906322621679,-0.452906322621679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1154,0,0,0,0,0,0,0.105703174801008
1.154,0.523598775598299,0.63538226443478,4.22202625485226,-0.611206366195551,0.63538226443478,0.63538226443478,-0.111783488836481,-0.454013455424583,-0.454013455424583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1155,0,0,0,0,0,0,0.110096306663132
1.155,0.523598775598299,0.639438299085211,3.88884995194127,-0.625179805349544,0.639438299085211,0.639438299085211,-0.115839523486913,-0.454465895860601,-0.454465895860601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1156,0,0,0,0,0,0,0.114161526074126
1.156,0.523598775598299,0.643158907139599,3.55238794399256,-0.625442179112986,0.643158907139599,0.643158907139599,-0.1195601315413,-0.454247821487732,-0.454247821487732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0.117891270006829
1.157,0.523598775598299,0.646543963728194,3.21851677459379,-0.617010100037384,0.646543963728194,0.646543963728194,-0.122945188129895,-0.45336345799842,-0.45336345799842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1158,0,0,0,0,0,0,0.121285413841953
1.158,0.523598775598299,0.64959805827802,2.89094763535952,-0.603106740250228,0.64959805827802,0.64959805827802,-0.125999282679721,-0.45182949514424,-0.45182949514424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1159,0,0,0,0,0,0,0.124348547255789
1.159,0.523598775598299,0.652328744407029,2.57199971769009,-0.585805780211133,0.652328744407029,0.652328744407029,-0.12872996880873,-0.449670225598646,-0.449670225598646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1160,0,0,0,0,0,0,0.127088224114362
