time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.363,0.523598775598299,0.52416821775785,-0.0028084654310044,1.6406333610692e-05,0.52416821775785,0.52416821775785,-0.000569442159551348,-0.000204651643005022,-0.000204651643005022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1364,0,0,0,0,0,0,3.67064514135151e-05
1.364,0.523598775598299,0.524165414606232,-0.00279784263075317,1.63678989272167e-05,0.524165414606232,0.524165414606232,-0.000566639007933523,-0.000203828888566351,-0.000203828888566351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1365,0,0,0,0,0,0,3.68583871632744e-05
1.365,0.523598775598299,0.524162622064248,-0.00278724559206407,1.63358773655649e-05,0.524162622064248,0.524162622064248,-0.000563846465949314,-0.000203001674207028,-0.000203001674207028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1366,0,0,0,0,0,0,3.70047288635877e-05
1.366,0.523598775598299,0.524159840107815,-0.00277667099456637,1.63098496526496e-05,0.524159840107815,0.524159840107815,-0.000561064509516318,-0.000202170206583461,-0.000202170206583461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1367,0,0,0,0,0,0,3.71455396810383e-05
1.367,0.523598775598299,0.524157068716059,-0.00276611574025209,1.62894093787763e-05,0.524157068716059,0.524157068716059,-0.000558293117760456,-0.000201334694429698,-0.000201334694429698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1368,0,0,0,0,0,0,3.72808855343409e-05
1.368,0.523598775598299,0.524154307871096,-0.0027555769464622,1.62741629888516e-05,0.524154307871096,0.524154307871096,-0.000555532272797477,-0.000200495348075705,-0.000200495348075705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,0,3.74108348780711e-05
1.369,0.523598775598299,0.52415155755782,-0.00274505193888846,1.62637297519146e-05,0.52415155755782,0.52415155755782,-0.000552781959521131,-0.000199652378988139,-0.000199652378988139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1370,0,0,0,0,0,0,3.75354584937204e-05
1.37,0.523598775598299,0.524148817763697,-0.00273453824460198,1.62577417106616e-05,0.524148817763697,0.524148817763697,-0.000550042165398112,-0.000198805999333481,-0.000198805999333481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1371,0,0,0,0,0,0,3.76548292861933e-05
1.371,0.523598775598299,0.524146088478569,-0.00272403358511873,1.62558436123062e-05,0.524146088478569,0.524146088478569,-0.000547312880270212,-0.000197956421564323,-0.000197956421564323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1372,0,0,0,0,0,0,3.77690220886295e-05
1.372,0.523598775598299,0.524143369694462,-0.00271353586951173,1.62576928216116e-05,0.524143369694462,0.524143369694462,-0.000544594096163364,-0.000197103858027489,-0.000197103858027489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1373,0,0,0,0,0,0,3.78781134734441e-05
1.373,0.523598775598299,0.524140661405402,-0.00270304318757914,1.62629592172666e-05,0.524140661405402,0.524140661405402,-0.000541885807103681,-0.000196248520593905,-0.000196248520593905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1374,0,0,0,0,0,0,3.79821815706949e-05
1.374,0.523598775598299,0.524137963607239,-0.00269255380307662,1.62713250725826e-05,0.524137963607239,0.524137963607239,-0.000539188008939817,-0.000195390620308058,-0.000195390620308058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1375,0,0,0,0,0,0,3.80813058925566e-05
1.375,0.523598775598299,0.524135276297471,-0.00268206614702216,1.62824849220148e-05,0.524135276297471,0.524135276297471,-0.000536500699172326,-0.000194530367058486,-0.000194530367058486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1376,0,0,0,0,0,0,3.81755671648998e-05
1.376,0.523598775598299,0.524132599475089,-0.00267157881108038,1.62961454141668e-05,0.524132599475089,0.524132599475089,-0.000533823876790018,-0.000193667969268959,-0.000193667969268959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1377,0,0,0,0,0,0,3.82650471656421e-05
1.377,0.523598775598299,0.524129933140411,-0.00266109054103357,1.63120251519809e-05,0.524129933140411,0.524129933140411,-0.000531157542112526,-0.000192803633607916,-0.000192803633607916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1378,0,0,0,0,0,0,3.83498285699835e-05
1.378,0.523598775598299,0.524127277294938,-0.00265060023034554,1.63298545214867e-05,0.524127277294938,0.524127277294938,-0.000528501696639205,-0.000191937564716168,-0.000191937564716168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1379,0,0,0,0,0,0,3.84299948013034e-05
1.379,0.523598775598299,0.524124631941204,-0.00264010691382441,1.63493755101121e-05,0.524124631941204,0.524124631941204,-0.000525856342904807,-0.000191069964953767,-0.000191069964953767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1380,0,0,0,0,0,0,3.85056298883857e-05
1.38,0.523598775598299,0.52412199708264,-0.00262960976138933,1.63703415150303e-05,0.52412199708264,0.52412199708264,-0.00052322148434103,-0.000190201034163361,-0.000190201034163361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1381,0,0,0,0,0,0,3.85768183298607e-05
1.381,0.523598775598299,0.524119372723444,-0.00261910807194627,1.63925171428172e-05,0.524119372723444,0.524119372723444,-0.000520597125144961,-0.000189330969452464,-0.000189330969452464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1382,0,0,0,0,0,0,3.86436449645311e-05
1.382,0.523598775598299,0.524116758868452,-0.00260860126737733,1.64156780005568e-05,0.524116758868452,0.524116758868452,-0.000517983270152733,-0.000188459964989898,-0.000188459964989898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,0,0,0,0,0,0,3.87061948471379e-05
1.383,0.523598775598299,0.524114155523018,-0.00259808888664759,1.6439610480093e-05,0.524114155523018,0.524114155523018,-0.000515379924719284,-0.000187588211818569,-0.000187588211818569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1384,0,0,0,0,0,0,3.87645531300107e-05
1.384,0.523598775598299,0.524111562692903,-0.00258757058003283,1.64641115358856e-05,0.524111562692903,0.524111562692903,-0.000512787094604672,-0.00018671589768556,-0.00018671589768556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1385,0,0,0,0,0,0,3.88188049517124e-05
1.385,0.523598775598299,0.524108980384164,-0.00257704610347164,1.64889884565301e-05,0.524108980384164,0.524108980384164,-0.000510204785865387,-0.0001858432068851,-0.0001858432068851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1386,0,0,0,0,0,0,3.88690353307908e-05
1.386,0.523598775598299,0.52410640860305,-0.00256651531304465,1.65140586314616e-05,0.52410640860305,0.52410640860305,-0.00050763300475154,-0.000184970320116647,-0.000184970320116647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1387,0,0,0,0,0,0,3.89153290643041e-05
1.387,0.523598775598299,0.524103847355908,-0.00255597815958324,1.65391493131459e-05,0.524103847355908,0.524103847355908,-0.000505071757609055,-0.000184097414355478,-0.000184097414355478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1388,0,0,0,0,0,0,3.89577706326749e-05
1.388,0.523598775598299,0.524101296649087,-0.00254543468340991,1.65640973758243e-05,0.524101296649087,0.524101296649087,-0.000502521050788074,-0.000183224662738917,-0.000183224662738917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1389,0,0,0,0,0,0,3.89964441098734e-05
1.389,0.523598775598299,0.524098756488855,-0.00253488500921197,1.65887490705256e-05,0.524098756488855,0.524098756488855,-0.000499980890555918,-0.000182352234463527,-0.000182352234463527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1390,0,0,0,0,0,0,3.90314330784847e-05
1.39,0.523598775598299,0.524096226881314,-0.00252432934105017,1.66129597776992e-05,0.524096226881314,0.524096226881314,-0.000497451283014816,-0.000181480294693734,-0.000181480294693734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1391,0,0,0,0,0,0,3.90628205497734e-05
1.391,0.523598775598299,0.524093707832324,-0.00251376795750323,1.6636593758187e-05,0.524093707832324,0.524093707832324,-0.000494932234025525,-0.000180609004484725,-0.000180609004484725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1392,0,0,0,0,0,0,3.90906888889653e-05
1.392,0.523598775598299,0.524091199347434,-0.00250320120694912,1.66595239020975e-05,0.524091199347434,0.524091199347434,-0.000492423749134829,-0.000179738520714092,-0.000179738520714092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1393,0,0,0,0,0,0,3.91151197447481e-05
1.393,0.523598775598299,0.524088701431807,-0.00249262950298376,1.66816314770903e-05,0.524088701431807,0.524088701431807,-0.000489925833508154,-0.000178868996025409,-0.000178868996025409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1394,0,0,0,0,0,0,3.91361939842128e-05
1.394,0.523598775598299,0.524086214090165,-0.00248205331997744,1.67028058760011e-05,0.524086214090165,0.524086214090165,-0.00048743849186661,-0.000178000578781817,-0.000178000578781817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1395,0,0,0,0,0,0,3.91539916317907e-05
1.395,0.523598775598299,0.524083737326727,-0.00247147318876884,1.67229443643772e-05,0.524083737326727,0.524083737326727,-0.000484961728428268,-0.000177133413028933,-0.000177133413028933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1396,0,0,0,0,0,0,3.91685918122997e-05
1.396,0.523598775598299,0.524081271145153,-0.00246088969249666,1.67419518284974e-05,0.524081271145153,0.524081271145153,-0.000482495546853978,-0.000176267638467868,-0.000176267638467868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1397,0,0,0,0,0,0,3.91800726990965e-05
1.397,0.523598775598299,0.524078815548496,-0.00245030346256843,1.67597405239646e-05,0.524078815548496,0.524078815548496,-0.000480039950196964,-0.000175403390436195,-0.000175403390436195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1398,0,0,0,0,0,0,3.91885114656709e-05
1.398,0.523598775598299,0.524076370539155,-0.00243971517476578,1.67762298256124e-05,0.524076370539155,0.524076370539155,-0.000477594940856529,-0.000174540799897668,-0.000174540799897668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1399,0,0,0,0,0,0,3.91939842409039e-05
1.399,0.523598775598299,0.524073936118834,-0.00242912554548545,1.67913459788976e-05,0.524073936118834,0.524073936118834,-0.000475160520535534,-0.000173679993439742,-0.000173679993439742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1400,0,0,0,0,0,0,3.91965660688776e-05
1.4,0.523598775598299,0.524071512288501,-0.00241853532811503,1.68050218531721e-05,0.524071512288501,0.524071512288501,-0.000472736690201758,-0.000172821093279128,-0.000172821093279128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1401,0,0,0,0,0,0,3.91963308721266e-05
1.401,0.523598775598299,0.524069099048351,-0.00240794530954221,1.68171966969734e-05,0.524069099048351,0.524069099048351,-0.000470323450052379,-0.000171964217273225,-0.000171964217273225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1402,0,0,0,0,0,0,3.91933514177767e-05
1.402,0.523598775598299,0.524066696397781,-0.00239735630679626,1.68278158960719e-05,0.524066696397781,0.524066696397781,-0.000467920799482435,-0.000171109478939798,-0.000171109478939798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1403,0,0,0,0,0,0,3.91876992885676e-05
1.403,0.523598775598299,0.524064304335355,-0.00238676916382022,1.68368307339456e-05,0.524064304335355,0.524064304335355,-0.000465528737056298,-0.000170256987482144,-0.000170256987482144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1404,0,0,0,0,0,0,3.91794448556526e-05
1.404,0.523598775598299,0.524061922858781,-0.00237618474837224,1.68441981553128e-05,0.524061922858781,0.524061922858781,-0.000463147260482133,-0.00016940684781973,-0.00016940684781973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1405,0,0,0,0,0,0,3.91686572552841e-05
1.405,0.523598775598299,0.524059551964889,-0.00236560394905428,1.68498805330782e-05,0.524059551964889,0.524059551964889,-0.000460776366589699,-0.000168559160625173,-0.000168559160625173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1406,0,0,0,0,0,0,3.9155404368274e-05
1.406,0.523598775598299,0.52405719164961,-0.00235502767246624,1.6853845438586e-05,0.52405719164961,0.52405719164961,-0.000458416051311028,-0.000167714022366343,-0.000167714022366343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1407,0,0,0,0,0,0,3.9139752803008e-05
1.407,0.523598775598299,0.524054841907962,-0.00234445684048365,1.68560654154544e-05,0.524054841907962,0.524054841907962,-0.00045606630966355,-0.000166871525352364,-0.000166871525352364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1408,0,0,0,0,0,0,3.91217678801237e-05
1.408,0.523598775598299,0.524052502734035,-0.00233389238765671,1.6856517757498e-05,0.524052502734035,0.524052502734035,-0.000453727135736326,-0.000166031757785327,-0.000166031757785327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1409,0,0,0,0,0,0,3.91015136205208e-05
1.409,0.523598775598299,0.524050174120977,-0.00232333525872863,1.68551842904211e-05,0.524050174120977,0.524050174120977,-0.000451398522678614,-0.000165194803815588,-0.000165194803815588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1410,0,0,0,0,0,0,3.90790527361462e-05
1.41,0.523598775598299,0.524047856060989,-0.00231278640627084,1.68520511577046e-05,0.524047856060989,0.524047856060989,-0.000449080462690654,-0.000164360743600365,-0.000164360743600365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1411,0,0,0,0,0,0,3.9054446622333e-05
1.411,0.523598775598299,0.524045548545316,-0.00230224678843298,1.68471086109811e-05,0.524045548545316,0.524045548545316,-0.000446772947017338,-0.000163529653367436,-0.000163529653367436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1412,0,0,0,0,0,0,3.90277553538043e-05
1.412,0.523598775598299,0.524043251564242,-0.00229171736680496,1.68403508044461e-05,0.524043251564242,0.524043251564242,-0.000444475965943547,-0.000162701605480648,-0.000162701605480648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1413,0,0,0,0,0,0,3.8999037681231e-05
1.413,0.523598775598299,0.52404096510709,-0.00228119910438898,1.68317755940135e-05,0.52404096510709,0.52404096510709,-0.000442189508791602,-0.000161876668508446,-0.000161876668508446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1414,0,0,0,0,0,0,3.89683510310102e-05
1.414,0.523598775598299,0.52403868916222,-0.00227069296367876,1.68213843412001e-05,0.52403868916222,0.52403868916222,-0.000439913563920702,-0.000161054907295158,-0.000161054907295158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1415,0,0,0,0,0,0,3.89357515062638e-05
1.415,0.523598775598299,0.524036423717028,-0.00226019990484328,1.68091817217521e-05,0.524036423717028,0.524036423717028,-0.000437648118728928,-0.000160236383036537,-0.000160236383036537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1416,0,0,0,0,0,0,3.89012938907252e-05
1.416,0.523598775598299,0.524034168757955,-0.00224972088401287,1.67951755384785e-05,0.524034168757955,0.524034168757955,-0.000435393159656017,-0.000159421153354779,-0.000159421153354779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1417,0,0,0,0,0,0,3.88650316532901e-05
1.417,0.523598775598299,0.524031924270487,-0.00223925685166469,1.67793765394137e-05,0.524031924270487,0.524031924270487,-0.000433148672187911,-0.000158609272375781,-0.000158609272375781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1418,0,0,0,0,0,0,3.882701695479e-05
1.418,0.523598775598299,0.524029690239163,-0.00222880875110499,1.67617982410598e-05,0.524029690239163,0.524029690239163,-0.0004309146408642,-0.000157800790811628,-0.000157800790811628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1419,0,0,0,0,0,0,3.87873006565398e-05
1.419,0.523598775598299,0.524027466647583,-0.00221837751704558,1.6742456755531e-05,0.524027466647583,0.524027466647583,-0.000428691049284669,-0.00015699575603816,-0.00015699575603816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1420,0,0,0,0,0,0,3.87459323292205e-05
1.42,0.523598775598299,0.524025253478418,-0.0022079640742718,1.67213706240355e-05,0.524025253478418,0.524025253478418,-0.000426477880119625,-0.000156194212180275,-0.000156194212180275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1421,0,0,0,0,0,0,3.87029602646471e-05
1.421,0.523598775598299,0.524023050713419,-0.00219756933639906,1.6698560654106e-05,0.524023050713419,0.524023050713419,-0.000424275115119999,-0.000155396200194158,-0.000155396200194158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1422,0,0,0,0,0,0,3.86584314877592e-05
1.422,0.523598775598299,0.524020858333428,-0.0021871942047157,1.66740497623459e-05,0.524020858333428,0.524020858333428,-0.000422082735129226,-0.000154601757951922,-0.000154601757951922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1423,0,0,0,0,0,0,3.86123917703873e-05
1.423,0.523598775598299,0.524018676318395,-0.00217683956710902,1.66478628219735e-05,0.524018676318395,0.524018676318395,-0.0004199007200959,-0.000153810920325979,-0.000153810920325979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1424,0,0,0,0,0,0,3.85648856455756e-05
1.424,0.523598775598299,0.524016504647387,-0.0021665062970721,1.66200265155017e-05,0.524016504647387,0.524016504647387,-0.000417729049087989,-0.000153023719275294,-0.000153023719275294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1425,0,0,0,0,0,0,3.85159564235682e-05
1.425,0.523598775598299,0.524014343298606,-0.0021561952527885,1.65905691920099e-05,0.524014343298606,0.524014343298606,-0.000415567700307595,-0.000152240183930855,-0.000152240183930855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1426,0,0,0,0,0,0,3.84656462082411e-05
1.426,0.523598775598299,0.524012192249405,-0.00214590727629243,1.65595207294532e-05,0.524012192249405,0.524012192249405,-0.000413416651106502,-0.000151460340681025,-0.000151460340681025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1427,0,0,0,0,0,0,3.84139959141994e-05
