time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
0.943,0.523598775598299,0.519952359653082,-0.548091113685651,0.0180813511768221,0.470251911726739,0.540879698725345,-0.0172809231270462,-0.0207545700365403,-0.0207545700365403,0.000148717386169905,0.00618602616516982,-0.0156630884421071,-1.62580960530375,0.269812078671727,0.106666377213775,-1.52862029036691,-0.0497004479263431,1,1,1,13,1,0,0,0,1,15,0.015,0,0,-0.0088835556803617
0.944,0.523598775598299,0.519409309474277,-0.537983595571002,0.01838619268806,0.46920556678073,0.52265777982615,0.000940995772149122,0.0279871509630894,0.0279871509630894,0.000169782892528878,0.0070622638188513,-0.0143346529034541,-1.643493949712,0.269812078671727,0.106666377213775,-1.54409996158283,-0.050203742693547,1,1,1,14,1,1,932,13,0,13,0.013,1,0,-0.0093991546809068
0.945,0.523598775598299,0.518877949480901,-0.523376865319418,0.0337573316309132,0.46879788687069,0.52265777982615,0.000940995772149122,0.0271232050769998,0.0271232050769998,0.000188865056190554,0.0078560026461618,-0.0128387651042648,-1.64197958879334,0.269812078671727,0.106666377213775,-1.54029597403766,-0.0500800626102115,1,1,1,8,1,0,0,0,1,14,0.014,0,0,-0.00990320041376758
0.946,0.523598775598299,0.518364636260646,-0.502475404615637,0.0425293100086374,0.469033783798051,0.48455907206975,0.0390397035285488,0.12868771974257,0.12868771974257,0.000205740966180906,0.00855797047554589,-0.0111928994678944,-1.62128421276745,0.269812078671727,0.106666377213775,-1.51725276454603,-0.0493308524625954,1,1,1,13,0,1,939,8,0,8,0.008,1,0,-0.0103893356711137
0.947,0.523598775598299,0.517877380419135,-0.468762002563052,0.0795468764915989,0.469912516164905,0.48455907206975,0.0390397035285488,0.126553797111891,0.126553797111891,0.000220213484187932,0.00915996717124544,-0.00941628240486035,-1.58164957757512,0.269812078671727,0.106666377213775,-1.47523951559496,-0.0479648642542301,1,1,1,15,0,0,0,0,1,9,0.009,0,0,-0.0108495492293964
0.948,0.523598775598299,0.517432124971119,-0.419882513983429,0.100692183220011,0.471434070002957,0.48455907206975,0.0390397035285488,0.124498664533298,0.124498664533298,0.000232113547460532,0.00965496042433679,-0.00752966771682892,-1.5235386807722,0.269812078671727,0.106666377213775,-1.41474701085091,-0.0459980549681622,1,1,1,16,0,0,0,0,1,10,0.01,0,1,-0.0112678974581539
0.949,0.523598775598299,0.517040371453775,-0.3626522522545,0.11175557814271,0.47358697129056,0.48455907206975,0.0390397035285488,0.122519656784929,0.122519656784929,0.000241302143738771,0.0100371679016349,-0.00555509415816685,-1.4476303529587,0.269812078671727,0.106666377213775,-1.33648190200146,-0.043453400163215,1,1,1,15,0,0,0,0,1,11,0.011,1,1,-0.0116328782067096
0.95,0.523598775598299,0.516708147450599,-0.301387637040479,0.116455789667617,0.476347521868826,0.48455907206975,0.0390397035285488,0.120614198801072,0.120614198801072,0.000247671935145105,0.0103021247928301,-0.00351562798713796,-1.35481132792383,0.269812078671727,0.106666377213775,-1.24135845390436,-0.0403606255817724,1,1,1,15,0,0,0,0,1,12,0.012,0,0,-0.0119384632802777
0.951,0.523598775598299,0.51643802538452,-0.238800788024869,0.11717928442817,0.479682165480174,0.48455907206975,0.0390397035285488,0.118779802622459,0.118779802622459,0.000251148512066877,0.0104467359667969,-0.0014350935141686,-1.2461658841407,0.269812078671727,0.106666377213775,-1.13048786447429,-0.0367558599043462,1,1,1,9,0,0,0,0,1,13,0.013,0,0,-0.0121820796468459
0.952,0.523598775598299,0.516230418073211,-0.176574815024217,0.115455828125229,0.48354920536589,0.48455907206975,0.0390397035285488,0.117014064449729,0.117014064449729,0.000251691262382651,0.0104693121278027,0.000662205205179587,-1.12296317861513,0.269812078671727,0.106666377213775,-1.00516528406837,-0.0326812127073209,1,1,1,12,0,0,0,0,1,14,0.014,1,1,-0.0123633138818645
