modelName,regime,eventGroup,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE,runCount
Weighted linear hybrid,nonlinear,awayFromReversal,100,0.1,919,0,0,0,0,-0.0013984980172184,0.0443802297210493,0.0447264229114821,0.0947409180053043,0.163534115566524,-0.00136902972403305,0.0443732481098996,0.0447172940002882,0.0946879165738965,0.163045318125115,0.0455446856222473,10
Weighted linear hybrid,nonlinear,all,250,0.25,1280,0,0,0,0,-0.00335350820854418,0.129133153357779,0.129723736737011,0.239369527961427,0.460790173733469,-0.00335029969048718,0.129123233232172,0.129715083042412,0.239121399231672,0.460397856910782,0.130182608994241,10
Weighted linear hybrid,nonlinear,nearReversal,250,0.25,359,0,0,0,0,-0.0061615671385698,0.110281967497987,0.114707513255163,0.235047532029456,0.460790173733469,-0.00612952307630084,0.110231560113419,0.114656779440416,0.234991510166799,0.460397856910782,0.115443549051662,10
Weighted linear hybrid,nonlinear,awayFromReversal,250,0.25,921,0,0,0,0,-0.0031894972886613,0.131902968509278,0.132935640943712,0.234966935744454,0.448805646529942,-0.00320074606873659,0.131902643776569,0.13293948391453,0.234968869717917,0.448825705405473,0.13338885548366,10
Weighted EDMD hybrid,nonlinear,all,1,0.001,1280,0,0,0,0,5.0627190181098e-05,0.00323480025630192,0.00331694783253141,0.0100810391276684,0.0215537803189958,3.15869831956513e-05,0.00326313048677279,0.00334248372601347,0.0100538630678753,0.0215863821587841,0.0184228507105864,10
Weighted EDMD hybrid,nonlinear,nearReversal,1,0.001,365,0,0,0,0,0.000200478555948755,0.00200526545266193,0.00203108763618155,0.00517047045474862,0.0202797471646266,0.000201780433152194,0.00206368612305322,0.00209258030045372,0.00519437047512105,0.0209732861603601,0.0166452338843563,10
Weighted EDMD hybrid,nonlinear,awayFromReversal,1,0.001,915,0,0,0,0,-1.44053003199038e-05,0.00326018183018266,0.00338906522605819,0.00932694639321722,0.0215537803189958,-3.74527655084942e-05,0.00328872230823654,0.00341429328801063,0.00940896692166867,0.0215863821587841,0.0190524412881361,10
Weighted EDMD hybrid,nonlinear,all,20,0.02,1280,0,0,0,0,1.38288203809671e-05,0.00609446933963231,0.00619678211867551,0.0158794142767401,0.0323442766262468,4.73449066037342e-05,0.00610022569727897,0.00620104053391494,0.0159079609697309,0.0327643309303713,0.0188460797892548,10
Weighted EDMD hybrid,nonlinear,nearReversal,20,0.02,363,0,0,0,0,0.000369794202193347,0.00721921987177665,0.00727871994267107,0.0146165697359745,0.0303656056479937,0.000402712276990647,0.00719128038217317,0.00725212229900952,0.0145623065060962,0.0300257980335442,0.0169884829563982,10
Weighted EDMD hybrid,nonlinear,awayFromReversal,20,0.02,917,0,0,0,0,-0.000126467533608453,0.00522633305671823,0.00541197220431437,0.0153015093615815,0.0323442766262468,-9.61628876920961e-05,0.00525528137887864,0.00543707890235445,0.0151307818117294,0.0327643309303713,0.0194910111393473,10
Weighted EDMD hybrid,nonlinear,all,50,0.05,1280,0,0,0,0,-0.000100872365223277,0.0166632102514675,0.016836977985259,0.0409200086359428,0.0670349144209904,-9.65069671429325e-05,0.0166729714746351,0.0168512765957429,0.0408019327259346,0.0675173340989464,0.0233230561176827,10
Weighted EDMD hybrid,nonlinear,nearReversal,50,0.05,364,0,0,0,0,0.0012861867522964,0.0173910529110828,0.0175780400956235,0.0380239806964959,0.0639409875185743,0.00130735239794457,0.0173994094089312,0.0175900954461468,0.0379089919659404,0.0639293941018892,0.0214708324610513,10
Weighted EDMD hybrid,nonlinear,awayFromReversal,50,0.05,916,0,0,0,0,-0.000743914943367227,0.0161240281097333,0.0164340955146885,0.0418261301070896,0.0670349144209904,-0.000747991964384663,0.0161352161823084,0.0164505526272632,0.0418342045940153,0.0675173340989464,0.0240167696256573,10
Weighted EDMD hybrid,nonlinear,all,100,0.1,1280,0,0,0,0,-0.000607329395256387,0.0409407387200997,0.0412101816985779,0.0920368356326626,0.163280361444112,-0.00057650980953478,0.040929546510224,0.0411978625021332,0.0918240508399456,0.162588170280257,0.0425493097188225,10
Weighted EDMD hybrid,nonlinear,nearReversal,100,0.1,361,0,0,0,0,0.000946635451455723,0.0287305300633047,0.0298064511517799,0.0688819792819359,0.120908479998337,0.000972586274702873,0.0287084231253486,0.0297886163450367,0.068871759190155,0.121527245332373,0.0334189966830111,10
Weighted EDMD hybrid,nonlinear,awayFromReversal,100,0.1,919,0,0,0,0,-0.00153840781236238,0.0443883604441265,0.044727962597635,0.0948593559624989,0.163280361444112,-0.00150893951917703,0.0443812163309723,0.0447186877135612,0.0950064485049757,0.162588170280257,0.0455331267987993,10
Weighted EDMD hybrid,nonlinear,all,250,0.25,1280,0,0,0,0,-0.00352057456265818,0.129089509272108,0.129683377700521,0.238976155573946,0.46273025853438,-0.00351736604460119,0.129079600471312,0.129674685361565,0.238798980958723,0.462337941711693,0.130142788582424,10
Weighted EDMD hybrid,nonlinear,nearReversal,250,0.25,359,0,0,0,0,-0.00687450988116905,0.110294660436328,0.114683918369048,0.233166695169272,0.46273025853438,-0.00684246581890008,0.110244281696543,0.114632861225079,0.233136650100315,0.462337941711693,0.115392407828201,10
Weighted EDMD hybrid,nonlinear,awayFromReversal,250,0.25,921,0,0,0,0,-0.00312572700062541,0.131870210432182,0.13287163361856,0.23400240919129,0.447463059892696,-0.0031369757807007,0.13187013062446,0.132875601479339,0.234063499254763,0.447483118768227,0.133337160312384,10
Nominal physics,stress,all,1,0.001,1280,0,0,0,0,3.1096260931578e-05,0.034393387367726,0.0346285847688613,0.060081535110353,0.0986575040233071,2.32593276874145e-05,0.0344107405843642,0.0346470762170039,0.0602393473131626,0.0982098286593424,0.0346285847688613,10
