caseId,recordId,fixtureId,sourceKind,capacitance_pF,couplingP_pF,exposed,polarity,pulseLaw,thresholdVariant,latency_ns,domainStatus,stressFlag,stressUnresolved,finalCountError,outputEdges,extraEdges,missedEdges,invalidTransitions,minVp_V,maxVp_V,minVn_V,maxVn_V,minVd_V,maxVd_V,maxAbsGround_V,firstViolation_s,timeOutsideDomain_s,maxTransitionDelay_ns,maxPositiveOverdrive_V,maxNegativeOverdrive_V,minInputPulseWidth_ns,minOutputPulseWidth_ns,extremaBoundWidth_V,refinementDifference_V,eventDifference_ns,numericalConverged
native_+1_cp30_cd100_true_upper_illustration_40ns_transport,native_+1_cp30_cd100_true,native_+1,native,100,30,1,1,transport,upper_illustration,40,inside,0,0,0,4,0,0,0,1.46845328288952,4.83507923120436,1.83956827827392,3.08359148192933,-1.09155903941896,1.77179960567931,0.238751716803672,NaN,0,99.7075042724602,1.79179960567931,1.04155903941896,1194.20007324219,1194.20007324219,0.000187297910713369,0,0,1
native_+1_cp30_cd100_true_upper_illustration_40ns_inertial,native_+1_cp30_cd100_true,native_+1,native,100,30,1,1,inertial,upper_illustration,40,inside,0,0,0,4,0,0,0,1.46845328288952,4.83507923120436,1.83956827827392,3.08359148192933,-1.09155903941896,1.77179960567931,0.238751716803672,NaN,0,99.7075042724602,1.79179960567931,1.04155903941896,1194.20007324219,1194.20007324219,0.000187297910713369,0,0,1
native_+1_cp30_cd100_true_narrow_hysteresis_assumption_25ns_transport,native_+1_cp30_cd100_true,native_+1,native,100,30,1,1,transport,narrow_hysteresis_assumption,25,inside,0,0,0,4,0,0,0,1.46845328288952,4.83507923120436,1.83956827827392,3.08359148192933,-1.09155903941896,1.77179960567931,0.238751716803672,NaN,0,87.2342681884767,1.87179960567931,0.986559039418956,1188.86590576172,1188.86590576172,0.000187297910713369,0,0,1
native_+1_cp30_cd100_true_narrow_hysteresis_assumption_25ns_inertial,native_+1_cp30_cd100_true,native_+1,native,100,30,1,1,inertial,narrow_hysteresis_assumption,25,inside,0,0,0,4,0,0,0,1.46845328288952,4.83507923120436,1.83956827827392,3.08359148192933,-1.09155903941896,1.77179960567931,0.238751716803672,NaN,0,87.2342681884767,1.87179960567931,0.986559039418956,1188.86590576172,1188.86590576172,0.000187297910713369,0,0,1
native_+1_cp30_cd100_true_narrow_hysteresis_assumption_40ns_transport,native_+1_cp30_cd100_true,native_+1,native,100,30,1,1,transport,narrow_hysteresis_assumption,40,inside,0,0,0,4,0,0,0,1.46845328288952,4.83507923120436,1.83956827827392,3.08359148192933,-1.09155903941896,1.77179960567931,0.238751716803672,NaN,0,102.234268188477,1.87179960567931,0.986559039418956,1188.86590576172,1188.86590576172,0.000187297910713369,0,0,1
native_+1_cp30_cd100_true_narrow_hysteresis_assumption_40ns_inertial,native_+1_cp30_cd100_true,native_+1,native,100,30,1,1,inertial,narrow_hysteresis_assumption,40,inside,0,0,0,4,0,0,0,1.46845328288952,4.83507923120436,1.83956827827392,3.08359148192933,-1.09155903941896,1.77179960567931,0.238751716803672,NaN,0,102.234268188477,1.87179960567931,0.986559039418956,1188.86590576172,1188.86590576172,0.000187297910713369,0,0,1
native_+1_cp30_cd1000_false_typical_illustration_25ns_transport,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,transport,typical_illustration,25,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,128.400955200195,1.18591748460085,0.961476608952779,1168.3059387207,1168.3059387207,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_typical_illustration_25ns_inertial,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,inertial,typical_illustration,25,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,128.400955200195,1.18591748460085,0.961476608952779,1168.3059387207,1168.3059387207,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_typical_illustration_40ns_transport,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,transport,typical_illustration,40,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,143.400955200195,1.18591748460085,0.961476608952779,1168.3059387207,1168.3059387207,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_typical_illustration_40ns_inertial,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,inertial,typical_illustration,40,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,143.400955200195,1.18591748460085,0.961476608952779,1168.3059387207,1168.3059387207,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_lower_illustration_25ns_transport,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,transport,lower_illustration,25,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,132.675247192383,1.25591748460085,0.891476608952779,1159.97021484375,1159.97021484375,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_lower_illustration_25ns_inertial,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,inertial,lower_illustration,25,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,132.675247192383,1.25591748460085,0.891476608952779,1159.97021484375,1159.97021484375,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_lower_illustration_40ns_transport,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,transport,lower_illustration,40,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,147.675247192383,1.25591748460085,0.891476608952779,1159.97021484375,1159.97021484375,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_lower_illustration_40ns_inertial,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,inertial,lower_illustration,40,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,147.675247192383,1.25591748460085,0.891476608952779,1159.97021484375,1159.97021484375,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_upper_illustration_25ns_transport,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,transport,upper_illustration,25,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,123.86848449707,1.10591748460085,1.04147660895278,1177.39215087891,1177.39215087891,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_upper_illustration_25ns_inertial,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,inertial,upper_illustration,25,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,123.86848449707,1.10591748460085,1.04147660895278,1177.39215087891,1177.39215087891,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_upper_illustration_40ns_transport,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,transport,upper_illustration,40,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,138.86848449707,1.10591748460085,1.04147660895278,1177.39215087891,1177.39215087891,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_upper_illustration_40ns_inertial,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,inertial,upper_illustration,40,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,138.86848449707,1.10591748460085,1.04147660895278,1177.39215087891,1177.39215087891,3.37969080810296e-06,0,0,1
native_+1_cp30_cd1000_false_narrow_hysteresis_assumption_25ns_transport,native_+1_cp30_cd1000_false,native_+1,native,1000,30,0,1,transport,narrow_hysteresis_assumption,25,inside,0,0,0,4,0,0,0,1.91846963926173,3.06028884005499,1.97437135545414,3.00994624821451,-1.09147660895278,1.08591748460085,0.00073633098372308,NaN,0,126.94953918457,1.18591748460085,0.986476608952779,1169.75735473633,1169.75735473633,3.37969080810296e-06,0,0,1
