Context,ActiveRMSE_deg,ActivePeak_deg,PostPeak_deg,PrePeak_rad,ActiveMeasurementPeak_deg,ActiveCommandDelta_V,ReceiverPeak_V,EquivalentErrorPeak_deg,MarginExceededSamples,CommonModeExceededSamples,TerminationPole_Hz,RecoveryTime_s,RecoveryCensored,ActiveSaturatedSamples,PostSaturatedSamples,MaxMeasurementAge_samples,NominalTrajectoryChange_deg,NominalCommandChange_V,NominalReceiverChange_V,Sample
combined_phase2b,0.0447795073092555,0.069037068632119,0.0112567043282086,0,0.082215540924899,0.00350563850333872,0.0643361926756284,0.0653994956189612,0,0,23293166.6632668,2.22044604925031e-16,0,0,0,17,0.181853848001862,0.0384573956544575,0.110307341347619,133
physical_only,0.138653263702594,0.26981285656353,0.0885496277865735,0,0.318606398468309,0.0119260609324753,0.190190508948225,0.315628697309185,0,0,20980119.743694,0.00700000000000012,0,0,0,0,0.161519316790082,0.0367210291159258,0.237331526221187,134
combined_phase2b,0.158165039680039,0.315919647022835,0.118692047856342,0,0.35861466645559,0.0143054237050675,0.190190508948225,0.315628697309185,0,0,20980119.743694,0.012,0,0,0,17,0.2448683315783,0.0416412242689388,0.237331526221187,134
physical_only,0.802345317705975,1.17975112672966,0.483715690737195,0,3.96203274275261,0.175437102377365,0.439717216580465,3.91125761581788,149,0,11369593.2262807,0.0890000000000002,0,0,0,0,1.0695611704019,0.198959275948562,0.488337013370182,135
combined_phase2b,0.982456045720673,1.61748915980299,0.748806480952662,0,4.17230188536467,0.189334321633505,0.439717216580465,3.91125761581788,149,0,11369593.2262807,0.0920000000000001,0,0,0,17,1.6917440730387,0.203771116854627,0.488337013370182,135
physical_only,1.3163128750176,1.98683337291995,0.896964568392055,0,2.34456259066917,0.0990302596652409,0.0886945865072492,2.23157172753507,0,0,17328014.686141,0.0700000000000001,0,0,0,0,2.09764210269996,0.114022777552217,0.156922284822127,136
combined_phase2b,1.33123328097916,2.05158154152651,0.981044295227917,0,2.34806741318531,0.102532023904162,0.0886945865072492,2.23157172753507,0,0,17328014.686141,0.0730000000000002,0,0,0,17,2.03257311578707,0.117051127505818,0.156922284822127,136
physical_only,0.324669744198901,0.490458164971376,0.216464991893507,0,6.06358611356821,0.287952306595549,0.516459110176117,6.04910418063223,217,0,9162357.55181595,0.0170000000000001,0,0,0,0,0.601845834941906,0.312599864142837,0.58493750263223,137
combined_phase2b,0.787246290474839,2.07223321245582,0.773945290274141,0,6.98449727845649,0.334284789078441,0.516459110176117,6.04910418063223,217,0,9162357.55181595,0.198,0,0,0,17,2.19810828276593,0.361327538947231,0.58493750263223,137
physical_only,1.31962653292893,3.01306974355083,1.02344762685324,0,5.47433763279189,0.217877753542608,0.508624317227338,4.76406633636706,208,0,16464799.4968142,0.11,0,0,0,0,2.91885042002962,0.244937705806947,0.55556146465798,138
combined_phase2b,1.48669907611697,3.42086507184763,1.02938969437262,0,6.50547826901955,0.266210096433996,0.508624317227338,4.76406633636706,208,0,16464799.4968142,0.115,0,0,0,17,3.29373406366849,0.274946295364187,0.55556146465798,138
physical_only,0.00512543473822711,0.0142082634357362,0.0113787868864824,0,0.830090178983869,0.0393688388982683,0.266288722231963,0.827760527838177,137,0,10048315.8754143,2.22044604925031e-16,0,0,0,0,0.108903672256592,0.0685786606019643,0.328707587238244,139
combined_phase2b,0.115168792539462,0.254918059701228,0.128855258041728,0,1.10204752287583,0.0495494390675487,0.266288722231963,0.827760527838177,137,0,10048315.8754143,0.0290000000000001,0,0,0,17,0.380315372012555,0.0719490556100287,0.328707587238244,139
physical_only,3.02055227298014,4.41586669321862,1.92664251285398,0,4.68380720181629,0.193363458362363,0.133055348166792,4.31682985732723,0,0,7147275.47405466,NaN,1,0,0,0,4.52710316989747,0.222736754287021,0.200674792877867,140
combined_phase2b,3.06418252770725,4.67201140045948,1.9202768613473,0,4.65424222497735,0.202788721433955,0.133055348166792,4.31682985732723,0,0,7147275.47405466,NaN,1,0,0,17,4.6951801429325,0.216604794930811,0.200674792877867,140
physical_only,4.35114664750992,6.44312609547498,2.78389662708351,0,18.0895042634877,0.811093937140045,0.413672145782254,17.7920858933632,128,0,8330536.34043275,NaN,1,0,0,0,6.55447662858674,0.833703674430401,0.473081316982136,141
combined_phase2b,4.61461967187875,8.93626213922295,3.25950572993054,0,18.7672029759435,0.846723272456078,0.413672145782254,17.7920858933632,128,0,8330536.34043275,NaN,1,0,0,17,9.0607123499056,0.83123878728159,0.473081316982136,141
physical_only,0.122580163389991,0.186871418143982,0.067870742434286,0,0.281262753079357,0.0125756317870677,0.0476023342415587,0.283139948333445,0,0,9108755.70624521,0.00900000000000012,0,0,0,0,0.0768774630146419,0.0361527991832069,0.0962247159140631,142
combined_phase2b,0.138066194547269,0.20761008789035,0.060478593592515,0,0.277261452089848,0.0128296355441804,0.0476023342415587,0.283139948333445,0,0,9108755.70624521,0.00500000000000012,0,0,0,17,0.315370267953627,0.0402178222990194,0.0962247159140631,142
physical_only,0.0429754500113008,0.0628645400806756,0.0274185697655501,0,0.100069955188342,0.00436148593612057,0.0720918425648536,0.0940356203218038,0,0,7842550.21381682,2.22044604925031e-16,0,0,0,0,0.0485727916713688,0.0309650615610195,0.119360124541513,143
combined_phase2b,0.0633478977073424,0.0979239241474514,0.034137508544729,0,0.120270313955553,0.00523908547029696,0.0720918425648536,0.0940356203218038,0,0,7842550.21381682,2.22044604925031e-16,0,0,0,17,0.196984526273021,0.035084721628157,0.119360124541513,143
physical_only,0.920910232036332,1.37773011833388,0.620134668438318,0,1.88297847157865,0.0812475028415345,0.211792555792494,1.73287639065389,51,0,18398864.2066203,0.0690000000000002,0,0,0,0,1.48766731004381,0.111232054126265,0.28009778750651,144
combined_phase2b,0.925123926771397,1.42377202007657,0.614213812345972,0,1.82982238002946,0.0774971586910625,0.211792555792494,1.73287639065389,51,0,18398864.2066203,0.0710000000000002,0,0,0,17,1.47846816249574,0.106827695708452,0.28009778750651,144
physical_only,0.2808900910818,0.666586100506942,0.502288163731687,0,1.83677127818896,0.0799046813133823,0.133766087409072,1.71007346529464,0,0,14346693.1814225,0.0990000000000002,0,0,0,0,0.555409835871333,0.106289719426986,0.180984856228058,145
combined_phase2b,0.290021179408748,0.686714276039779,0.573738046203663,0,1.93015281378793,0.0865197588864076,0.133766087409072,1.71007346529464,0,0,14346693.1814225,0.101,0,0,0,17,0.723829446855109,0.109175474059256,0.180984856228058,145
physical_only,0.244540150855431,0.592329442666566,0.432089259646835,0,0.632642051181849,0.0237281511748522,0.176389985711042,0.75232038899598,0,0,15004992.6401117,0.0790000000000002,0,0,0,0,0.700145808403487,0.0505146410937016,0.24340990965681,146
combined_phase2b,0.25746874911775,0.685228507407775,0.33555210132854,0,0.82320122477348,0.0304909717827854,0.176389985711042,0.75232038899598,0,0,15004992.6401117,0.0770000000000002,0,0,0,17,0.632523842229328,0.0556989757178205,0.24340990965681,146
physical_only,0.248020437381019,0.393856708424906,0.149249541262945,0,0.394888335673327,0.0159377220034853,0.135201238885131,0.405826226992111,0,0,11495696.8449979,0.0450000000000002,0,0,0,0,0.283947103222031,0.03808036760124,0.18257292373212,147
combined_phase2b,0.270078423361231,0.440144386451657,0.159458432684825,0,0.433157530223122,0.0175976318885616,0.135201238885131,0.405826226992111,0,0,11495696.8449979,0.0450000000000002,0,0,0,17,0.46738426657748,0.0412792525930736,0.18257292373212,147
physical_only,0.0690020645838383,0.138597125850347,0.0679067705926232,0,0.936588055959162,0.0429135635585607,0.0182886052135796,0.854593708441379,0,0,15071124.4498121,0.0590000000000002,0,0,0,0,0.249586057479654,0.0685500734900614,0.086079880683109,148
combined_phase2b,0.0831222821696488,0.177632278220658,0.11641200568667,0,0.939912988488661,0.0430824022381048,0.0182886052135796,0.854593708441379,0,0,15071124.4498121,0.01,0,0,0,17,0.261630498588031,0.0710115183990932,0.086079880683109,148
physical_only,0.415504761023916,0.882714595487355,0.592781436183094,0,7.60329397193905,0.347990060228101,0.650275954368253,6.81482166807551,232,0,24604222.4641259,0.0820000000000001,0,0,0,0,0.993156187395693,0.376282913546776,0.718102235812444,149
combined_phase2b,0.43316597211073,1.12426335353542,0.275670197628236,0,7.01411132774471,0.318417869907491,0.650275954368253,6.81482166807551,232,0,24604222.4641259,0.0880000000000001,0,0,0,17,1.224649618324,0.338482172698253,0.718102235812444,149
physical_only,0.121409651236854,0.181461216321084,0.0844960028856275,0,3.07196278977807,0.144370132979332,0.0908001338097084,3.07134485516891,0,0,7717448.47861286,0.0570000000000002,0,0,0,0,0.291549183465017,0.164557277765044,0.158449214447405,150
combined_phase2b,0.288916326724874,0.750100405853439,0.17555089284451,0,3.66397548338991,0.165360040031567,0.0908001338097084,3.07134485516891,0,0,7717448.47861286,0.0600000000000001,0,0,0,17,0.798009874515179,0.201607442917501,0.158449214447405,150
physical_only,1.04228397017748,1.60884860835203,0.460738283318908,0,14.4766057964155,0.663780798532298,1.54379810624895,14.3182711803016,269,0,8132815.52668788,NaN,1,0,0,0,1.52390898134423,0.686651139601097,1.58387297295273,151
combined_phase2b,1.32352900620346,3.51275138675002,2.21666701125353,0,16.5252810428662,0.784320299494784,1.54379810624895,14.3182711803016,269,0,8132815.52668788,0.0620000000000001,0,0,0,17,3.45372872347605,0.807893894441325,1.58387297295273,151
physical_only,0.313086403207018,0.468718743325924,0.207586517181819,0,1.70642084228521,0.0789950913420881,0.0662953016707113,1.70297796613804,0,0,16617848.9761199,0.0290000000000001,0,0,0,0,0.580069276437689,0.11022033660207,0.134314461986399,152
combined_phase2b,0.292450783198039,0.563684172022695,0.0735021507842842,0,1.68488362316573,0.0732495254858011,0.0662953016707113,1.70297796613804,0,0,16617848.9761199,0.00700000000000012,0,0,0,17,0.687155180051269,0.0984007193450022,0.134314461986399,152
physical_only,0.0932729571364752,0.138887604859307,0.0548155820555677,0,0.282567565490892,0.0124603268455625,0.0368392548103056,0.26502118200354,0,0,9029067.70491648,0.00300000000000011,0,0,0,0,0.0289333904360665,0.0353842261217822,0.0854294255288516,153
combined_phase2b,0.106270593671065,0.161719413461784,0.0563346956317072,0,0.278548679715519,0.0123840145281232,0.0368392548103056,0.26502118200354,0,0,9029067.70491648,0.00300000000000011,0,0,0,17,0.269031990094561,0.0415963304371069,0.0854294255288516,153
physical_only,0.212634338042837,0.311408048375004,0.136114349690322,0,0.3398852220618,0.013480033356894,0.168268134464714,0.315897308363103,0,0,25380877.4039922,0.0290000000000001,0,0,0,0,0.422762726769096,0.0452161631475826,0.236730483394853,154
combined_phase2b,0.206330807771192,0.310416121569582,0.133683650451447,0,0.331670214025566,0.0136325719746669,0.168268134464714,0.315897308363103,0,0,25380877.4039922,0.0290000000000001,0,0,0,17,0.402007292799393,0.0434238910945332,0.236730483394853,154
physical_only,0.103669756060885,0.151674632205006,0.0661609212924547,0,0.204012658162879,0.00892096327926961,0.110900218374596,0.189580667605884,0,0,6707265.89083352,0.00900000000000012,0,0,0,0,0.263054281152445,0.037733420435682,0.178868122357341,155
combined_phase2b,0.096837316153757,0.153583134568592,0.0666272517630314,0,0.205648645051131,0.00911868237838831,0.110900218374596,0.189580667605884,0,0,6707265.89083352,0.01,0,0,0,17,0.248004829731578,0.0383093021194791,0.178868122357341,155
physical_only,1.27493741134872,1.89675088523699,0.800373728068571,0,3.11037924589518,0.127218230526689,0.236845047730111,3.06024803915104,64,0,7282618.12107697,0.0710000000000002,0,0,0,0,1.78641036066283,0.132931157024503,0.284726404449401,156
combined_phase2b,1.33276233717394,2.07940710394266,0.936121175085793,0,3.27045355930839,0.136443683737476,0.236845047730111,3.06024803915104,64,0,7282618.12107697,0.0750000000000002,0,0,0,17,2.10163003980794,0.142799018446277,0.284726404449401,156
physical_only,0.0414453227329187,0.0678091057679046,0.0279269772328717,0,0.213673643939045,0.00959022044770603,0.0950393817890758,0.208709614068519,0,0,22239716.2954645,2.22044604925031e-16,0,0,0,0,0.0598486632096625,0.0348553635519743,0.13626419126763,157
combined_phase2b,0.0571539504665924,0.0952246546060228,0.0189172723019272,0,0.207692327813272,0.00905435726885885,0.0950393817890758,0.208709614068519,0,0,22239716.2954645,2.22044604925031e-16,0,0,0,17,0.19343080405619,0.0418693285509315,0.13626419126763,157
physical_only,5.25708981400673,10.4136549152857,7.96727882082197,0,17.4891152169749,0.669308270515446,0.319609886118385,14.6403954489265,178,0,9140211.05435312,0.254,0,0,0,0,10.5209797960704,0.669418224088075,0.386510574770808,158
combined_phase2b,6.52110048547678,13.5578301555441,6.53815233336531,0,22.7859845061762,0.933788906320284,0.319609886118385,14.6403954489265,178,0,9140211.05435312,0.268,0,0,0,17,13.5094919703601,0.957586657631899,0.386510574770808,158
physical_only,1.30203108305845,1.90218811863192,0.829551036089918,0,3.13365618474829,0.137543163850359,0.351753042722708,3.02817077425202,125,0,7071540.45966482,0.0690000000000002,0,0,0,0,1.79169757276168,0.156203813074919,0.396757329589692,159
combined_phase2b,1.48898216087023,2.50829238779152,0.794620584140546,0,3.00815139791103,0.141404921656187,0.351753042722708,3.02817077425202,125,0,7071540.45966482,0.0670000000000002,0,0,0,17,2.52530252446295,0.158017653861805,0.396757329589692,159
physical_only,0.116391475828299,0.177810263684929,0.0804396835661613,0,0.575610822348644,0.0258925188601354,0.17066294090319,0.557334708606412,0,0,6775041.9445064,0.014,0,0,0,0,0.288681666083181,0.055406032253664,0.235391998278451,160
combined_phase2b,0.0979340686151273,0.185156864016356,0.0490263687651193,0,0.573895095660929,0.0250870790229888,0.17066294090319,0.557334708606412,0,0,6775041.9445064,2.22044604925031e-16,0,0,0,17,0.268322129823075,0.0564943934397056,0.235391998278451,160
physical_only,0.585750790019392,0.855030143338728,0.373153437876093,0,1.64789354367399,0.0726033413963685,0.22688855712458,1.57873565088724,55,0,20756181.7324331,0.048,0,0,0,0,0.744175549218729,0.0854275754459353,0.269325118246109,161
combined_phase2b,0.555077469204857,0.868090103710167,0.419491817795768,0,1.60693863914161,0.0735502826714529,0.22688855712458,1.57873565088724,55,0,20756181.7324331,0.052,0,0,0,17,0.986951718796943,0.0889659216488662,0.269325118246109,161
physical_only,0.326300228512555,0.683935926359466,0.335615748900084,0,1.12412430540357,0.0437137967699333,0.0415905267528648,0.93225903083941,0,0,10163445.237594,0.0940000000000001,0,0,0,0,0.783379955089291,0.0744580468116755,0.109849452035791,162
combined_phase2b,0.370151313072575,0.768502801311092,0.271708276725897,0,1.33058539255955,0.056071551816521,0.0415905267528648,0.93225903083941,0,0,10163445.237594,0.0930000000000002,0,0,0,17,0.875831191317622,0.086632709063052,0.109849452035791,162
physical_only,0.0103374749809452,0.0231322879727682,0.0137488370190416,0,0.0433845578463343,0.00170378554165233,0.0147365294571683,0.0374530204113311,0,0,11092696.3249416,2.22044604925031e-16,0,0,0,0,0.131609211362208,0.0320314068444133,0.083061558410372,163
combined_phase2b,0.0279825485040673,0.0463480562336155,0.0076463241347656,0,0.0600398107888356,0.00255242064697209,0.0147365294571683,0.0374530204113311,0,0,11092696.3249416,2.22044604925031e-16,0,0,0,17,0.11959837677934,0.0351257281102474,0.083061558410372,163
physical_only,0.344381478347389,0.519538351378456,0.214625934168634,0,1.75930067204034,0.0796982839075432,0.304400157236715,1.70819429192411,94,0,12136458.4228771,0.056,0,0,0,0,0.630774828057309,0.107981653562583,0.338143867764368,164
combined_phase2b,0.295714034687296,0.561716189625116,0.189911593794094,0,1.70598196566427,0.0800215968219233,0.304400157236715,1.70819429192411,94,0,12136458.4228771,0.0550000000000002,0,0,0,17,0.652644440800186,0.10410719446132,0.338143867764368,164
physical_only,0.0726686613618058,0.11824752871435,0.0798274066099581,0,1.98701468564552,0.0939308499003489,0.512694649373053,1.95407560782119,218,0,8695718.94819298,0.0600000000000001,0,0,0,0,0.229483355642611,0.120827995084224,0.579681612616276,165
combined_phase2b,0.254995147323617,0.427967156799018,0.174200316599887,0,2.26778025527298,0.10504613864153,0.512694649373053,1.95407560782119,218,0,8695718.94819298,0.0680000000000001,0,0,0,17,0.501234183195644,0.128006096898139,0.579681612616276,165
physical_only,0.00442154924390996,0.0115089129295668,0.00917105412665161,0,0.127838923741338,0.00592259564759348,0.0822641581589362,0.116339959130607,0,0,22727149.2091859,2.22044604925031e-16,0,0,0,0,0.120324330172982,0.0374421893458502,0.149836240628634,166
combined_phase2b,0.0264098166856327,0.0463480562336155,0.0130493028880271,0,0.133353819329969,0.00613252042460485,0.0822641581589362,0.116339959130607,0,0,22727149.2091859,2.22044604925031e-16,0,0,0,17,0.138188404211347,0.0417341943002439,0.149836240628634,166
physical_only,1.12498059711397,1.65983568996279,0.718490707819311,0,4.22187004488967,0.187549520115761,0.263475485212697,4.10674753716346,71,0,12743060.4948735,0.0740000000000001,0,0,0,0,1.54940290006582,0.17878518078389,0.310892408692843,167
combined_phase2b,1.14974270168745,1.92809366409084,0.537510078188091,0,4.16697127007091,0.177114474637156,0.263475485212697,4.10674753716346,71,0,12743060.4948735,0.0690000000000002,0,0,0,17,1.95439142078903,0.169900234256244,0.310892408692843,167
physical_only,0.00597664131415806,0.0125926912275576,0.00861326934973079,0,0.0356238828767197,0.00148710529880073,0.0276912761144812,0.0284413462135766,0,0,9274908.53631312,2.22044604925031e-16,0,0,0,0,0.119489962984602,0.0314731803539066,0.0924793520277002,168
combined_phase2b,0.0274810777843417,0.0463480562336155,0.00866376605404251,0,0.0600398107888356,0.00255242064697209,0.0276912761144812,0.0284413462135766,0,0,9274908.53631312,2.22044604925031e-16,0,0,0,17,0.150093093713596,0.0381884846500438,0.0924793520277002,168
physical_only,0.747465498821791,1.90341595514154,0.551569039848049,0,2.7282863948892,0.103206162228864,0.195370051460821,2.64121490795995,0,0,8444781.07838739,0.105,0,0,0,0,1.79332621028215,0.130406678393323,0.242643896903212,169
combined_phase2b,0.913923977555468,2.40819025070136,0.469609357344761,0,3.64318131567588,0.142254165046361,0.195370051460821,2.64121490795995,0,0,8444781.07838739,0.107,0,0,0,17,2.46895900900648,0.156887153567541,0.242643896903212,169
physical_only,0.341836173958125,0.500075415647415,0.218118171211065,0,0.612380526640566,0.027078918049216,0.104862444851817,0.593760226777652,0,0,8376356.6833992,0.0410000000000001,0,0,0,0,0.611457718191115,0.0564365466421983,0.173353462858646,170
combined_phase2b,0.334730325235412,0.534139759928197,0.231903547600124,0,0.603041635260592,0.0265702391912438,0.104862444851817,0.593760226777652,0,0,8376356.6833992,0.044,0,0,0,17,0.613876436263679,0.0556146182847072,0.173353462858646,170
physical_only,0.00168932008789286,0.00470774403512599,0.00294596076293581,0,0.10194011442165,0.00484117304775659,0.0941772226620616,0.100805179833014,0,0,7161527.2613709,2.22044604925031e-16,0,0,0,0,0.110756571162851,0.0354510381062104,0.160193690748067,171
combined_phase2b,0.0290792790366545,0.0463480562336155,0.00576675445763997,0,0.116326677725391,0.00547318119356921,0.0941772226620616,0.100805179833014,0,0,7161527.2613709,2.22044604925031e-16,0,0,0,17,0.138012430724187,0.035809992871422,0.160193690748067,171
physical_only,0.0951058024457582,0.217884388368656,0.120015940719523,0,0.821830594591801,0.035525948141546,0.0593219041175055,0.709349490531824,0,0,17430168.1512495,0.0790000000000002,0,0,0,0,0.328481160055,0.0639885810228259,0.125438286412483,172
combined_phase2b,0.0919391178198475,0.244302014785589,0.171319915334785,0,0.864170112007404,0.0382053131783471,0.0593219041175055,0.709349490531824,0,0,17430168.1512495,0.0820000000000001,0,0,0,17,0.270791365637266,0.0677486379960353,0.125438286412483,172
physical_only,0.667121735363954,0.973941308039776,0.424519496561478,0,2.29386885608917,0.101723251481373,0.122805041155603,2.20294799008119,0,0,23273578.011437,0.05,0,0,0,0,0.862728786435739,0.111855174288785,0.16832494754431,173
combined_phase2b,0.672835422359987,1.25530426693462,0.480470671350321,0,2.27778118824471,0.106106016351009,0.122805041155603,2.20294799008119,0,0,23273578.011437,0.05,0,0,0,17,1.21381421091337,0.123017329111494,0.16832494754431,173
physical_only,0.0815236237908361,0.187251286943215,0.136241259360196,0,0.450298534261489,0.018419289750821,0.209534731519627,0.404166838961015,22,0,23687959.3174279,0.032,0,0,0,0,0.297554521390579,0.0464248363684088,0.274369590312131,174
combined_phase2b,0.0867871684147946,0.206549880927841,0.0780908582098329,0,0.504039276995892,0.0210207035906924,0.209534731519627,0.404166838961015,22,0,23687959.3174279,0.016,0,0,0,17,0.261311161763032,0.0522905589026664,0.274369590312131,174
physical_only,0.108137576786055,0.25160187463267,0.160125706960528,0,0.641065162994577,0.026905307059103,0.208022606346358,0.598972459911381,17,0,18834192.4764212,0.02,0,0,0,0,0.361999695197678,0.0565395556777089,0.274103333323982,175
combined_phase2b,0.102609489054387,0.273344519057268,0.0789264025290962,0,0.656982696718973,0.0285892199439551,0.208022606346358,0.598972459911381,17,0,18834192.4764212,0.00600000000000001,0,0,0,17,0.316941348301108,0.0626122461156558,0.274103333323982,175
physical_only,0.759455898497277,1.11194289378811,0.485075730841848,0,1.75439889313315,0.0769321849401953,0.0570747825525835,1.68631456495862,0,0,24709471.2419783,0.0590000000000002,0,0,0,0,1.22333056375864,0.104624610325892,0.124886635815989,176
combined_phase2b,0.732239467123798,1.20140151964883,0.545094346634737,0,1.68951114127318,0.0789701975492855,0.0570747825525835,1.68631456495862,0,0,24709471.2419783,0.0610000000000002,0,0,0,17,1.2222014573534,0.106211414633002,0.124886635815989,176
physical_only,0.432730533277473,0.632636453707527,0.275953185982691,0,0.747775628544833,0.0318588300739144,0.161006263970762,0.698889139021411,0,0,25607695.2142273,0.046,0,0,0,0,0.522319715631173,0.0510584665582851,0.209556722287092,177
combined_phase2b,0.452742630624826,0.702554470889878,0.271363645013643,0,0.762694673805141,0.0309524065144776,0.161006263970762,0.698889139021411,0,0,25607695.2142273,0.0450000000000002,0,0,0,17,0.771612850115089,0.0513730933378014,0.209556722287092,177
physical_only,0.20971944658638,0.331333904479183,0.166038486793961,0,1.1695060453195,0.0521719113635387,0.126550323103285,1.11278227051299,0,0,16670398.285938,0.024,0,0,0,0,0.220982214134013,0.0756997723685857,0.173184060916584,178
combined_phase2b,0.212716746264835,0.3850211954988,0.07513675715326,0,1.10690922916143,0.050353206917494,0.126550323103285,1.11278227051299,0,0,16670398.285938,0.00700000000000012,0,0,0,17,0.450207782807782,0.0733357671034903,0.173184060916584,178
physical_only,1.14640083815318,1.67601124249982,0.730892797738941,0,2.33403787678041,0.105851117650901,0.195446975612283,2.37184877328974,0,0,11346396.9551055,0.0690000000000002,0,0,0,0,1.56542016175464,0.1227784541855,0.243212420481248,179
combined_phase2b,1.10854238003231,1.83352365132757,0.630102912005736,0,2.36895090718164,0.108793928819739,0.195446975612283,2.37184877328974,0,0,11346396.9551055,0.0640000000000001,0,0,0,17,1.7971057525289,0.125406661025357,0.243212420481248,179
physical_only,4.40889897368588,6.44707658440827,2.81176095497336,0,7.0563324081746,0.300035903768455,0.202846701236301,6.48875160107187,41,0,11250818.5052477,NaN,1,0,0,0,6.33611046292876,0.296903185818955,0.251405634013036,180
combined_phase2b,4.56462401471416,7.02336057996543,2.7780053123767,0,6.96198936604334,0.290333670720222,0.202846701236301,6.48875160107187,41,0,11250818.5052477,NaN,1,0,0,17,7.03220157876376,0.307997224315639,0.251405634013036,180
physical_only,1.29527761221903,1.9543388384734,0.80679849454096,0,3.17848862065478,0.142239151629405,0.388029374747759,3.16789340428064,131,0,7183919.40389815,0.0910000000000002,0,0,0,0,1.84386289578637,0.161934673174975,0.434605454738238,181
combined_phase2b,1.30469901646049,2.1031790669811,0.660063960023229,0,3.15334584001838,0.148215957336819,0.388029374747759,3.16789340428064,131,0,7183919.40389815,0.0890000000000002,0,0,0,17,2.17873697952976,0.168493207081899,0.434605454738238,181
physical_only,0.116104586546518,0.170461678629437,0.0749982461996963,0,0.186734294603477,0.00837532853811862,0.113808918911656,0.181983008211229,0,0,8216786.91020482,0.0130000000000001,0,0,0,0,0.0601894388822972,0.0315846156575763,0.161265085714207,182
combined_phase2b,0.13235872596849,0.200856076400022,0.0752482735114145,0,0.193564354462727,0.00811407340069491,0.113808918911656,0.181983008211229,0,0,8216786.91020482,0.0130000000000001,0,0,0,17,0.309513723931555,0.0367906570235471,0.161265085714207,182
physical_only,0.192952917006638,0.377605550196105,0.282463117318857,0,1.02791919300508,0.0421758502220163,0.165164424849962,0.780477376847492,0,0,20026815.0564666,0.032,0,0,0,0,0.438920471977486,0.0697331241821174,0.231616791401155,183
combined_phase2b,0.215835028369528,0.436863442801656,0.105043338578224,0,1.22572988143919,0.0525231686480167,0.165164424849962,0.780477376847492,0,0,20026815.0564666,0.012,0,0,0,17,0.492135655764527,0.0867272229431157,0.231616791401155,183
physical_only,2.11265583845344,3.10203662199764,1.34144612004554,0,9.81081348459299,0.441601127536521,0.22324119265855,9.47056851623085,39,0,9346489.74641949,NaN,1,0,0,0,2.99200243225265,0.443088973089699,0.264511160695425,184
combined_phase2b,2.37566536865803,3.75871249986626,0.732221807778967,0,10.141262190492,0.443624256216952,0.22324119265855,9.47056851623085,39,0,9346489.74641949,NaN,1,0,0,17,3.79684506444952,0.46023698842257,0.264511160695425,184
physical_only,0.0402779984603957,0.130668753165068,0.0801646431247919,0,0.640467974797276,0.0290951463517198,0.0429552501835473,0.531631347780889,0,0,12957545.754196,0.0580000000000001,0,0,0,0,0.147336098247421,0.0549401231524567,0.108335148973997,185
combined_phase2b,0.0589156551145176,0.168742133264716,0.0927989324144213,0,0.629451851775575,0.0298468312299647,0.0429552501835473,0.531631347780889,0,0,12957545.754196,0.0590000000000002,0,0,0,17,0.158376032604197,0.0575381791781733,0.108335148973997,185
physical_only,0.964656648212705,1.52002353475141,0.589930010870053,0,3.86280939305616,0.172939094849222,0.0979011121704735,3.64483609157562,0,0,7907104.80442852,0.0700000000000001,0,0,0,0,1.62996072646133,0.19039579866827,0.165923175351704,186
combined_phase2b,0.960707111489108,1.60544763147616,0.623002060416188,0,3.68404874462993,0.166672531384328,0.0979011121704735,3.64483609157562,0,0,7907104.80442852,0.032,0,0,0,17,1.5843570083012,0.183464441964415,0.165923175351704,186
physical_only,0.511604270608101,0.785754027643543,0.358507164036373,0,1.72929256537324,0.0757964669320857,0.230308608552891,1.73465002871136,50,0,10827738.2977588,0.048,0,0,0,0,0.896562757423552,0.0982228561540297,0.298811423212741,187
combined_phase2b,0.515177794732244,0.852319392305436,0.44330636176574,0,1.80305581946759,0.0775733045589525,0.230308608552891,1.73465002871136,50,0,10827738.2977588,0.0550000000000002,0,0,0,17,0.863137821038789,0.103087301752043,0.298811423212741,187
physical_only,3.32975919249049,4.97267250022133,2.15158662348251,0,11.709785100025,0.513397771983982,0.336945314480679,11.3217084363853,106,0,13807967.0319743,NaN,1,0,0,0,5.08390897690019,0.517689788551341,0.40454975695835,188
combined_phase2b,3.0206258874826,5.60537950356279,1.91568025717292,0,11.1271467865662,0.505025867049858,0.336945314480679,11.3217084363853,106,0,13807967.0319743,NaN,1,0,0,17,5.57058705660724,0.490681742812499,0.40454975695835,188
physical_only,0.0779546349396144,0.153211136942137,0.0705789968391979,0,0.851059833074672,0.0381241950531697,0.026163781117982,0.812311157423341,0,0,26398852.3415871,0.054,0,0,0,0,0.0978980939619847,0.0643947449110877,0.0878103383676657,189
combined_phase2b,0.0900539248006834,0.17821710438826,0.0817047731937108,0,0.866493226142753,0.0378490272795414,0.026163781117982,0.812311157423341,0,0,26398852.3415871,0.0590000000000002,0,0,0,17,0.230920564978738,0.0677283045773144,0.0878103383676657,189
physical_only,0.148051877592787,0.217592988446773,0.0948963173976176,0,2.21865031450003,0.103193470035241,0.191291689914295,2.19887576597421,0,0,7750108.81391672,0.0250000000000001,0,0,0,0,0.328956137217194,0.135242090526823,0.250424158326824,190
