time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.173,0.523598775598299,0.523364590277187,-0.140662929502255,0.0166547525883512,0.523364590277187,0.523364590277187,0.000234185321111968,0.00772621018279847,0.00772621018279847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1174,0,0,0,0,0,0,-0.00175497779341383
1.174,0.523598775598299,0.523228376853172,-0.131804234512503,0.0162129687935821,0.523228376853172,0.523228376853172,0.000370398745126899,0.00788048950231998,0.00788048950231998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1175,0,0,0,0,0,0,-0.0018828935316646
1.175,0.523598775598299,0.523100900777437,-0.123188588522754,0.0157668032726968,0.523100900777437,0.523100900777437,0.000497874820861832,0.00801374313644453,0.00801374313644453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1176,0,0,0,0,0,0,-0.00200211624510382
1.176,0.523598775598299,0.522981918031493,-0.114817824474827,0.0153174504019074,0.522981918031493,0.522981918031493,0.000616857566805518,0.0081268713445618,0.0081268713445618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1177,0,0,0,0,0,0,-0.00211288972367618
1.177,0.523598775598299,0.522871183070314,-0.106693174197477,0.0148659734245499,0.522871183070314,0.522871183070314,0.000727592527984489,0.00822076023897987,0.00822076023897987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1178,0,0,0,0,0,0,-0.0022154592849698
1.178,0.523598775598299,0.522768449391343,-0.0988153298566395,0.0144133355478575,0.522768449391343,0.522768449391343,0.000830326206956,0.00829628086101945,0.00829628086101945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1179,0,0,0,0,0,0,-0.00231007120520454
1.179,0.523598775598299,0.522673470049293,-0.09118449187051,0.0139604202555701,0.522673470049293,0.522673470049293,0.000925305549005717,0.00835428840240425,0.00835428840240425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1180,0,0,0,0,0,0,-0.00239697220442558
1.18,0.523598775598299,0.522585998127788,-0.0838004079373694,0.0135080447177663,0.522585998127788,0.522585998127788,0.00101277747051065,0.00839562154030447,0.00839562154030447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1181,0,0,0,0,0,0,-0.0024764089748609
1.181,0.523598775598299,0.522505787175122,-0.07666240615114,0.013056968783209,0.522505787175122,0.522505787175122,0.00109298842317707,0.00842110186492734,0.00842110186492734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1182,0,0,0,0,0,0,-0.00254862774515519
1.182,0.523598775598299,0.522432591609034,-0.0697694241084955,0.01260790114527,0.522432591609034,0.522432591609034,0.00116618398926516,0.00843153338531779,0.00843153338531779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1183,0,0,0,0,0,0,-0.00261387387558942
1.183,0.523598775598299,0.522366167093854,-0.0631200352257163,0.012161503699737,0.522366167093854,0.522366167093854,0.0012326085044444,0.00842770210336682,0.00842770210336682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1184,0,0,0,0,0,0,-0.00267239148093179
