time_s,theta_ref_rad,theta_rad,theta_measured_rad,omega_rad_s,current_A,true_tracking_error_rad,measurement_error_rad,voltage_cmd_unsaturated_V,voltage_cmd_V,gaussian_fault_rad,sinusoidal_fault_rad,count_jump_fault_rad,dropout_active,measurement_stale
0.391,0.523598775598299,0.578405715496593,0.578405715496593,-0.0782824437439647,-0.0033133620134917,-0.0548069398982938,0,-0.010130130021599,-0.010130130021599,0,0,0,0,0
0.392,0.523598775598299,0.578326580317159,0.578326580317159,-0.0799825625669396,-0.00325550023192905,-0.0547278047188605,0,-0.0101967182080983,-0.0101967182080983,0,0,0,0,0
0.393,0.523598775598299,0.578245760990745,0.578245760990745,-0.0816507811510987,-0.00319808074831801,-0.0546469853924463,0,-0.0102613646483857,-0.0102613646483857,0,0,0,0,0
0.394,0.523598775598299,0.578163289286688,0.578163289286688,-0.0832873631803583,-0.00314112522909269,-0.0545645136883897,0,-0.010324112596713,-0.010324112596713,0,0,0,0,0
0.395,0.523598775598299,0.578079196705085,0.578079196705085,-0.0848925833350053,-0.00308465396831217,-0.054480421106786,0,-0.0103850046167596,-0.0103850046167596,0,0,0,0,0
0.396,0.523598775598299,0.577993514466156,0.577993514466156,-0.0864667265615427,-0.0030286859220422,-0.0543947388678567,0,-0.0104440825667008,-0.0104440825667008,0,0,0,0,0
0.397,0.523598775598299,0.57790627350034,0.57790627350034,-0.0880100873615071,-0.00297323874318308,-0.0543074979020416,0,-0.010501387586081,-0.010501387586081,0,0,0,0,0
0.398,0.523598775598299,0.577817504439089,0.577817504439089,-0.089522969099461,-0.00291832881666212,-0.0542187288407902,0,-0.0105569600844091,-0.0105569600844091,0,0,0,0,0
0.399,0.523598775598299,0.577727237606336,0.577727237606336,-0.0910056833303183,-0.00286397129490907,-0.0541284620080371,0,-0.0106108397314113,-0.0106108397314113,0,0,0,0,0
0.4,0.523598775598299,0.577635503010639,0.577635503010639,-0.09245854914612,-0.00281018013354031,-0.0540367274123403,0,-0.0106630654488669,-0.0106630654488669,0,0,0,0,0
0.401,0.523598775598299,0.577542330337961,0.577542330337961,-0.0938818925423368,-0.00275696812717939,-0.0539435547396621,0,-0.0107136754039555,-0.0107136754039555,0,0,0,0,0
0.402,0.523598775598299,0.577447748945073,0.577447748945073,-0.0952760458037394,-0.00270434694534555,-0.0538489733467739,0,-0.0107627070040477,-0.0107627070040477,0,0,0,0,0
0.403,0.523598775598299,0.577351787853566,0.577351787853566,-0.0966413469098413,-0.00265232716834516,-0.0537530122552669,0,-0.0108101968928751,-0.0108101968928751,0,0,0,0,0
0.404,0.523598775598299,0.577254475744445,0.577254475744445,-0.0979781389598841,-0.00260091832310613,-0.0536557001461457,0,-0.0108561809480065,-0.0108561809480065,0,0,0,0,0
0.405,0.523598775598299,0.577155840953287,0.577155840953287,-0.099286769617306,-0.00255012891889611,-0.0535570653549883,0,-0.0109006942795705,-0.0109006942795705,0,0,0,0,0
0.406,0.523598775598299,0.57705591146595,0.57705591146595,-0.100567590573602,-0.00249996648287071,-0.0534571358676512,0,-0.0109437712301599,-0.0109437712301599,0,0,0,0,0
0.407,0.523598775598299,0.576954714914801,0.576954714914801,-0.101820957031459,-0.00245043759540079,-0.0533559393165021,0,-0.010985445375854,-0.010985445375854,0,0,0,0,0
0.408,0.523598775598299,0.576852278575457,0.576852278575457,-0.103047227207018,-0.00240154792513028,-0.0532535029771583,0,-0.0110257495282998,-0.0110257495282998,0,0,0,0,0
0.409,0.523598775598299,0.576748629364013,0.576748629364013,-0.104246761851095,-0.00235330226371961,-0.0531498537657147,0,-0.0110647157377925,-0.0110647157377925,0,0,0,0,0
0.41,0.523598775598299,0.57664379383474,0.57664379383474,-0.105419923789176,-0.00230570456023299,-0.0530450182364407,0,-0.0111023752972975,-0.0111023752972975,0,0,0,0,0
0.411,0.523598775598299,0.576537798178226,0.576537798178226,-0.106567077479952,-0.00225875795513036,-0.0529390225799277,0,-0.011138758747358,-0.011138758747358,0,0,0,0,0
0.412,0.523598775598299,0.576430668219968,0.576430668219968,-0.107688588592184,-0.00221246481382748,-0.0528318926216688,0,-0.0111738958818327,-0.0111738958818327,0,0,0,0,0
0.413,0.523598775598299,0.576322429419352,0.576322429419352,-0.108784823599631,-0.00216682675979075,-0.0527236538210533,0,-0.0112078157544126,-0.0112078157544126,0,0,0,0,0
0.414,0.523598775598299,0.576213106869055,0.576213106869055,-0.109856149393771,-0.00212184470713569,-0.0526143312707559,0,-0.0112405466858609,-0.0112405466858609,0,0,0,0,0
0.415,0.523598775598299,0.576102725294805,0.576102725294805,-0.110902932914039,-0.00207751889270006,-0.0525039496965063,0,-0.0112721162719336,-0.0112721162719336,0,0,0,0,0
0.416,0.523598775598299,0.575991309055517,0.575991309055517,-0.111925540795278,-0.0020338489075667,-0.0523925334572182,0,-0.0113025513919234,-0.0113025513919234,0,0,0,0,0
0.417,0.523598775598299,0.575878882143762,0.575878882143762,-0.112924339032081,-0.00199083372801112,-0.0522801065454636,0,-0.0113318782177881,-0.0113318782177881,0,0,0,0,0
0.418,0.523598775598299,0.575765468186572,0.575765468186572,-0.113899692659722,-0.00194847174585351,-0.0521666925882734,0,-0.0113601222238113,-0.0113601222238113,0,0,0,0,0
0.419,0.523598775598299,0.575651090446549,0.575651090446549,-0.114851965451316,-0.00190676079819459,-0.0520523148482505,0,-0.0113873081967583,-0.0113873081967583,0,0,0,0,0
0.42,0.523598775598299,0.575535771823274,0.575535771823274,-0.115781519630879,-0.00186569819651965,-0.0519369962249752,0,-0.011413460246478,-0.011413460246478,0,0,0,0,0
0.421,0.523598775598299,0.575419534854992,0.575419534854992,-0.116688715601939,-0.00182528075515395,-0.0518207592566928,0,-0.0114386018169167,-0.0114386018169167,0,0,0,0,0
0.422,0.523598775598299,0.575302401720561,0.575302401720561,-0.117573911691316,-0.00178550481905779,-0.0517036261222626,0,-0.0114627556974992,-0.0114627556974992,0,0,0,0,0
0.423,0.523598775598299,0.575184394241655,0.575184394241655,-0.11843746390773,-0.00174636629094833,-0.0515856186433566,0,-0.0114859440348424,-0.0114859440348424,0,0,0,0,0
0.424,0.523598775598299,0.575065533885191,0.575065533885191,-0.119279725714854,-0.00170786065773953,-0.0514667582868924,0,-0.0115081883447651,-0.0115081883447651,0,0,0,0,0
0.425,0.523598775598299,0.574945841765985,0.574945841765985,-0.120101047818429,-0.00166998301629184,-0.0513470661676858,0,-0.0115295095245581,-0.0115295095245581,0,0,0,0,0
0.426,0.523598775598299,0.574825338649608,0.574825338649608,-0.120901777967072,-0.00163272809846527,-0.0512265630513093,0,-0.0115499278654803,-0.0115499278654803,0,0,0,0,0
0.427,0.523598775598299,0.574704044955443,0.574704044955443,-0.121682260766396,-0.00159609029547066,-0.0511052693571439,0,-0.0115694630654535,-0.0115694630654535,0,0,0,0,0
0.428,0.523598775598299,0.574581980759907,0.574581980759907,-0.122442837506043,-0.00156006368151665,-0.0509832051616085,0,-0.0115881342419171,-0.0115881342419171,0,0,0,0,0
0.429,0.523598775598299,0.574459165799857,0.574459165799857,-0.123183845999263,-0.0015246420367488,-0.0508603902015582,0,-0.0116059599448237,-0.0116059599448237,0,0,0,0,0
0.43,0.523598775598299,0.574335619476134,0.574335619476134,-0.123905620434633,-0.00148981886948179,-0.0507368438778353,0,-0.0116229581697381,-0.0116229581697381,0,0,0,0,0
0.431,0.523598775598299,0.574211360857262,0.574211360857262,-0.124608491239553,-0.00145558743772383,-0.0506125852589633,0,-0.0116391463710198,-0.0116391463710198,0,0,0,0,0
0.432,0.523598775598299,0.57408640868327,0.57408640868327,-0.125292784955113,-0.00142194076999595,-0.0504876330849715,0,-0.0116545414750606,-0.0116545414750606,0,0,0,0,0
0.433,0.523598775598299,0.573960781369638,0.573960781369638,-0.125958824121963,-0.00138887168544804,-0.0503620057713393,0,-0.0116691598935536,-0.0116691598935536,0,0,0,0,0
0.434,0.523598775598299,0.573834497011348,0.573834497011348,-0.126606927176788,-0.0013563728132762,-0.0502357214130494,0,-0.0116830175367731,-0.0116830175367731,0,0,0,0,0
0.435,0.523598775598299,0.573707573387038,0.573707573387038,-0.127237408359034,-0.00132443661144596,-0.050108797788739,0,-0.0116961298268391,-0.0116961298268391,0,0,0,0,0
0.436,0.523598775598299,0.573580027963239,0.573580027963239,-0.127850577627479,-0.00129305538472663,-0.0499812523649398,0,-0.0117085117109525,-0.0117085117109525,0,0,0,0,0
0.437,0.523598775598299,0.573451877898695,0.573451877898695,-0.128446740586303,-0.00126222130204427,-0.0498531023003962,0,-0.0117201776745749,-0.0117201776745749,0,0,0,0,0
0.438,0.523598775598299,0.573323140048752,0.573323140048752,-0.129026198420272,-0.00123192641315956,-0.0497243644504531,0,-0.0117311417545402,-0.0117311417545402,0,0,0,0,0
0.439,0.523598775598299,0.573193830969803,0.573193830969803,-0.129589247838681,-0.00120216266467934,-0.0495950553715044,0,-0.0117414175520789,-0.0117414175520789,0,0,0,0,0
0.44,0.523598775598299,0.573063966923791,0.573063966923791,-0.13013618102769,-0.00117292191541069,-0.0494651913254924,0,-0.0117510182457382,-0.0117510182457382,0,0,0,0,0
0.441,0.523598775598299,0.572933563882751,0.572933563882751,-0.130667285610705,-0.00114419595106633,-0.0493347882844518,0,-0.0117599566041844,-0.0117599566041844,0,0,0,0,0
0.442,0.523598775598299,0.572802637533388,0.572802637533388,-0.131182844616453,-0.00111597649833203,-0.0492038619350887,0,-0.0117682449988737,-0.0117682449988737,0,0,0,0,0
0.443,0.523598775598299,0.572671203281688,0.572671203281688,-0.131683136454406,-0.00108825523830594,-0.0490724276833888,0,-0.0117758954165778,-0.0117758954165778,0,0,0,0,0
0.444,0.523598775598299,0.572539276257544,0.572539276257544,-0.132168434897224,-0.00106102381932185,-0.0489405006592454,0,-0.0117829194717519,-0.0117829194717519,0,0,0,0,0
0.445,0.523598775598299,0.572406871319401,0.572406871319401,-0.132639009069875,-0.0010342738691666,-0.0488080957211021,0,-0.0117893284187342,-0.0117893284187342,0,0,0,0,0
0.446,0.523598775598299,0.572274003058903,0.572274003058903,-0.133095123445117,-0.00100799700670426,-0.048675227460604,0,-0.0117951331637688,-0.0117951331637688,0,0,0,0,0
0.447,0.523598775598299,0.572140685805548,0.572140685805548,-0.133537037845027,-0.0009821848529196,-0.0485419102072491,0,-0.0118003442768383,-0.0118003442768383,0,0,0,0,0
0.448,0.523598775598299,0.572006933631334,0.572006933631334,-0.133965007448252,-0.000956829041392617,-0.0484081580330356,0,-0.0118049720033012,-0.0118049720033012,0,0,0,0,0
0.449,0.523598775598299,0.571872760355399,0.571872760355399,-0.134379282802692,-0.000931921228217468,-0.0482739847571,0,-0.0118090262753254,-0.0118090262753254,0,0,0,0,0
0.45,0.523598775598299,0.571738179548638,0.768087720398,-0.134780109843318,-0.00090745310137894,-0.0481394039503391,0.196349540849362,-0.539547258459697,-0.539547258459697,0,0,0.196349540849362,0,0
0.451,0.523598775598299,0.571586508853347,0.571586508853347,-0.183360110566474,-0.168059891167928,-0.0479877332550481,0,-0.00492774372027384,-0.00492774372027384,0,0,0,0,0
0.452,0.523598775598299,0.571365150153635,0.571365150153635,-0.253307392604552,-0.0998621412111396,-0.0477663745553357,0,-0.00496426139460632,-0.00496426139460632,0,0,0,0,0
0.453,0.523598775598299,0.571089612759323,0.571089612759323,-0.293905862701068,-0.0563267036275516,-0.047490837161024,0,-0.00484963529463614,-0.00484963529463614,0,0,0,0,0
0.454,0.523598775598299,0.570783535852075,0.570783535852075,-0.31578862828635,-0.02859396154236,-0.0471847602537758,0,-0.00464943879419716,-0.00464943879419716,0,0,0,0,0
0.455,0.523598775598299,0.570461976517747,0.570461976517747,-0.325769303478347,-0.0109882950881598,-0.0468632009194481,0,-0.00440527697651957,-0.00440527697651957,0,0,0,0,0
0.456,0.523598775598299,0.570134492158761,0.570134492158761,-0.328214618999942,0.000126368193619398,-0.046535716560462,0,-0.00414340492726098,-0.00414340492726098,0,0,0,0,0
0.457,0.523598775598299,0.569807115230624,0.569807115230624,-0.325923666269563,0.00707963662264789,-0.0462083396323248,0,-0.00388024873314194,-0.00388024873314194,0,0,0,0,0
0.458,0.523598775598299,0.569483618439305,0.569483618439305,-0.320691113344984,0.0113642348942536,-0.0458848428410064,0,-0.00362594245956116,-0.00362594245956116,0,0,0,0,0
0.459,0.523598775598299,0.569166325428119,0.569166325428119,-0.313667987254989,0.0139367965940906,-0.0455675498298206,0,-0.00338659422106138,-0.00338659422106138,0,0,0,0,0
0.46,0.523598775598299,0.568856630314198,0.568856630314198,-0.305592786261519,0.0154105387253702,-0.0452578547158995,0,-0.0031657381343549,-0.0031657381343549,0,0,0,0,0
0.461,0.523598775598299,0.568555330715886,0.568555330715886,-0.296939531097954,0.0161786807294034,-0.0449565551175872,0,-0.00296526475387289,-0.00296526475387289,0,0,0,0,0
0.462,0.523598775598299,0.568262841299794,0.568262841299794,-0.288012610835135,0.0164935015559209,-0.0446640657014952,0,-0.00278601741722483,-0.00278601741722483,0,0,0,0,0
