modelName,regime,eventGroup,runName,runIndex,seed,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE
Persistent innovation,varied,awayFromReversal,varied_seed_230207,17,230207,250,0.25,95,0,0,0,0,0.00168387505807631,0.0726209546368022,0.0726404741695131,0.136783365936856,0.152185479180236,0.00170006278763674,0.0726014420253584,0.0726213439537123,0.136544020102022,0.151566380254633,0.0682634032066434
Persistent innovation,varied,awayFromReversal,varied_seed_230208,18,230208,250,0.25,88,0,0,0,0,-0.00468787395298185,0.073899339561908,0.0740478801174296,0.141153464079781,0.148140598477591,-0.00473226553661909,0.0738503085478185,0.0740017730173884,0.140546835855991,0.148142794552411,0.0712767175381155
Persistent innovation,varied,awayFromReversal,varied_seed_230209,19,230209,250,0.25,83,0,0,0,0,0.00623437656100387,0.0781933758812663,0.0784415163214824,0.131768676634317,0.137564848397162,0.00630827702886204,0.0782964311075897,0.0785501462968619,0.131428522497754,0.137979939433944,0.0747284922035976
Persistent innovation,varied,awayFromReversal,varied_seed_230210,20,230210,250,0.25,93,0,0,0,0,-0.0309525227863374,0.0846516346981935,0.0901330013031583,0.143908277882707,0.153003292190179,-0.0309234466001574,0.0845217791847925,0.0900010594726285,0.143715906461022,0.152618350712699,0.0868261772441985
Linear hybrid,varied,all,varied_seed_230201,11,230201,1,0.001,128,0,0,0,0,-9.2398006350351e-06,0.000281600903538084,0.000281752449482237,0.000548640930247202,0.000760728239053515,-2.59388329259256e-05,0.000513075335309137,0.000513730593556723,0.000918834773978822,0.00129456738411363,0.00747197311964482
Linear hybrid,varied,all,varied_seed_230202,12,230202,1,0.001,128,0,0,0,0,3.70892376735931e-05,0.000288172446061819,0.000290549428188149,0.000592416444254673,0.000858831168056046,3.63560907448671e-05,0.000521320057661639,0.00052258623006599,0.000963445721235023,0.00115373136872965,0.0105056017536205
Linear hybrid,varied,all,varied_seed_230203,13,230203,1,0.001,128,0,0,0,0,7.16501279320395e-06,0.000287212210942349,0.000287301568952763,0.000550245913720604,0.000779966902756599,3.59946214833012e-06,0.000510068381820253,0.000510081082045285,0.00103626036469112,0.00121330989561229,0.0103208391663825
Linear hybrid,varied,all,varied_seed_230204,14,230204,1,0.001,128,0,0,0,0,-1.15617449366384e-05,0.000248850698403049,0.000249119136241408,0.000523381034189224,0.000597782661848234,-2.27946103072768e-05,0.000506827516124163,0.000507339851933247,0.0008501824362558,0.00115069066088649,0.00933143697926515
Linear hybrid,varied,all,varied_seed_230205,15,230205,1,0.001,128,0,0,0,0,-1.2510940375339e-05,0.000252127756531184,0.000252437971079081,0.000520489195934504,0.000804254678001826,4.70942754046968e-05,0.000490492169042969,0.000492747844914993,0.000977780637022002,0.00113981938778424,0.011070492622174
Linear hybrid,varied,all,varied_seed_230206,16,230206,1,0.001,128,0,0,0,0,2.65157369877026e-05,0.000281473019482765,0.000282719198153833,0.000623988391128816,0.000907622912457828,2.47062342778372e-05,0.000533125891309208,0.000533698055080238,0.000966083250556915,0.00167626388237527,0.00931325726199825
Linear hybrid,varied,all,varied_seed_230207,17,230207,1,0.001,128,0,0,0,0,-2.35365025564391e-05,0.000282015857462326,0.000282996308832465,0.000583823783007309,0.000691931173939453,-7.52277328641983e-05,0.000540604938349632,0.000545813989523809,0.00104076224429375,0.00121993889739225,0.00955268807568506
Linear hybrid,varied,all,varied_seed_230208,18,230208,1,0.001,128,0,0,0,0,4.7200708127596e-05,0.000250765791796869,0.00025516933433165,0.000519287442130811,0.000817725932399385,2.37296843773385e-05,0.000523894681406337,0.000524431821237513,0.00102568872901498,0.00127430762043013,0.00942998902056958
Linear hybrid,varied,all,varied_seed_230209,19,230209,1,0.001,128,0,0,0,0,-4.97601133321365e-05,0.000278253210879674,0.000282667504753686,0.000543782692321249,0.00075258440870285,-7.26648369343486e-05,0.000530283387867213,0.000535238871883036,0.00104893454528221,0.00128365920939844,0.00979720444527335
Linear hybrid,varied,all,varied_seed_230210,20,230210,1,0.001,128,0,0,0,0,-1.40421477903083e-05,0.000259692055575715,0.000260071424119808,0.000523047573110391,0.000793739619360412,-2.03432036000642e-05,0.000557481757914998,0.000557852808848992,0.000983677554421858,0.00163523496749413,0.00970340872614518
Linear hybrid,varied,nearReversal,varied_seed_230201,11,230201,1,0.001,35,0,0,0,0,-6.49135456179209e-05,0.000291305771865311,0.000298450701333963,0.000557061334174803,0.000760728239053515,-5.41538138991824e-05,0.000467546882743176,0.000470672628397582,0.000840351345905578,0.00111677712013337,0.00844666924989405
Linear hybrid,varied,nearReversal,varied_seed_230202,12,230202,1,0.001,38,0,0,0,0,6.40702043149719e-05,0.00028523462696636,0.000292341894879268,0.000644495939144452,0.000694462307926219,1.91224609703632e-05,0.000568259033159771,0.000568580686693842,0.00103419131713922,0.00115373136872965,0.00995626480392884
Linear hybrid,varied,nearReversal,varied_seed_230203,13,230203,1,0.001,41,0,0,0,0,1.39987758954649e-05,0.000320010807263318,0.000320316847031017,0.000550245913720604,0.000779966902756599,-0.000117248954390893,0.000519838894038757,0.000532897544619222,0.00103626036469112,0.00114315530870512,0.0115803364199111
Linear hybrid,varied,nearReversal,varied_seed_230204,14,230204,1,0.001,45,0,0,0,0,1.82784123855815e-05,0.000243386024527782,0.000244071418430704,0.000457552326597596,0.000594744335060016,9.90349542490612e-05,0.000482979208338711,0.00049302823230582,0.000851250027559258,0.00104381172854143,0.0104805850282596
Linear hybrid,varied,nearReversal,varied_seed_230205,15,230205,1,0.001,41,0,0,0,0,1.6133280533654e-05,0.000246079390873678,0.00024660768307889,0.000454557495285175,0.000572271503012586,9.98775487912363e-05,0.000434627946657342,0.000445956249836375,0.000809514386865504,0.00101087078223228,0.0114566440603774
Linear hybrid,varied,nearReversal,varied_seed_230206,16,230206,1,0.001,45,0,0,0,0,2.52851176743365e-05,0.000260606924555996,0.000261830682507493,0.000602991037641998,0.000804340984847551,-4.5065330992514e-05,0.000452377658926311,0.000454616795062737,0.000842430451296838,0.000918703972180107,0.0104849907924777
Linear hybrid,varied,nearReversal,varied_seed_230207,17,230207,1,0.001,36,0,0,0,0,3.72617513169311e-05,0.000288200943016305,0.000290599761986641,0.000620772950207515,0.000691931173939453,-1.11773036913591e-05,0.000470696642486398,0.000470829333586786,0.000947528104383921,0.00104076224429375,0.0100474245968126
Linear hybrid,varied,nearReversal,varied_seed_230208,18,230208,1,0.001,48,0,0,0,0,2.89228409264585e-05,0.000275032283081192,0.000276548888018213,0.000563339977856424,0.000817725932399385,2.845134719346e-05,0.000513778723448984,0.000514565890655405,0.000936239121354876,0.00127430762043013,0.00898911430862679
Linear hybrid,varied,nearReversal,varied_seed_230209,19,230209,1,0.001,45,0,0,0,0,-5.92015875958461e-05,0.000263992517091832,0.000270549213738184,0.000543782692321249,0.00075258440870285,-8.48081604469361e-05,0.00047040645597977,0.000477990227835089,0.000817215697463958,0.00128365920939844,0.00848890507518986
Linear hybrid,varied,nearReversal,varied_seed_230210,20,230210,1,0.001,35,0,0,0,0,-1.42890611115707e-05,0.000253524527089384,0.000253926885349594,0.000719693439500513,0.000793739619360412,-8.53539404259846e-05,0.000596348716816625,0.000602426001426796,0.00113807664872806,0.00163523496749413,0.0077631583982746
Linear hybrid,varied,awayFromReversal,varied_seed_230201,11,230201,1,0.001,93,0,0,0,0,1.17126840359434e-05,0.000274956527348342,0.000275205884564239,0.000526451183623378,0.000630599035359725,-1.53202916994311e-05,0.000528806469559688,0.000529028348565497,0.000932785980972128,0.00129456738411363,0.00707043761089598
Linear hybrid,varied,awayFromReversal,varied_seed_230202,12,230202,1,0.001,90,0,0,0,0,2.56972739805665e-05,0.000288647669218127,0.000289789280055508,0.000592416444254673,0.000858831168056046,4.36325122052132e-05,0.000500002239303643,0.000501902416242436,0.000930222663716368,0.00102259646831575,0.0107291024757588
Linear hybrid,varied,awayFromReversal,varied_seed_230203,13,230203,1,0.001,87,0,0,0,0,3.944503745012e-06,0.000270319706209857,0.000270348483767115,0.000545540784225973,0.000678945798354813,6.05510147702628e-05,0.000495279282515267,0.000498966925836319,0.000979717174278805,0.00121330989561229,0.00967058131896004
Linear hybrid,varied,awayFromReversal,varied_seed_230204,14,230204,1,0.001,83,0,0,0,0,-2.774014348483e-05,0.000250280942565245,0.000251813553590561,0.000523381034189224,0.000597782661848234,-8.88467838619178e-05,0.000507210155935027,0.0005149329017321,0.000843508419856837,0.00115069066088649,0.00864477824594346
Linear hybrid,varied,awayFromReversal,varied_seed_230205,15,230205,1,0.001,87,0,0,0,0,-2.60099410336001e-05,0.000253810152548996,0.000255139394389647,0.000520489195934504,0.000804254678001826,2.22193994409254e-05,0.000512841397960001,0.000513322511851062,0.000994314600760438,0.00113981938778424,0.0108837645958739
Linear hybrid,varied,awayFromReversal,varied_seed_230206,16,230206,1,0.001,83,0,0,0,0,2.7182940229889e-05,0.000292161451922393,0.000293423288491119,0.000623988391128816,0.000907622912457828,6.25341913521241e-05,0.000568592530361111,0.000572020970481428,0.00101981248636906,0.00167626388237527,0.00861158434528147
Linear hybrid,varied,awayFromReversal,varied_seed_230207,17,230207,1,0.001,92,0,0,0,0,-4.7327123637323e-05,0.000275935598068948,0.000279964838709168,0.000583823783007309,0.000664219529391552,-0.000100290944279657,0.00056363534751303,0.000572488496365332,0.00111244724102666,0.00121993889739225,0.00935197378335539
Linear hybrid,varied,awayFromReversal,varied_seed_230208,18,230208,1,0.001,80,0,0,0,0,5.81674284482784e-05,0.00023432285522855,0.000241434567149664,0.000480568580170149,0.000653134530537502,2.08966866876657e-05,0.000529851367075971,0.000530263276785031,0.00102568872901498,0.00118262091762295,0.00968488528857029
Linear hybrid,varied,awayFromReversal,varied_seed_230209,19,230209,1,0.001,83,0,0,0,0,-4.46412417433783e-05,0.000285556997648503,0.000289025326520736,0.000538806370045497,0.000671624471117599,-6.60811073190904e-05,0.000559966935697662,0.000563852535526042,0.00104984208458891,0.00119133226857041,0.0104381942252276
Linear hybrid,varied,awayFromReversal,varied_seed_230210,20,230210,1,0.001,93,0,0,0,0,-1.39492234220912e-05,0.000261975506041452,0.000262346615376975,0.000523047573110391,0.000781162242802058,4.12320273227149e-06,0.000540110399759235,0.000540126137794545,0.000983677554421858,0.00134540751096007,0.0103397417060583
Linear hybrid,varied,all,varied_seed_230201,11,230201,20,0.02,128,0,0,0,0,-6.6561057394912e-05,0.0012200323757906,0.00122184670574454,0.00237724766613509,0.0029727650324822,-5.67921358028566e-05,0.00122857777981569,0.00122988971365156,0.00243696039472337,0.00329698381443022,0.00748082944139454
Linear hybrid,varied,all,varied_seed_230202,12,230202,20,0.02,128,0,0,0,0,0.000125863129205803,0.00167176853363335,0.00167649979342083,0.00311107186822271,0.00414184476110727,7.96614145565047e-05,0.00174957152885643,0.00175138415990158,0.00326516590115944,0.00445562304136795,0.0105737440035871
Linear hybrid,varied,all,varied_seed_230203,13,230203,20,0.02,128,0,0,0,0,2.45926309391066e-06,0.00167353414003817,0.00167353594698419,0.00288835360344791,0.00357987577374358,-2.32945719352418e-05,0.00175899521054571,0.00175914945010491,0.00326595680504951,0.0036453037911503,0.0103202868954278
Linear hybrid,varied,all,varied_seed_230204,14,230204,20,0.02,128,0,0,0,0,-5.11581886479933e-05,0.000951770215260717,0.000953144114456557,0.0017901724856588,0.00223201055620741,-5.40895441950121e-05,0.00106002463118314,0.00106140373916158,0.00222137271083866,0.0028076599365127,0.00932557873109635
Linear hybrid,varied,all,varied_seed_230205,15,230205,20,0.02,128,0,0,0,0,2.9098017628743e-05,0.00163023703893362,0.00163049670276912,0.00313587370473684,0.00465840040484083,7.31466163855643e-05,0.0016679533133051,0.00166955643296479,0.00287164786577616,0.00532043749008154,0.0110778274839433
Linear hybrid,varied,all,varied_seed_230206,16,230206,20,0.02,128,0,0,0,0,8.94406799883308e-05,0.00114210490735397,0.00114560169982363,0.00238070908357888,0.00327441586340271,3.37554227517537e-05,0.00124173161231376,0.00124219033387983,0.00262783877537408,0.00340302228494888,0.00934434729388102
Linear hybrid,varied,all,varied_seed_230207,17,230207,20,0.02,128,0,0,0,0,-2.14302228011142e-05,0.000960893733887023,0.000961132676727126,0.00180640822778799,0.00265274495411189,2.94440627712742e-05,0.00110780010858851,0.00110819133430161,0.00208476252096518,0.00260080741108504,0.00954793206266191
Linear hybrid,varied,all,varied_seed_230208,18,230208,20,0.02,128,0,0,0,0,0.000100293831313338,0.00111818981710716,0.0011226786359781,0.002151371241777,0.00259513667701246,4.38114286107774e-05,0.00119637904465827,0.00119718096367021,0.00224741785311816,0.00286860445213591,0.00946945612092535
Linear hybrid,varied,all,varied_seed_230209,19,230209,20,0.02,128,0,0,0,0,-0.000106604440757549,0.00127125683690603,0.00127571879823476,0.00233005609714593,0.00271844140439509,-6.2163194917772e-05,0.00131411290188001,0.00131558237358589,0.00258971506618689,0.00325810163651903,0.00982975436735657
Linear hybrid,varied,all,varied_seed_230210,20,230210,20,0.02,128,0,0,0,0,-0.000162127047187082,0.00136383725965182,0.00137343993324943,0.00283641482303754,0.00373341331950808,-0.000183425356199133,0.00145361613523933,0.00146514324553093,0.00284717789730538,0.00378219145187728,0.00980170418122477
Linear hybrid,varied,nearReversal,varied_seed_230201,11,230201,20,0.02,36,0,0,0,0,-0.000216533972456729,0.00102184345502236,0.00104453387106399,0.00227467535878603,0.00237724766613509,-0.000122688889444125,0.00117485754313063,0.00118124629533555,0.00245412785552521,0.00276512025809272,0.00840836265380366
Linear hybrid,varied,nearReversal,varied_seed_230202,12,230202,20,0.02,37,0,0,0,0,4.12526126252822e-05,0.00124805998340282,0.00124874156662612,0.0024700211801203,0.00279340359986013,-5.78077508334354e-05,0.00136293888013347,0.00136416425955084,0.00240043799449086,0.00292063486969496,0.0101106170273377
Linear hybrid,varied,nearReversal,varied_seed_230203,13,230203,20,0.02,40,0,0,0,0,-6.15517643127946e-05,0.00150979106683877,0.00151104522936813,0.00245426295192408,0.00259561321710111,-7.20716379019992e-05,0.00150416446455819,0.00150589012130019,0.00234108655929005,0.00270073073398125,0.0117496646673837
Linear hybrid,varied,nearReversal,varied_seed_230204,14,230204,20,0.02,45,0,0,0,0,0.000119022973896874,0.000883965298030798,0.000891942327977506,0.0015619484822077,0.00211147681482504,1.9047883447553e-05,0.000991089365632656,0.000991272390684807,0.00184166406889356,0.00239981230931119,0.0104514259606921
Linear hybrid,varied,nearReversal,varied_seed_230205,15,230205,20,0.02,40,0,0,0,0,-0.000198002247339733,0.00124808982279729,0.00126369818221035,0.00198918790743072,0.00279496860801091,-0.000194106343601896,0.00134942373434789,0.0013633127621525,0.00230763454964611,0.00266170784093522,0.0113050194830553
Linear hybrid,varied,nearReversal,varied_seed_230206,16,230206,20,0.02,46,0,0,0,0,0.000357356977324294,0.000994064303849277,0.00105634646278089,0.00200510124531594,0.00271178503824507,0.000295307831487527,0.00107484588326837,0.00111467501457458,0.0021438186553816,0.00274802968056331,0.0103900759163108
Linear hybrid,varied,nearReversal,varied_seed_230207,17,230207,20,0.02,37,0,0,0,0,0.000221095759535736,0.000895383758953497,0.000922277295981191,0.00178248846973461,0.00260938902068958,0.000279935111403537,0.000967282586891611,0.00100697530729419,0.00196683173242457,0.00240557635573871,0.0101682373425123
Linear hybrid,varied,nearReversal,varied_seed_230208,18,230208,20,0.02,46,0,0,0,0,-3.3663588564488e-05,0.00105297387055357,0.00105351184581077,0.00205601212740669,0.00259513667701246,-0.000172376211231982,0.00115881663542201,0.00117156713539151,0.00229622944744384,0.00233119375244445,0.00915467398311415
Linear hybrid,varied,nearReversal,varied_seed_230209,19,230209,20,0.02,45,0,0,0,0,-0.000342639631655104,0.00114790697393098,0.00119795339557937,0.00208475388648274,0.00250647741530208,-0.000270548789133223,0.00117015156569834,0.00120102095485788,0.00214886061808092,0.00237940958047012,0.00847375877076268
Linear hybrid,varied,nearReversal,varied_seed_230210,20,230210,20,0.02,34,0,0,0,0,-5.31063787492463e-05,0.00119365337330208,0.00119483415713617,0.00308205856956434,0.00310242574394759,-4.48078559116333e-05,0.00135763864842129,0.0013583778721838,0.00338602299132984,0.00359663234151064,0.00788314468326441
Linear hybrid,varied,awayFromReversal,varied_seed_230201,11,230201,20,0.02,92,0,0,0,0,-7.8760036750708e-06,0.00128456072887163,0.00128458487364328,0.00257405010508927,0.0029727650324822,-3.10064495954037e-05,0.001248023152614,0.00124840826229928,0.00243696039472337,0.00329698381443022,0.00708490382107284
Linear hybrid,varied,awayFromReversal,varied_seed_230202,12,230202,20,0.02,91,0,0,0,0,0.000160265207375905,0.00181486510439929,0.0018219276286015,0.00317355240355582,0.00414184476110727,0.000135555470813953,0.00188135228771565,0.00188622949721408,0.00336713469750711,0.00445562304136795,0.0107563477969401
Linear hybrid,varied,awayFromReversal,varied_seed_230203,13,230203,20,0.02,88,0,0,0,0,3.15551846424131e-05,0.00174210738634498,0.00174239314600223,0.00295257574815053,0.00357987577374358,-1.1231783139884e-06,0.00186291973771619,0.0018629200763055,0.00329325517808576,0.0036453037911503,0.00960047369419948
Linear hybrid,varied,awayFromReversal,varied_seed_230204,14,230204,20,0.02,83,0,0,0,0,-0.000143425084003644,0.000974236130134777,0.000984736915110548,0.00182971990306573,0.00223201055620741,-9.37423664108606e-05,0.00109354433486491,0.00109755493875042,0.00236809862725498,0.0028076599365127,0.00865416389940323
Linear hybrid,varied,awayFromReversal,varied_seed_230205,15,230205,20,0.02,88,0,0,0,0,0.000132325410796232,0.00176735643180534,0.00177230323911742,0.00321210551715181,0.00465840040484083,0.000194625234561683,0.0017809323831587,0.00179153541279861,0.00365862291509239,0.00532043749008154,0.0109730034865029
Linear hybrid,varied,awayFromReversal,varied_seed_230206,16,230206,20,0.02,82,0,0,0,0,-6.08538282733071e-05,0.00119119756337859,0.00119275094777351,0.00254683493127178,0.00327441586340271,-0.000112969099221973,0.00130340646747966,0.00130829294764086,0.00266649365123967,0.00340302228494888,0.00870287631558644
Linear hybrid,varied,awayFromReversal,varied_seed_230207,17,230207,20,0.02,91,0,0,0,0,-0.000120039688146866,0.000969082684658709,0.0009764890047695,0.00193723194658368,0.00265274495411189,-7.24039460132721e-05,0.00114450547480512,0.00114679340478448,0.00213297314811201,0.00260080741108504,0.00928387588394024
Linear hybrid,varied,awayFromReversal,varied_seed_230208,18,230208,20,0.02,82,0,0,0,0,0.000175440676610654,0.00114632717816266,0.00115967470887485,0.002151371241777,0.00253438608173528,0.000165087421693301,0.00120001012987518,0.00121131258088257,0.00221836377568485,0.00286860445213591,0.00964154257028445
Linear hybrid,varied,awayFromReversal,varied_seed_230209,19,230209,20,0.02,83,0,0,0,0,2.13664458736559e-05,0.00131578752401264,0.00131596099233852,0.00233164194167963,0.00271844140439509,5.08169465243398e-05,0.0013727654244436,0.00137370567175137,0.00288944657889886,0.00325810163651903,0.0104919215230243
Linear hybrid,varied,awayFromReversal,varied_seed_230210,20,230210,20,0.02,94,0,0,0,0,-0.000201560054919916,0.00141831825288451,0.00143256871465374,0.00283641482303754,0.00373341331950808,-0.000233563600983974,0.00148362037966663,0.00150189260157534,0.00284717789730538,0.00378219145187728,0.010408926630486
Linear hybrid,varied,all,varied_seed_230201,11,230201,50,0.05,128,0,0,0,0,-0.000228110265054023,0.00436969734596988,0.00437564728793344,0.00851057014704029,0.0104674332438161,-0.000159974487510078,0.00437963372047293,0.00438255443345062,0.00812391736057494,0.0109639249804288,0.00797728349325352
Linear hybrid,varied,all,varied_seed_230202,12,230202,50,0.05,128,0,0,0,0,0.000448824683028966,0.00656585648093452,0.00658117884001992,0.0117003164913266,0.0147571443933472,0.000487811273280058,0.00652818478379717,0.00654638498789523,0.0121720510833438,0.0142513512849085,0.0117320120638436
Linear hybrid,varied,all,varied_seed_230203,13,230203,50,0.05,128,0,0,0,0,-3.40311407331434e-05,0.00655793225646934,0.00655802055493734,0.0114542237543448,0.0132424569025402,-6.01368655271718e-05,0.00658742046534004,0.00658769495573196,0.0114998192719739,0.0139345703183614,0.0113845338303747
Linear hybrid,varied,all,varied_seed_230204,14,230204,50,0.05,128,0,0,0,0,-0.000166405997967043,0.00340861977174044,0.00341267925601854,0.00639938250109476,0.00735092023403528,-0.000111510751596994,0.00336740695967824,0.00336925277766617,0.0063044366543441,0.00749711964668447,0.010083153133613
Linear hybrid,varied,all,varied_seed_230205,15,230205,50,0.05,128,0,0,0,0,0.000182032624666664,0.0062601958329401,0.00626284182645575,0.0120800942166946,0.0165609612326497,0.000158382466759057,0.0062442916231981,0.00624629993526717,0.0118549240868501,0.0166397768122019,0.0125218785178677
Linear hybrid,varied,all,varied_seed_230206,16,230206,50,0.05,128,0,0,0,0,0.000246409114448585,0.00405749323757956,0.0040649684899993,0.00873104232048871,0.0108140997401109,0.00024907596686417,0.00412532600526771,0.00413283842982125,0.00900733232804007,0.0111873025620541,0.0100608480684121
Linear hybrid,varied,all,varied_seed_230207,17,230207,50,0.05,128,0,0,0,0,1.36617755255163e-05,0.00319956176563995,0.00319959093264366,0.00651339030515793,0.00850552592185899,4.49311467193747e-05,0.00324565719816722,0.00324596818468083,0.00609863917194359,0.00867388810647635,0.0102314007217984
Linear hybrid,varied,all,varied_seed_230208,18,230208,50,0.05,128,0,0,0,0,0.000167732615969453,0.00413787898660074,0.00414127718683644,0.00787697298961434,0.00915138774943797,0.000142471534602723,0.00408554969038141,0.0040880330735878,0.00740241582420928,0.00979229171695967,0.0103150022883864
Linear hybrid,varied,all,varied_seed_230209,19,230209,50,0.05,128,0,0,0,0,-0.000216905633918988,0.00472580909111388,0.00473078424996114,0.00832951750829442,0.00952470485504847,-0.000170635893687173,0.00476875925312494,0.00477181112602743,0.00834867743991692,0.0101908787330812,0.0104711445130575
Linear hybrid,varied,all,varied_seed_230210,20,230210,50,0.05,128,0,0,0,0,-0.000633338207753392,0.0052346834039284,0.00527285763365215,0.0104847668489405,0.0121666321323102,-0.000617471914127355,0.00521948271522137,0.00525587969603859,0.0101881902835673,0.0122928290626301,0.011247823608741
Linear hybrid,varied,nearReversal,varied_seed_230201,11,230201,50,0.05,39,0,0,0,0,-0.000396734103975533,0.00413058387285622,0.0041495928812303,0.007468790454355,0.00825752007183436,-0.00032497461233305,0.00425378017117366,0.00426617559921427,0.00739477632801731,0.00883083790865771,0.00910190684257568
Linear hybrid,varied,nearReversal,varied_seed_230202,12,230202,50,0.05,36,0,0,0,0,-8.26321614083827e-05,0.0045973619002769,0.00459810444816303,0.00958141432086423,0.0105472532484565,-6.08167460119692e-05,0.00467140807854497,0.00467180394632423,0.0097312929007386,0.0103666363858426,0.011309339349878
Linear hybrid,varied,nearReversal,varied_seed_230203,13,230203,50,0.05,39,0,0,0,0,-0.000267486331654316,0.00596171436708696,0.00596771205172912,0.009916795783182,0.0101826593631802,-0.000216598556919623,0.00594971294539894,0.00595365426167051,0.00971662823177366,0.00995554534408682,0.0133885882242598
Linear hybrid,varied,nearReversal,varied_seed_230204,14,230204,50,0.05,45,0,0,0,0,0.000233629854104274,0.00344558770233625,0.00345349931565355,0.00547245195182521,0.00692007006286834,0.000356568726034672,0.00345654320544089,0.00347488592438163,0.0063044366543441,0.00699279700781294,0.0113155276467646
Linear hybrid,varied,nearReversal,varied_seed_230205,15,230205,50,0.05,40,0,0,0,0,-0.000702299031691054,0.00505370854273866,0.00510227341141808,0.00800222198105516,0.0124451180457069,-0.000729445432494424,0.00506131368435399,0.00511360800711357,0.00863335553241344,0.0123032991408928,0.0128620246030416
Linear hybrid,varied,nearReversal,varied_seed_230206,16,230206,50,0.05,45,0,0,0,0,0.00123911715115482,0.00376331898067302,0.00396206777637383,0.00852815004286783,0.0108140997401109,0.00116161885273924,0.00386044913436523,0.0040314297560618,0.00836817414650981,0.0110711534104401,0.0114909486364813
Linear hybrid,varied,nearReversal,varied_seed_230207,17,230207,50,0.05,36,0,0,0,0,0.00103921843931855,0.00270569404563925,0.00289840563641934,0.00496778216931504,0.00651339030515793,0.00107066623509941,0.00268646601037432,0.00289195881918786,0.00513638516712195,0.00676685166627203,0.0105344545841432
Linear hybrid,varied,nearReversal,varied_seed_230208,18,230208,50,0.05,45,0,0,0,0,-0.000178650094472908,0.00363401440752982,0.00363840302473345,0.00661267308689044,0.00805991319566068,-0.000158564288962487,0.00358667003906946,0.00359017333883654,0.00641178678965976,0.00849276344091437,0.0100585255971473
Linear hybrid,varied,nearReversal,varied_seed_230209,19,230209,50,0.05,45,0,0,0,0,-0.00101847143344936,0.00416254520498768,0.00428533156760574,0.00718393157009711,0.00799800839893708,-0.000983745160207171,0.0041760613997562,0.00429036634272234,0.00750703768289274,0.00758082707123076,0.00933397559520148
Linear hybrid,varied,nearReversal,varied_seed_230210,20,230210,50,0.05,32,0,0,0,0,0.000319762275094821,0.0037466340013225,0.0037602545462295,0.00631549482636734,0.00728700079750111,0.000273239095567275,0.00382725309250647,0.0038369943754776,0.00597904365324875,0.00747004708200616,0.00874292921448023
Linear hybrid,varied,awayFromReversal,varied_seed_230201,11,230201,50,0.05,89,0,0,0,0,-0.000154218919908642,0.00446844437237118,0.0044711048505077,0.00899757088685932,0.0104674332438161,-8.76710620258543e-05,0.00443172206583106,0.00443258916254266,0.00866543265598957,0.0109639249804288,0.00743103046719963
Linear hybrid,varied,awayFromReversal,varied_seed_230202,12,230202,50,0.05,92,0,0,0,0,0.000656786056939233,0.00718021658467969,0.00721019265536637,0.0124419963570848,0.0147571443933472,0.000702491802568243,0.00711270405757291,0.00714731094491416,0.0125142598788333,0.0142513512849085,0.0118933174831064
Linear hybrid,varied,awayFromReversal,varied_seed_230203,13,230203,50,0.05,89,0,0,0,0,6.82694485469211e-05,0.00680022504472365,0.00680056772457209,0.0117202158324639,0.0132424569025402,8.42499924030689e-06,0.00684705177045105,0.00684705695374656,0.0118242268759668,0.0139345703183614,0.010385197253546
Linear hybrid,varied,awayFromReversal,varied_seed_230204,14,230204,50,0.05,83,0,0,0,0,-0.000383292905716552,0.00336860629924927,0.00339034243859149,0.00639938250109476,0.00735092023403528,-0.000365288781638259,0.00329035831384329,0.0033105730210144,0.00613388460735833,0.00749711964668447,0.00934731750980936
Linear hybrid,varied,awayFromReversal,varied_seed_230205,15,230205,50,0.05,88,0,0,0,0,0.000584001559374717,0.0066990731925602,0.00672448060898615,0.0130017547673365,0.0165609612326497,0.000561940602783367,0.00667452226548766,0.00669813591333791,0.0123772003604954,0.0166397768122019,0.0123641736165186
Linear hybrid,varied,awayFromReversal,varied_seed_230206,16,230206,50,0.05,83,0,0,0,0,-0.000291806086175276,0.00410933604393375,0.00411968366672758,0.00889498887167217,0.0106037436400246,-0.000245676200176532,0.00417957810145516,0.00418679231649919,0.00904967423877989,0.0111873025620541,0.00919295136480761
Linear hybrid,varied,awayFromReversal,varied_seed_230207,17,230207,50,0.05,92,0,0,0,0,-0.000387643005958714,0.00328721692753552,0.00330999429436741,0.00656351783700926,0.00850552592185899,-0.000356443453081509,0.00335552027828247,0.00337439894991827,0.00641007600333465,0.00867388810647635,0.0101103419778143
Linear hybrid,varied,awayFromReversal,varied_seed_230208,18,230208,50,0.05,83,0,0,0,0,0.000355530471028565,0.00437548251082402,0.00438990308758139,0.00816816281553803,0.00915138774943797,0.000305683728101933,0.00432332091020979,0.00433411423872093,0.00767667031774899,0.00979229171695967,0.0104514250307114
Linear hybrid,varied,awayFromReversal,varied_seed_230209,19,230209,50,0.05,83,0,0,0,0,0.000217678233296272,0.0049508001736423,0.00495558333323007,0.00857119367574777,0.00952470485504847,0.000270206479727284,0.0050062579069359,0.00501354463154012,0.0088926334256923,0.0101908787330812,0.011038816239997
