regime,eventGroup,modelName,baseline,runName,runIndex,seed,horizonSamples,horizonSeconds,forecastCount,modelTruthRMSE,baselineTruthRMSE,truthRMSEDelta,modelNonfiniteForecastCount,baselineNonfiniteForecastCount,pairFailed,bothFailed,modelWins
varied,nearReversal,Nominal physics,Persistent innovation,varied_seed_230209,19,230209,250,0.25,45,0.0927222252936781,0.06138381866821,0.0313384066254681,0,0,0,0,0
varied,nearReversal,Nominal physics,Linear hybrid,varied_seed_230209,19,230209,250,0.25,45,0.0927222252936781,0.0626741236514575,0.0300481016422206,0,0,0,0,0
varied,nearReversal,Nominal physics,Weighted linear hybrid,varied_seed_230209,19,230209,250,0.25,45,0.0927222252936781,0.0705799333858119,0.0221422919078662,0,0,0,0,0
varied,nearReversal,Nominal physics,Persistent innovation,varied_seed_230210,20,230210,250,0.25,35,0.122663586231162,0.0639606318490362,0.0587029543821256,0,0,0,0,0
varied,nearReversal,Nominal physics,Linear hybrid,varied_seed_230210,20,230210,250,0.25,35,0.122663586231162,0.0647277498663985,0.0579358363647633,0,0,0,0,0
varied,nearReversal,Nominal physics,Weighted linear hybrid,varied_seed_230210,20,230210,250,0.25,35,0.122663586231162,0.0647277498663985,0.0579358363647633,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230201,11,230201,250,0.25,86,0.0834173190017831,0.0620127757607621,0.021404543241021,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230201,11,230201,250,0.25,86,0.0834173190017831,0.0516364075051081,0.031780911496675,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230201,11,230201,250,0.25,86,0.0834173190017831,0.052281692635722,0.0311356263660611,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230202,12,230202,250,0.25,93,0.135136899611984,0.0908864840435674,0.0442504155684162,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230202,12,230202,250,0.25,93,0.135136899611984,0.0974047841829296,0.0377321154290541,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230202,12,230202,250,0.25,93,0.135136899611984,0.0980300952993985,0.0371068043125851,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230203,13,230203,250,0.25,86,0.116266126348613,0.0955188153009439,0.0207473110476688,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230203,13,230203,250,0.25,86,0.116266126348613,0.0818069790820441,0.0344591472665686,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230203,13,230203,250,0.25,86,0.116266126348613,0.0833846098974755,0.0328815164511372,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230204,14,230204,250,0.25,87,0.105894839163844,0.0631372150662076,0.0427576240976362,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230204,14,230204,250,0.25,87,0.105894839163844,0.0442455550796932,0.0616492840841506,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230204,14,230204,250,0.25,87,0.105894839163844,0.0488792722440089,0.0570155669198349,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230205,15,230205,250,0.25,87,0.133459039163597,0.0841612310994437,0.0492978080641536,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230205,15,230205,250,0.25,87,0.133459039163597,0.0839662982173096,0.0494927409462877,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230205,15,230205,250,0.25,87,0.133459039163597,0.0992278114803914,0.0342312276832059,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230206,16,230206,250,0.25,92,0.111553046800538,0.0789471716543941,0.0326058751461443,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230206,16,230206,250,0.25,92,0.111553046800538,0.057126503790605,0.0544265430099334,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230206,16,230206,250,0.25,92,0.111553046800538,0.0650420324757206,0.0465110143248178,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230207,17,230207,250,0.25,95,0.111792864487364,0.0726404741695131,0.0391523903178511,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230207,17,230207,250,0.25,95,0.111792864487364,0.0438438359093806,0.0679490285779835,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230207,17,230207,250,0.25,95,0.111792864487364,0.0476176145955186,0.0641752498918455,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230208,18,230208,250,0.25,88,0.109678343798882,0.0740478801174296,0.0356304636814524,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230208,18,230208,250,0.25,88,0.109678343798882,0.0685439755501634,0.0411343682487186,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230208,18,230208,250,0.25,88,0.109678343798882,0.0745410432151308,0.0351373005837512,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230209,19,230209,250,0.25,83,0.125541884833927,0.0784415163214824,0.0471003685124442,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230209,19,230209,250,0.25,83,0.125541884833927,0.0739047500332574,0.0516371348006692,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230209,19,230209,250,0.25,83,0.125541884833927,0.0760565961606413,0.0494852886732853,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Persistent innovation,varied_seed_230210,20,230210,250,0.25,93,0.120940090750294,0.0901330013031583,0.0308070894471362,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Linear hybrid,varied_seed_230210,20,230210,250,0.25,93,0.120940090750294,0.086040740151594,0.0348993505987004,0,0,0,0,0
varied,awayFromReversal,Nominal physics,Weighted linear hybrid,varied_seed_230210,20,230210,250,0.25,93,0.120940090750294,0.0846195001431325,0.036320590607162,0,0,0,0,0
varied,all,Persistent innovation,Nominal physics,varied_seed_230201,11,230201,1,0.001,128,0.000387299922375458,0.00623614027599195,-0.00584884035361649,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230201,11,230201,1,0.001,128,0.000387299922375458,0.000281752449482237,0.000105547472893221,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230201,11,230201,1,0.001,128,0.000387299922375458,0.00071965426010151,-0.000332354337726052,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230202,12,230202,1,0.001,128,0.00055527442784908,0.00877461279452125,-0.00821933836667217,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230202,12,230202,1,0.001,128,0.00055527442784908,0.000290549428188149,0.000264724999660931,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230202,12,230202,1,0.001,128,0.00055527442784908,0.00142796758378084,-0.000872693155931758,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230203,13,230203,1,0.001,128,0.000588592248168562,0.00862016595658487,-0.00803157370841631,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230203,13,230203,1,0.001,128,0.000588592248168562,0.000287301568952763,0.000301290679215799,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230203,13,230203,1,0.001,128,0.000588592248168562,0.00131046781161411,-0.000721875563445553,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230204,14,230204,1,0.001,128,0.00040103602922307,0.00779391915339974,-0.00739288312417667,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230204,14,230204,1,0.001,128,0.00040103602922307,0.000249119136241408,0.000151916892981662,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230204,14,230204,1,0.001,128,0.00040103602922307,0.00114315718312214,-0.000742121153899074,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230205,15,230205,1,0.001,128,0.000548636765910242,0.00924139263683908,-0.00869275587092884,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230205,15,230205,1,0.001,128,0.000548636765910242,0.000252437971079081,0.000296198794831161,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230205,15,230205,1,0.001,128,0.000548636765910242,0.00253396788668674,-0.0019853311207765,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230206,16,230206,1,0.001,128,0.000468786686517226,0.00777242044387595,-0.00730363375735872,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230206,16,230206,1,0.001,128,0.000468786686517226,0.000282719198153833,0.000186067488363393,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230206,16,230206,1,0.001,128,0.000468786686517226,0.0020263142514525,-0.00155752756493528,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230207,17,230207,1,0.001,128,0.000525186806380283,0.00797986121592051,-0.00745467440954023,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230207,17,230207,1,0.001,128,0.000525186806380283,0.000282996308832465,0.000242190497547818,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230207,17,230207,1,0.001,128,0.000525186806380283,0.00144443258035885,-0.000919245773978563,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230208,18,230208,1,0.001,128,0.000474520497267647,0.00788071537377653,-0.00740619487650888,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230208,18,230208,1,0.001,128,0.000474520497267647,0.00025516933433165,0.000219351162935997,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230208,18,230208,1,0.001,128,0.000474520497267647,0.000710299307491731,-0.000235778810224085,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230209,19,230209,1,0.001,128,0.0004615524439114,0.00819004852527037,-0.00772849608135897,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230209,19,230209,1,0.001,128,0.0004615524439114,0.000282667504753686,0.000178884939157713,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230209,19,230209,1,0.001,128,0.0004615524439114,0.00170237739387894,-0.00124082494996754,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230210,20,230210,1,0.001,128,0.000517376131888339,0.00810407422577567,-0.00758669809388733,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230210,20,230210,1,0.001,128,0.000517376131888339,0.000260071424119808,0.000257304707768531,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230210,20,230210,1,0.001,128,0.000517376131888339,0.000685334209435938,-0.000167958077547599,0,0,0,0,1
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230201,11,230201,1,0.001,35,0.000466572855186903,0.00705829448101067,-0.00659172162582377,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230201,11,230201,1,0.001,35,0.000466572855186903,0.000298450701333963,0.00016812215385294,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230201,11,230201,1,0.001,35,0.000466572855186903,0.000298450701333963,0.00016812215385294,0,0,0,0,0
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230202,12,230202,1,0.001,38,0.000528467058595324,0.00832296335086186,-0.00779449629226654,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230202,12,230202,1,0.001,38,0.000528467058595324,0.000292341894879268,0.000236125163716056,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230202,12,230202,1,0.001,38,0.000528467058595324,0.00115080406918538,-0.000622337010590056,0,0,0,0,1
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230203,13,230203,1,0.001,41,0.000613604622305759,0.00968601550663296,-0.0090724108843272,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230203,13,230203,1,0.001,41,0.000613604622305759,0.000320316847031017,0.000293287775274742,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230203,13,230203,1,0.001,41,0.000613604622305759,0.000320316847031017,0.000293287775274742,0,0,0,0,0
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230204,14,230204,1,0.001,45,0.000349851023622413,0.00874809398975679,-0.00839824296613438,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230204,14,230204,1,0.001,45,0.000349851023622413,0.000244071418430704,0.000105779605191709,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230204,14,230204,1,0.001,45,0.000349851023622413,0.00131401011140045,-0.000964159087778039,0,0,0,0,1
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230205,15,230205,1,0.001,41,0.000469085753050286,0.00955409724007878,-0.00908501148702849,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230205,15,230205,1,0.001,41,0.000469085753050286,0.00024660768307889,0.000222478069971397,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230205,15,230205,1,0.001,41,0.000469085753050286,0.00024660768307889,0.000222478069971397,0,0,0,0,0
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230206,16,230206,1,0.001,45,0.00040212743291433,0.00875209466178507,-0.00834996722887075,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230206,16,230206,1,0.001,45,0.00040212743291433,0.000261830682507493,0.000140296750406837,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230206,16,230206,1,0.001,45,0.00040212743291433,0.00299104937866755,-0.00258892194575322,0,0,0,0,1
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230207,17,230207,1,0.001,36,0.000482572303864952,0.00839782100409115,-0.0079152487002262,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230207,17,230207,1,0.001,36,0.000482572303864952,0.000290599761986641,0.000191972541878311,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230207,17,230207,1,0.001,36,0.000482572303864952,0.000290599761986641,0.000191972541878311,0,0,0,0,0
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230208,18,230208,1,0.001,48,0.000487602389648435,0.00751153689159426,-0.00702393450194583,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230208,18,230208,1,0.001,48,0.000487602389648435,0.000276548888018213,0.000211053501630221,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230208,18,230208,1,0.001,48,0.000487602389648435,0.00084644451374186,-0.000358842124093425,0,0,0,0,1
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230209,19,230209,1,0.001,45,0.000510670535160276,0.00709903488938117,-0.0065883643542209,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230209,19,230209,1,0.001,45,0.000510670535160276,0.000270549213738184,0.000240121321422092,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230209,19,230209,1,0.001,45,0.000510670535160276,0.00237005116923531,-0.00185938063407503,0,0,0,0,1
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230210,20,230210,1,0.001,35,0.000574784626031042,0.00648202648740366,-0.00590724186137262,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230210,20,230210,1,0.001,35,0.000574784626031042,0.000253926885349594,0.000320857740681449,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230210,20,230210,1,0.001,35,0.000574784626031042,0.00106719210477137,-0.000492407478740323,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230201,11,230201,1,0.001,93,0.000352883656871885,0.00589711592990009,-0.0055442322730282,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230201,11,230201,1,0.001,93,0.000352883656871885,0.000275205884564239,7.76777723076459e-05,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230201,11,230201,1,0.001,93,0.000352883656871885,0.000824190314846647,-0.000471306657974762,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230202,12,230202,1,0.001,90,0.000566212150383629,0.0089584751189346,-0.00839226296855097,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230202,12,230202,1,0.001,90,0.000566212150383629,0.000289789280055508,0.000276422870328121,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230202,12,230202,1,0.001,90,0.000566212150383629,0.00152999056492101,-0.000963778414537386,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230203,13,230203,1,0.001,87,0.000576428668875254,0.00806920830415341,-0.00749277963527816,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230203,13,230203,1,0.001,87,0.000576428668875254,0.000270348483767115,0.00030608018510814,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230203,13,230203,1,0.001,87,0.000576428668875254,0.00157425769821277,-0.000997829029337515,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230204,14,230204,1,0.001,83,0.00042622493268688,0.00722409857478607,-0.00679787364209918,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230204,14,230204,1,0.001,83,0.00042622493268688,0.000251813553590561,0.000174411379096319,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230204,14,230204,1,0.001,83,0.00042622493268688,0.00103884465728005,-0.000612619724593171,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230205,15,230205,1,0.001,87,0.000582371245934829,0.00909029766349025,-0.00850792641755542,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230205,15,230205,1,0.001,87,0.000582371245934829,0.000255139394389647,0.000327231851545182,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230205,15,230205,1,0.001,87,0.000582371245934829,0.00306892790216122,-0.00248655665622639,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230206,16,230206,1,0.001,83,0.000501234756109161,0.00718564856478593,-0.00668441380867677,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230206,16,230206,1,0.001,83,0.000501234756109161,0.000293423288491119,0.000207811467618042,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230206,16,230206,1,0.001,83,0.000501234756109161,0.00121721879159413,-0.000715984035484966,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230207,17,230207,1,0.001,92,0.000540948987185512,0.00781022557782698,-0.00726927659064147,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230207,17,230207,1,0.001,92,0.000540948987185512,0.000279964838709168,0.000260984148476343,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230207,17,230207,1,0.001,92,0.000540948987185512,0.00169403430666287,-0.00115308531947736,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230208,18,230208,1,0.001,80,0.000466495304894805,0.00809414404367104,-0.00762764873877623,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230208,18,230208,1,0.001,80,0.000466495304894805,0.000241434567149664,0.000225060737745141,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230208,18,230208,1,0.001,80,0.000466495304894805,0.0006142956788477,-0.000147800373952895,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230209,19,230209,1,0.001,83,0.000432596900334734,0.00872471161818093,-0.00829211471784619,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230209,19,230209,1,0.001,83,0.000432596900334734,0.000289025326520736,0.000143571573813998,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230209,19,230209,1,0.001,83,0.000432596900334734,0.00119327407629765,-0.000760677175962913,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Nominal physics,varied_seed_230210,20,230210,1,0.001,93,0.000494046100491972,0.00863597569115953,-0.00814192959066755,0,0,0,0,1
varied,awayFromReversal,Persistent innovation,Linear hybrid,varied_seed_230210,20,230210,1,0.001,93,0.000494046100491972,0.000262346615376975,0.000231699485114997,0,0,0,0,0
varied,awayFromReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230210,20,230210,1,0.001,93,0.000494046100491972,0.000466719927837106,2.73261726548655e-05,0,0,0,0,0
varied,all,Persistent innovation,Nominal physics,varied_seed_230201,11,230201,20,0.02,128,0.00127354122937422,0.0094879214646999,-0.00821438023532568,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230201,11,230201,20,0.02,128,0.00127354122937422,0.00122184670574454,5.16945236296786e-05,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230201,11,230201,20,0.02,128,0.00127354122937422,0.00161557114537888,-0.000342029916004659,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230202,12,230202,20,0.02,128,0.0018439244786922,0.0133921799323624,-0.0115482554536702,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230202,12,230202,20,0.02,128,0.0018439244786922,0.00167649979342083,0.000167424685271367,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230202,12,230202,20,0.02,128,0.0018439244786922,0.00277461393396087,-0.000930689455268676,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230203,13,230203,20,0.02,128,0.00196750450631642,0.0130968260369988,-0.0111293215306823,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230203,13,230203,20,0.02,128,0.00196750450631642,0.00167353594698419,0.000293968559332236,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230203,13,230203,20,0.02,128,0.00196750450631642,0.00271198477778751,-0.00074448027147109,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230204,14,230204,20,0.02,128,0.00126430731733391,0.011859717771599,-0.0105954104542651,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230204,14,230204,20,0.02,128,0.00126430731733391,0.000953144114456557,0.000311163202877352,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230204,14,230204,20,0.02,128,0.00126430731733391,0.00206038777310024,-0.000796080455766335,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230205,15,230205,20,0.02,128,0.00188673915580598,0.0140917014833318,-0.0122049623275258,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230205,15,230205,20,0.02,128,0.00188673915580598,0.00163049670276912,0.000256242453036854,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230205,15,230205,20,0.02,128,0.00188673915580598,0.00441928579583159,-0.00253254664002561,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230206,16,230206,20,0.02,128,0.0015990835620195,0.0118645687553523,-0.0102654851933328,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230206,16,230206,20,0.02,128,0.0015990835620195,0.00114560169982363,0.000453481862195869,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230206,16,230206,20,0.02,128,0.0015990835620195,0.00342760174220377,-0.00182851818018427,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230207,17,230207,20,0.02,128,0.00163530253141595,0.0121307594508614,-0.0104954569194454,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230207,17,230207,20,0.02,128,0.00163530253141595,0.000961132676727126,0.000674169854688828,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230207,17,230207,20,0.02,128,0.00163530253141595,0.00228122737763239,-0.000645924846216439,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230208,18,230208,20,0.02,128,0.00151622334012597,0.0120135886144742,-0.0104973652743482,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230208,18,230208,20,0.02,128,0.00151622334012597,0.0011226786359781,0.000393544704147873,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230208,18,230208,20,0.02,128,0.00151622334012597,0.00162276753426186,-0.000106544194135887,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230209,19,230209,20,0.02,128,0.00144378650847869,0.0124508656469514,-0.0110070791384727,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230209,19,230209,20,0.02,128,0.00144378650847869,0.00127571879823476,0.000168067710243926,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230209,19,230209,20,0.02,128,0.00144378650847869,0.0029610096848921,-0.00151722317641341,0,0,0,0,1
varied,all,Persistent innovation,Nominal physics,varied_seed_230210,20,230210,20,0.02,128,0.00170179999335396,0.0124390159017861,-0.0107372159084321,0,0,0,0,1
varied,all,Persistent innovation,Linear hybrid,varied_seed_230210,20,230210,20,0.02,128,0.00170179999335396,0.00137343993324943,0.000328360060104529,0,0,0,0,0
varied,all,Persistent innovation,Weighted linear hybrid,varied_seed_230210,20,230210,20,0.02,128,0.00170179999335396,0.00163080164663449,7.09983467194642e-05,0,0,0,0,0
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230201,11,230201,20,0.02,36,0.00147504983266961,0.0106754071904206,-0.00920035735775099,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230201,11,230201,20,0.02,36,0.00147504983266961,0.00104453387106399,0.000430515961605622,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230201,11,230201,20,0.02,36,0.00147504983266961,0.00104453387106399,0.000430515961605622,0,0,0,0,0
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230202,12,230202,20,0.02,37,0.00174311033389224,0.0127991753885284,-0.0110560650546361,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230202,12,230202,20,0.02,37,0.00174311033389224,0.00124874156662612,0.000494368767266122,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230202,12,230202,20,0.02,37,0.00174311033389224,0.00190046378897036,-0.000157353455078115,0,0,0,0,1
varied,nearReversal,Persistent innovation,Nominal physics,varied_seed_230203,13,230203,20,0.02,40,0.00215286847759324,0.0148360972159038,-0.0126832287383106,0,0,0,0,1
varied,nearReversal,Persistent innovation,Linear hybrid,varied_seed_230203,13,230203,20,0.02,40,0.00215286847759324,0.00151104522936813,0.000641823248225108,0,0,0,0,0
varied,nearReversal,Persistent innovation,Weighted linear hybrid,varied_seed_230203,13,230203,20,0.02,40,0.00215286847759324,0.00151104522936813,0.000641823248225108,0,0,0,0,0
