modelName,regime,eventGroup,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE,runCount
Linear hybrid,varied,all,20,0.02,1280,0,0,0,0,-3.76116404231656e-05,0.00134939341066742,0.00135569738260055,0.00258778069366773,0.00445399090761611,-1.95970672483773e-05,0.00143302613848633,0.00143759515358914,0.00275666182149251,0.00462140577365872,0.0097573022081521,10
Linear hybrid,varied,nearReversal,20,0.02,392,0,0,0,0,-6.3303975057441e-05,0.0012057466188447,0.00124155400143347,0.00231844546736921,0.00322008835415321,-3.59847253079416e-05,0.00133124713271929,0.00135839233984302,0.00254039798695013,0.00419426124711588,0.00949938766061237,10
Linear hybrid,varied,awayFromReversal,20,0.02,888,0,0,0,0,-2.68029771065599e-05,0.00140122065457175,0.00140405193003645,0.00270018562157563,0.00445399090761611,-1.3047951781881e-05,0.00146838579740655,0.00147183743603865,0.00274711256527227,0.00462140577365872,0.00986853602135069,10
Linear hybrid,varied,all,50,0.05,1280,0,0,0,0,-0.000129895032733415,0.00516904526210774,0.00519162775100385,0.00984654553914948,0.0164572936009402,-0.000131382407272348,0.00518364706083644,0.00520610018024169,0.00986438399197209,0.016488080002118,0.0107234301800923,10
Linear hybrid,varied,nearReversal,50,0.05,388,0,0,0,0,-3.46483784856462e-05,0.00431138532629671,0.00443522003542432,0.00823480215850413,0.0109401259803645,-7.03588991888668e-05,0.00431007610355824,0.00443409395106465,0.00825919501810597,0.011321491064317,0.0105471305488253,10
Linear hybrid,varied,awayFromReversal,50,0.05,892,0,0,0,0,-0.000176636263623376,0.00547899939422951,0.00549246634033561,0.0105906419089608,0.0164572936009402,-0.000164125281222465,0.00549762559495734,0.00551068526187329,0.0105853166539222,0.016488080002118,0.0108135555796636,10
Linear hybrid,varied,all,100,0.1,1280,0,0,0,0,-0.000336860579666442,0.0167996434230573,0.0168716821044996,0.0327224143429221,0.05175361059143,-0.000321754664723044,0.0167982093502805,0.0168685423120444,0.0327365826289099,0.052207364620215,0.0181998046978367,10
Linear hybrid,varied,nearReversal,100,0.1,381,0,0,0,0,0.00048655434764293,0.014535078851474,0.0149379384697329,0.0279579195736949,0.0448706735693425,0.000515547402389287,0.0145515878461229,0.0149518135657972,0.0278833185468992,0.0456197673788613,0.0171732588064743,10
Linear hybrid,varied,awayFromReversal,100,0.1,899,0,0,0,0,-0.000721418216600147,0.0175762385962871,0.0176369587077555,0.0337485601573261,0.05175361059143,-0.000712941667486484,0.0175687716324276,0.01762818599003,0.0337807354994301,0.052207364620215,0.0186486932818282,10
Linear hybrid,varied,all,250,0.25,1280,0,0,0,0,-0.000497656844136674,0.0777250951356856,0.0781395495365909,0.150678364656517,0.228572650393775,-0.000501859092458437,0.0777202962224822,0.0781344296447558,0.150615348169374,0.229020027121236,0.0757850568270787,10
Linear hybrid,varied,nearReversal,250,0.25,374,0,0,0,0,0.00537136037871282,0.0756978763837397,0.0796547599132937,0.143491318192369,0.228572650393775,0.00533902774139276,0.0757080309655594,0.0796613904567961,0.143310765200383,0.229020027121236,0.0773693558543139,10
Linear hybrid,varied,awayFromReversal,250,0.25,906,0,0,0,0,-0.0029507642064813,0.0764504215881221,0.0769712202501889,0.144492424235611,0.221049873919218,-0.00294274863897139,0.0764422464777112,0.0769622716740762,0.144232522657057,0.221458115759972,0.07466683530315,10
EDMD hybrid,varied,all,1,0.001,1280,0,0,0,0,-4.1630372889995e-06,0.00025606814916653,0.000257233122982814,0.000520613648056398,0.000837538605449762,-1.00369811525988e-05,0.000541613549250947,0.00054310616563316,0.00100432502854708,0.0014334142816832,0.00977575548886474,10
EDMD hybrid,varied,nearReversal,1,0.001,389,0,0,0,0,-1.12035202631456e-05,0.000267431145945398,0.000270192253971862,0.000551526080697786,0.000746560456213543,-1.30784982537555e-05,0.000530536304144488,0.000534499360349616,0.00109227391667278,0.0014334142816832,0.00957476887652053,10
EDMD hybrid,varied,awayFromReversal,1,0.001,891,0,0,0,0,-1.4144838975522e-06,0.000250732067923388,0.000251943222186496,0.000500423408463752,0.000837538605449762,-5.76813951774121e-06,0.000541975698751919,0.000544511833048848,0.000985859457773643,0.00134776951932802,0.00986718565872642,10
EDMD hybrid,varied,all,20,0.02,1280,0,0,0,0,-3.79355369004433e-05,0.00135701277948079,0.00136270060163327,0.00260497228549636,0.00494616206152776,-1.99209637256551e-05,0.00143986953046107,0.0014438363620429,0.00279736196494653,0.00526155587283761,0.00975684569383534,10
EDMD hybrid,varied,nearReversal,20,0.02,392,0,0,0,0,-1.04063753219434e-05,0.00120571596886243,0.00123814221321318,0.0023299849536064,0.00326633302991663,1.69128744275559e-05,0.00133140207849427,0.0013569515150173,0.00253987653829165,0.0042405059228793,0.00949932690318593,10
EDMD hybrid,varied,awayFromReversal,20,0.02,888,0,0,0,0,-5.1556277776091e-05,0.00141244564138755,0.00141548155879774,0.00272349600865867,0.00494616206152776,-3.78012524514121e-05,0.00147869109849758,0.00148179998696715,0.00279555061129975,0.00526155587283761,0.00986783998512315,10
EDMD hybrid,varied,all,50,0.05,1280,0,0,0,0,-0.000135199504995987,0.00520278338061453,0.00522281087557154,0.00988277874440908,0.018825065559985,-0.000136686879534921,0.00521488273445411,0.00523469531542417,0.00985140782794651,0.0188558519611628,0.0107330475858201,10
EDMD hybrid,varied,nearReversal,50,0.05,388,0,0,0,0,0.000152814018472734,0.00431912360026392,0.00443603382776406,0.00820545850710679,0.0111887830466417,0.000117103497769514,0.00431873925694936,0.00443455636293556,0.00830871680246449,0.0114854853879656,0.0105490879138316,10
EDMD hybrid,varied,awayFromReversal,50,0.05,892,0,0,0,0,-0.000269618377613339,0.00552020722074138,0.00553639252495405,0.0107441095384376,0.018825065559985,-0.000257107395212428,0.0055360680763378,0.00555135945065389,0.0107272556357072,0.0188558519611628,0.0108272044655942,10
EDMD hybrid,varied,all,100,0.1,1280,0,0,0,0,-0.00036624120078319,0.0169099303061212,0.0169732823150846,0.032551845786505,0.0592225713843138,-0.000351135285839791,0.0169083626424534,0.0169699453226044,0.0325183652475819,0.0594986292080899,0.0182827004000849,10
EDMD hybrid,varied,nearReversal,100,0.1,381,0,0,0,0,0.000668129286243845,0.0146487883783475,0.0150264801595227,0.0284670384065487,0.0445472960279263,0.000697122340990202,0.0146670229153684,0.0150427787215734,0.0283809692010177,0.0449225604878559,0.0172404069476195,10
EDMD hybrid,varied,awayFromReversal,100,0.1,899,0,0,0,0,-0.000838838599872446,0.0176853799007158,0.0177488959929816,0.0343446114845372,0.0592225713843138,-0.000830362050758782,0.0176772911455686,0.0177391244931834,0.0343422702468855,0.0594986292080899,0.018737312990894,10
EDMD hybrid,varied,all,250,0.25,1280,0,0,0,0,-0.000626301968312084,0.0780563991420925,0.0784199185806828,0.150670191046336,0.241082131137178,-0.000630504216633849,0.0780515402565789,0.0784145586990159,0.15033877246414,0.240728969449031,0.0760935362666514,10
EDMD hybrid,varied,nearReversal,250,0.25,374,0,0,0,0,0.00493733342601562,0.0759914794883664,0.0798199919399809,0.144539871826934,0.241082131137178,0.00490500078869557,0.0759999131886232,0.0798251747931569,0.144338202044292,0.240728969449031,0.0776135682163201,10
EDMD hybrid,varied,awayFromReversal,250,0.25,906,0,0,0,0,-0.00303079411769418,0.0767297970609195,0.0772255778782175,0.145664926902278,0.224139355520955,-0.00302277855018427,0.0767218103607785,0.0772165750405623,0.145565228921184,0.22454759736171,0.0749527047058518,10
Nominal physics,nonlinear,all,1,0.001,1280,0,0,0,0,0.000556908861418149,0.0156496562399797,0.0158798685421643,0.0262472052871252,0.0407615697670305,0.00056043034998799,0.0156394938763553,0.0158699148393669,0.0263864003639102,0.0404527474696642,0.0158798685421643,10
Nominal physics,nonlinear,nearReversal,1,0.001,355,0,0,0,0,-7.63067674966034e-05,0.0132970758482188,0.013571137351125,0.024174882656489,0.0333777078949536,-8.63236099020743e-05,0.0132796199175998,0.013560794372116,0.0242830632130137,0.0335748549242844,0.013571137351125,10
Nominal physics,nonlinear,awayFromReversal,1,0.001,925,0,0,0,0,0.000896051106861847,0.0163700712836691,0.0166834581447511,0.026777999755947,0.0407615697670305,0.000905537062669577,0.0163571305830415,0.0166736139969031,0.0267795431603846,0.0404527474696642,0.0166834581447511,10
Nominal physics,nonlinear,all,20,0.02,1280,0,0,0,0,0.000860339332429433,0.0237200409285491,0.0240675742511006,0.0397672003415552,0.0618630694409259,0.000870180067244078,0.0237192360252263,0.0240674434276276,0.0397446695212728,0.0621931832152681,0.0240675742511006,10
Nominal physics,nonlinear,nearReversal,20,0.02,358,0,0,0,0,-0.000336855946681489,0.0205879611234895,0.0209668713930981,0.0368057774951284,0.0507220789161052,-0.000320596383308989,0.0205784066081752,0.0209578530507258,0.0369273362314249,0.0514108039690488,0.0209668713930981,10
Nominal physics,nonlinear,awayFromReversal,20,0.02,922,0,0,0,0,0.00144596096249082,0.0247024328614062,0.0251835882166784,0.0406477369174774,0.0618630694409259,0.00144957745504187,0.0247068602832003,0.0251888234898108,0.0405155738097836,0.0621931832152681,0.0251835882166784,10
Nominal physics,nonlinear,all,50,0.05,1280,0,0,0,0,0.00187908314488287,0.0493535053037769,0.0500855313121596,0.0834415900447332,0.129447002707085,0.00187707357276878,0.0493494995935494,0.0500792294486154,0.0833556796566555,0.129065722810966,0.0500855313121596,10
Nominal physics,nonlinear,nearReversal,50,0.05,358,0,0,0,0,-0.00110015308831525,0.0447251385106164,0.0452958518774628,0.0770051916949491,0.106526206825073,-0.00116535606735763,0.0447369295916371,0.0453061861680573,0.0771684194740485,0.106859977890064,0.0452958518774628,10
Nominal physics,nonlinear,awayFromReversal,50,0.05,922,0,0,0,0,0.00348553687531985,0.0508200288771975,0.0518725869926676,0.0851495508448585,0.129447002707085,0.00350507718256293,0.0508083165430431,0.0518586409821889,0.0848705314701694,0.129065722810966,0.0518725869926676,10
Nominal physics,nonlinear,all,100,0.1,1280,0,0,0,0,0.00383254611142787,0.0914952824417562,0.0929271841360919,0.155460870053379,0.243028843118321,0.00384562045610479,0.09149166978204,0.0929234902571524,0.155668121137742,0.242930974110793,0.0929271841360919,10
Nominal physics,nonlinear,nearReversal,100,0.1,366,0,0,0,0,-0.00340811804592319,0.0902663148384603,0.0915441554696961,0.147050034770093,0.202780970090117,-0.00339206533201561,0.0902559334362888,0.0915298882970747,0.147137202885224,0.203034130283878,0.0915441554696961,10
Nominal physics,nonlinear,awayFromReversal,100,0.1,914,0,0,0,0,0.00766147083403269,0.0911540929295963,0.0933689082019425,0.160562464233219,0.243028843118321,0.00767082259446023,0.0911544585764489,0.0933700600439561,0.160510490635519,0.242930974110793,0.0933689082019425,10
Nominal physics,nonlinear,all,250,0.25,1280,0,0,0,0,0.0117189432079364,0.191193954701544,0.195310246480956,0.352952409326753,0.510759125510121,0.0117196684988926,0.191197321271528,0.195311132635528,0.352922091824384,0.510107259244991,0.195310246480956,10
Nominal physics,nonlinear,nearReversal,250,0.25,366,0,0,0,0,-0.0111626899096731,0.213901998268217,0.217881107048912,0.350411572955522,0.477495787470056,-0.0112230554983024,0.213925963570279,0.217910207931388,0.350768425351329,0.478102517099762,0.217881107048912,10
Nominal physics,nonlinear,awayFromReversal,250,0.25,914,0,0,0,0,0.0223706829577933,0.177298076419768,0.184577356429564,0.334185515609772,0.510759125510121,0.0223946856000771,0.177282849310832,0.184562449144855,0.334142930572197,0.510107259244991,0.184577356429564,10
Persistent innovation,nonlinear,all,1,0.001,1280,0,0,0,0,1.54081465919246e-05,0.00190745140474121,0.00191016036862791,0.00491830827490088,0.0101517676983796,1.89296351617656e-05,0.00195551777539861,0.00195884770022684,0.00487366862297682,0.0101566993431934,0.0189990050658203,10
Persistent innovation,nonlinear,nearReversal,1,0.001,355,0,0,0,0,6.09279591652945e-05,0.0032461852242132,0.00325807278687434,0.00622408606393369,0.0101517676983796,5.09111167598236e-05,0.00324547063170234,0.00325793524072218,0.00615840622408761,0.0101566993431934,0.0162695561943583,10
Persistent innovation,nonlinear,awayFromReversal,1,0.001,925,0,0,0,0,-6.76328465790875e-06,0.0009695276749355,0.000972049670271584,0.00233394798749146,0.00623349734177225,2.72267114982063e-06,0.00108402519781115,0.00108788875897884,0.0023572089797759,0.0064761941393629,0.0199481975074118,10
Persistent innovation,nonlinear,all,20,0.02,1280,0,0,0,0,3.65913869137952e-05,0.00635387533548694,0.00636387375848018,0.0164471007423319,0.0299838747604602,4.64321217284402e-05,0.0063786617478986,0.00638882112216496,0.0164137690686533,0.0305668741997257,0.0191732256644643,10
Persistent innovation,nonlinear,nearReversal,20,0.02,358,0,0,0,0,0.000174811755847673,0.00955323323946573,0.00959675811248921,0.0200836764677788,0.0299838747604602,0.000191071319220173,0.00957989941324303,0.00962620451213114,0.0200149373470983,0.0305668741997257,0.0166217127602566,10
Persistent innovation,nonlinear,awayFromReversal,20,0.02,922,0,0,0,0,-4.56556459003721e-05,0.00451723700603971,0.00452573233012939,0.0124372368802346,0.0263568814040943,-4.203915334932e-05,0.00454236593318042,0.00455102806449678,0.0124137694889597,0.0273375130040603,0.0200938462748368,10
Persistent innovation,nonlinear,all,50,0.05,1280,0,0,0,0,0.000140548903320566,0.0201147969672444,0.0201554558014787,0.0504538634422522,0.0868395740131105,0.00013853933120648,0.020122775264651,0.0201634042683206,0.0506865522286213,0.0867072330564614,0.0242230341000422,10
Persistent innovation,nonlinear,nearReversal,50,0.05,358,0,0,0,0,0.000788603101199073,0.0195962924405674,0.0198350908463919,0.0449380171806595,0.0682509410251551,0.0007234001221567,0.0196026437997256,0.0198320042897797,0.0451938599290205,0.0682061496620932,0.01937458883593,10
Persistent innovation,nonlinear,awayFromReversal,50,0.05,922,0,0,0,0,-0.000141934054516617,0.0203122947731723,0.0203476703962911,0.0519622628753189,0.0868395740131105,-0.000122393747273542,0.0203231951073529,0.0203593646968748,0.0518351107263504,0.0867072330564614,0.0259555964586713,10
Persistent innovation,nonlinear,all,100,0.1,1280,0,0,0,0,0.000491869921039097,0.0550569125798294,0.055217034906197,0.124214012099212,0.20996257555584,0.000504944265716022,0.0550710412058459,0.0552312023490004,0.124281436087834,0.209654486151523,0.0513906964178641,10
Persistent innovation,nonlinear,nearReversal,100,0.1,366,0,0,0,0,0.0011069083275341,0.030060506966694,0.0311252155371441,0.0659438790543347,0.144123988337991,0.00112296104144168,0.0300548757903111,0.0311262437264402,0.0659721216467916,0.144083903092512,0.0291182895989508,10
Persistent innovation,nonlinear,awayFromReversal,100,0.1,914,0,0,0,0,-0.000100456785500289,0.0622638121272477,0.062446566964183,0.130312181163281,0.20996257555584,-9.11050250727518e-05,0.062282666038072,0.0624648481025975,0.130228232516826,0.209654486151523,0.0580857846836797,10
Persistent innovation,nonlinear,all,250,0.25,1280,0,0,0,0,0.00350681996836808,0.211600078657995,0.212870159066165,0.398933759281325,0.70469436259392,0.00350754525932426,0.211590269624501,0.21286054532817,0.398848809267712,0.705137515665896,0.201366638663411,10
Persistent innovation,nonlinear,nearReversal,250,0.25,366,0,0,0,0,-0.0277115233252195,0.194210703909962,0.197235733387015,0.373339505597684,0.614244456855363,-0.0277718889138488,0.194183824898931,0.197213296597938,0.373426426840543,0.614350476824868,0.187362048624281,10
Persistent innovation,nonlinear,awayFromReversal,250,0.25,914,0,0,0,0,0.016337153089448,0.212539591662183,0.21502387850004,0.382608400131996,0.70469436259392,0.0163611557317317,0.212532362628255,0.215019531517692,0.382655322137217,0.705137515665896,0.202788409899915,10
Linear hybrid,nonlinear,all,1,0.001,1280,0,0,0,0,-3.31553099097513e-06,0.000389175084406119,0.000389718323322979,0.00087993277298901,0.00156916646693778,2.05957578865812e-07,0.000605449348730527,0.000607120445082106,0.00115529096054626,0.00208112736523552,0.0190211838639781,10
Linear hybrid,nonlinear,nearReversal,1,0.001,355,0,0,0,0,-1.1335788236348e-06,0.000580620162663855,0.000582612185811477,0.00108680390110916,0.00156916646693778,-1.11504212291057e-05,0.000688465439228455,0.000699030407286249,0.00138228493167014,0.00208112736523552,0.0162597169628118,10
Linear hybrid,nonlinear,awayFromReversal,1,0.001,925,0,0,0,0,-1.8648965897178e-06,0.000274032310816063,0.00027484886242905,0.000573665153972,0.000966029196878743,7.62105921801159e-06,0.000559311038381993,0.000561690794716926,0.00103991972528365,0.00171929986005478,0.0199824799484406,10
Linear hybrid,nonlinear,all,20,0.02,1280,0,0,0,0,-1.92477899537612e-07,0.00370307916012969,0.00371007951180404,0.00932767966688543,0.0175229478629677,9.64825691510743e-06,0.00374281587523526,0.003749777046496,0.00958368382547693,0.0176460916869811,0.0190200806058028,10
Linear hybrid,nonlinear,nearReversal,20,0.02,358,0,0,0,0,2.30133609820842e-05,0.00589665368288153,0.0059191744769698,0.0119782975892091,0.0175229478629677,3.92729243545844e-05,0.00593716800429802,0.00596172979347962,0.0118453783930837,0.0176460916869811,0.0164440733768314,10
Linear hybrid,nonlinear,awayFromReversal,20,0.02,922,0,0,0,0,-2.12033875347529e-05,0.00231499823145564,0.00232321936443482,0.00588155969802487,0.013309640980135,-1.75868949837008e-05,0.00236333616480685,0.00237126650352106,0.00579946774515794,0.014110552417843,0.0199461864843467,10
Linear hybrid,nonlinear,all,50,0.05,1280,0,0,0,0,4.40644135708658e-05,0.0139369341591893,0.0139709377955853,0.0345816526899223,0.0641428251524775,4.20548414567797e-05,0.0139527304109832,0.0139868777893166,0.0348946602291785,0.064316509651463,0.0218463194636121,10
Linear hybrid,nonlinear,nearReversal,50,0.05,358,0,0,0,0,0.000312034666669623,0.0153544800752953,0.015503425178087,0.035375533105356,0.0532874109528452,0.000246831687627251,0.0153679303683068,0.0155102205319422,0.0356844504778868,0.0532426195897833,0.0187600554884829,10
Linear hybrid,nonlinear,awayFromReversal,50,0.05,922,0,0,0,0,-7.08978852122542e-05,0.0133074972579315,0.0133436954812324,0.0353263406757703,0.0641428251524775,-5.13575779691793e-05,0.0133266081017701,0.013363834195278,0.0353644750530054,0.064316509651463,0.0229969083622414,10
Linear hybrid,nonlinear,all,100,0.1,1280,0,0,0,0,0.000219726804652791,0.0400715182765537,0.0402139218523522,0.0925063594790875,0.148171238989134,0.000232801149329716,0.0400868476842455,0.0402288172663618,0.0925703303438775,0.148089517198352,0.0411050526423402,10
Linear hybrid,nonlinear,nearReversal,100,0.1,366,0,0,0,0,5.7978727759963e-05,0.0215344018604627,0.022307656511176,0.0475966456205024,0.0974228001940395,7.40314416675434e-05,0.0215319982041826,0.0223108233555268,0.0476834933642281,0.0973827149485601,0.0253453940549193,10
Linear hybrid,nonlinear,awayFromReversal,100,0.1,914,0,0,0,0,7.96975893502326e-05,0.0453305587271836,0.0454988505881349,0.0965147723297983,0.148171238989134,8.90493497777699e-05,0.0453499038442142,0.0455171145618327,0.0964171071600597,0.148089517198352,0.0460118017051211,10
Linear hybrid,nonlinear,all,250,0.25,1280,0,0,0,0,0.00194047867413452,0.142897344684267,0.143963699534355,0.268222034968362,0.441890619905378,0.0019412039650907,0.142886657674247,0.143953506599501,0.268119463036933,0.442333772977354,0.142469988517403,10
Linear hybrid,nonlinear,nearReversal,250,0.25,366,0,0,0,0,-0.0202468075913552,0.128186603383818,0.131832582017509,0.253668206434537,0.421717626065654,-0.0203071731799845,0.128156150983072,0.131804097375039,0.253687047288931,0.421981091390246,0.129490397559174,10
Linear hybrid,nonlinear,awayFromReversal,250,0.25,914,0,0,0,0,0.011724643869323,0.144504159501761,0.146215900694462,0.260747580386468,0.441890619905378,0.0117486465116067,0.144499313480777,0.146214259939197,0.260718497300765,0.442333772977354,0.144846673734925,10
EDMD hybrid,nonlinear,all,1,0.001,1280,0,0,0,0,-2.67021012603097e-06,0.000389365183405262,0.000389934152645666,0.000889385786380982,0.00155696951195866,8.51278443809984e-07,0.000605645663160638,0.000607329611930681,0.00114781006490595,0.00210059727187312,0.0190212255704293,10
EDMD hybrid,nonlinear,nearReversal,1,0.001,355,0,0,0,0,-2.69941881910046e-06,0.000580980477796178,0.000583035465821427,0.00109856900634861,0.00155696951195866,-1.27162612245713e-05,0.000689140540373104,0.000700042794443843,0.00138457299123625,0.00210059727187312,0.0162598422973775,10
EDMD hybrid,nonlinear,awayFromReversal,1,0.001,925,0,0,0,0,-3.75045586484882e-07,0.000274161794120051,0.000275036750859279,0.000567434299247649,0.000954807047330336,9.11091022124451e-06,0.000559068256469851,0.000561464702914304,0.00104009122531889,0.00172540141883697,0.0199824963413793,10
EDMD hybrid,nonlinear,all,20,0.02,1280,0,0,0,0,1.27471579475451e-05,0.00370463972590511,0.00371202519241233,0.00930693429706213,0.0177387178979398,2.25878927621902e-05,0.00374477443682826,0.00375209839922065,0.00957752210104213,0.0177725251559374,0.0190200213165831,10
EDMD hybrid,nonlinear,nearReversal,20,0.02,358,0,0,0,0,4.12142317497116e-05,0.00589782598603104,0.00592031721500727,0.0119604098065071,0.0177387178979398,5.74737951222119e-05,0.00593805784241744,0.00596258252182431,0.0118561747972835,0.0177725251559374,0.016444103558189,10
EDMD hybrid,nonlinear,awayFromReversal,20,0.02,922,0,0,0,0,-1.05001785105536e-05,0.0023190456833598,0.00232812181058899,0.00581993581243786,0.0133556313404272,-6.88368595950147e-06,0.00236853478986647,0.00237712842798335,0.00575061258039988,0.0143362629403932,0.0199460698770277,10
EDMD hybrid,nonlinear,all,50,0.05,1280,0,0,0,0,9.46364853511034e-05,0.0139444570752624,0.0139802112806822,0.0344540193490944,0.064622751685828,9.26269132370173e-05,0.0139599191608251,0.013995802699172,0.034733203737988,0.0647964361848135,0.021846822443829,10
EDMD hybrid,nonlinear,nearReversal,50,0.05,358,0,0,0,0,0.000473094974645197,0.015353124024238,0.0155042157812178,0.0352928304195474,0.0534580574256193,0.000407891995602825,0.0153659480260407,0.0155093142584218,0.0355710915806252,0.0534132660625574,0.0187565502645338,10
EDMD hybrid,nonlinear,awayFromReversal,50,0.05,922,0,0,0,0,-6.49638210077974e-05,0.0133200131263992,0.0133587355381032,0.0352576363743622,0.064622751685828,-4.54235137647225e-05,0.0133392480335385,0.013378998902497,0.0353506680617817,0.0647964361848135,0.0229995785112538,10
EDMD hybrid,nonlinear,all,100,0.1,1280,0,0,0,0,0.000365032583135875,0.0401007482163004,0.0402497523909859,0.0925994126386435,0.149660806672315,0.0003781069278128,0.0401163905604722,0.0402649698062438,0.0924726699364935,0.149834344267079,0.0411246343384421,10
EDMD hybrid,nonlinear,nearReversal,100,0.1,366,0,0,0,0,0.000514002507034447,0.0215730342166888,0.0223459887306427,0.0475184747768344,0.0979370732797126,0.000530055220942028,0.0215707439477499,0.0223495267012774,0.0476465609737015,0.0978969880342332,0.0253547173671477,10
EDMD hybrid,nonlinear,awayFromReversal,100,0.1,914,0,0,0,0,9.79187223092979e-05,0.045363120194556,0.045541612644427,0.0961501779213229,0.149660806672315,0.000107270482736835,0.0453828915729776,0.0455602460287758,0.0962630121451529,0.149834344267079,0.0460397583601207,10
EDMD hybrid,nonlinear,all,250,0.25,1280,0,0,0,0,0.00216442971668287,0.143089235012819,0.144188696553268,0.27073705479514,0.455072405063978,0.00216515500763905,0.143078893400731,0.144178873899316,0.270898758259399,0.455515558135954,0.142688511990638,10
EDMD hybrid,nonlinear,nearReversal,250,0.25,366,0,0,0,0,-0.0208814138889956,0.12830814058997,0.132015357081826,0.254250231384788,0.424342639226113,-0.0209417794776249,0.128277833203515,0.131987551816955,0.254331882874984,0.424606104550705,0.129689040850504,10
EDMD hybrid,nonlinear,awayFromReversal,250,0.25,914,0,0,0,0,0.0122517938867096,0.144709597193792,0.146496548843105,0.261311147648574,0.455072405063978,0.0122757965289933,0.144704656207991,0.146495029084799,0.261265616120785,0.455515558135954,0.14511342694797,10
Nominal physics,stress,all,1,0.001,1280,0,0,0,0,0.000176619054207076,0.0392590539380188,0.0394859882732172,0.066905595363719,0.0955257805014929,0.000182206751508556,0.039251483099849,0.0394789232661218,0.0667174829594176,0.0954667483432483,0.0394859882732172,10
Nominal physics,stress,nearReversal,1,0.001,482,0,0,0,0,0.000514396436379506,0.0350712601181691,0.0353392110153396,0.0622912832678755,0.0892765595638403,0.000510768704673329,0.0350659543138896,0.0353377320595142,0.0622580849837792,0.0896269143946863,0.0353392110153396,10
Nominal physics,stress,awayFromReversal,1,0.001,798,0,0,0,0,-0.000345054707937813,0.0408177560825441,0.0414553615322861,0.0659747584434049,0.0955257805014929,-0.000330991584396569,0.0408119589826348,0.041448650057825,0.0661057105275964,0.0954667483432483,0.0414553615322861,10
Nominal physics,stress,all,20,0.02,1280,0,0,0,0,0.000380541557915019,0.0593754542283888,0.0597341503005561,0.101298184409983,0.145039385954685,0.000381574895491343,0.059384984479473,0.0597452851707015,0.101228396211731,0.145587713461443,0.0597341503005561,10
Nominal physics,stress,nearReversal,20,0.02,487,0,0,0,0,0.000112856011131151,0.0528907251067943,0.0532239453637372,0.0951512663238302,0.137095374072065,0.000125222116474712,0.05289204396022,0.0532238392757458,0.0950930577851676,0.136977766262665,0.0532239453637372,10
Nominal physics,stress,awayFromReversal,20,0.02,793,0,0,0,0,0.000181179672273494,0.0618536707651194,0.0628846315118718,0.100023794198194,0.145039385954685,0.000175855945530252,0.0618723084963234,0.0629048744068461,0.100248424164764,0.145587713461443,0.0628846315118718,10
Nominal physics,stress,all,50,0.05,1280,0,0,0,0,0.0010241695943788,0.122696261352392,0.123513779778676,0.209740423383036,0.30506314429292,0.00101926657471296,0.12269463692609,0.12351330363377,0.209901825056455,0.305227689882404,0.123513779778676,10
Nominal physics,stress,nearReversal,50,0.05,486,0,0,0,0,0.000249717501615516,0.114327778130154,0.114838864500094,0.1990104406471,0.290931857130841,0.000261906509375284,0.11433468762183,0.114845431861208,0.198890880589941,0.291704853854678,0.114838864500094,10
Nominal physics,stress,awayFromReversal,50,0.05,794,0,0,0,0,0.000768097053865215,0.124441278997159,0.126865764906587,0.206589867577931,0.30506314429292,0.000750525448581544,0.124439252452913,0.126866075138893,0.206660055982062,0.305227689882404,0.126865764906587,10
Nominal physics,stress,all,100,0.1,1280,0,0,0,0,0.0026755954709525,0.22409223301693,0.225966648764588,0.390045557527514,0.58149881835155,0.00267843300443159,0.224106507330078,0.225983495884968,0.39006828827207,0.581788810042107,0.225966648764588,10
Nominal physics,stress,nearReversal,100,0.1,486,0,0,0,0,-0.0031066755914695,0.225082454148787,0.226049271566798,0.378608889070304,0.575957076601555,-0.00309349240505741,0.225077953353845,0.226046713499032,0.378470590150185,0.575839468792154,0.226049271566798,10
Nominal physics,stress,awayFromReversal,100,0.1,794,0,0,0,0,0.00600410601558064,0.218800841789514,0.223993486854422,0.382392605679802,0.58149881835155,0.00599910487827733,0.21883254752218,0.224024782161669,0.382423967190973,0.581788810042107,0.223993486854422,10
Nominal physics,stress,all,250,0.25,1280,0,0,0,0,0.0064288551518655,0.451360846678096,0.458639128246394,0.840813449057417,1.3710700967006,0.00642455488842765,0.451356307740092,0.458635222404109,0.840812761757381,1.37038155787374,0.458639128246394,10
Nominal physics,stress,nearReversal,250,0.25,467,0,0,0,0,-0.00333535273871585,0.482650938301879,0.490131130608171,0.862181269775072,1.35067447867411,-0.00333284818538595,0.482659474347819,0.490141472244945,0.862116088846583,1.35070334729135,0.490131130608171,10
Nominal physics,stress,awayFromReversal,250,0.25,813,0,0,0,0,0.00765769868506794,0.430660457567986,0.441000530189978,0.801492653192154,1.3710700967006,0.00764719095713687,0.430645467893267,0.44098504251388,0.801500024727349,1.37038155787374,0.441000530189978,10
