Time_s,DifferentialDisturbance_V,NativeDifferential_V,ReferenceDifferential_V,ReferenceError_V
4e-08,0,1.08591748720053,1.08591748720053,0
4.1e-08,0,1.08591748720053,1.08591748720053,0
4.2e-08,0,1.08591748720053,1.08591748720053,0
4.3e-08,0,1.08591748720053,1.08591748720053,0
4.4e-08,0,1.08591748720053,1.08591748720053,0
4.5e-08,0,1.08591748720053,1.08591748720053,0
4.6e-08,0,1.08591748720053,1.08591748720053,0
4.7e-08,0,1.08591748720053,1.08591748720053,0
4.8e-08,0,1.08591748720053,1.08591748720053,0
4.9e-08,0,1.08591748720053,1.08591748720053,0
5e-08,0,1.08591748720053,1.08591748720053,0
5.1e-08,0,1.08591748720053,1.08591748720053,0
5.2e-08,0,1.08591748720053,1.08591748720053,0
5.3e-08,0,1.08591748720053,1.08591748720053,0
5.4e-08,0,1.08591748720053,1.08591748720053,0
5.5e-08,0,1.08591748720053,1.08591748720053,0
5.60000000000001e-08,0,1.08591748720053,1.08591748720053,0
5.70000000000001e-08,0,1.08591748720053,1.08591748720053,0
5.80000000000001e-08,0,1.08591748720053,1.08591748720053,0
5.90000000000001e-08,0,1.08591748720053,1.08591748720053,0
6.00000000000001e-08,0,1.08591748720053,1.08591748720053,0
6.10000000000001e-08,0,1.08591748720053,1.08591748720053,0
6.20000000000001e-08,0,1.08591748720053,1.08591748720053,0
6.3e-08,0,1.08591748720053,1.08591748720053,0
6.4e-08,0,1.08591748720053,1.08591748720053,0
6.5e-08,0,1.08591748720053,1.08591748720053,0
6.6e-08,0,1.08591748720053,1.08591748720053,0
6.7e-08,0,1.08591748720053,1.08591748720053,0
6.8e-08,0,1.08591748720053,1.08591748720053,0
6.9e-08,0,1.08591748720053,1.08591748720053,0
7e-08,0,1.08591748720053,1.08591748720053,0
7.1e-08,0,1.08591748720053,1.08591748720053,0
7.2e-08,0,1.08591748720053,1.08591748720053,0
7.3e-08,0,1.08591748720053,1.08591748720053,0
7.4e-08,0,1.08591748720053,1.08591748720053,0
7.5e-08,0,1.08591748720053,1.08591748720053,0
7.6e-08,0,1.08591748720053,1.08591748720053,0
7.7e-08,0,1.08591748720053,1.08591748720053,0
7.8e-08,0,1.08591748720053,1.08591748720053,0
7.9e-08,0,1.08591748720053,1.08591748720053,0
8e-08,0,1.08591748720053,1.08591748720053,0
8.1e-08,0,1.08591748720053,1.08591748720053,0
8.2e-08,0,1.08591748720053,1.08591748720053,0
8.3e-08,0,1.08591748720053,1.08591748720053,0
8.4e-08,0,1.08591748720053,1.08591748720053,0
8.5e-08,0,1.08591748720053,1.08591748720053,0
8.59999999999999e-08,0,1.08591748720053,1.08591748720053,0
8.69999999999999e-08,0,1.08591748720053,1.08591748720053,0
8.79999999999999e-08,0,1.08591748720053,1.08591748720053,0
8.89999999999999e-08,0,1.08591748720053,1.08591748720053,0
8.99999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.09999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.19999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.29999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.39999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.49999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.59999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.69999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.79999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.89999999999999e-08,0,1.08591748720053,1.08591748720053,0
9.99999999999999e-08,0,1.08591748720053,1.08591748720053,0
1.01e-07,0,1.08591748720053,1.08591748720053,0
1.02e-07,0,1.08591748720053,1.08591748720053,0
1.03e-07,0,1.08591748720053,1.08591748720053,0
1.04e-07,0,1.08591748720053,1.08591748720053,0
1.05e-07,0,1.08591748720053,1.08591748720053,0
1.06e-07,0,1.08591748720053,1.08591748720053,0
1.07e-07,0,1.08591748720053,1.08591748720053,0
1.08e-07,0,1.08591748720053,1.08591748720053,0
1.09e-07,0,1.08591748720053,1.08591748720053,0
1.1e-07,0,1.08591748720053,1.08591748720053,0
1.11e-07,0,1.08591748720053,1.08591748720053,0
1.12e-07,0,1.08591748720053,1.08591748720053,0
1.13e-07,0,1.08591748720053,1.08591748720053,0
1.14e-07,0,1.08591748720053,1.08591748720053,0
1.15e-07,0,1.08591748720053,1.08591748720053,0
1.16e-07,0,1.08591748720053,1.08591748720053,0
1.17e-07,0,1.08591748720053,1.08591748720053,0
1.18e-07,0,1.08591748720053,1.08591748720053,0
1.19e-07,0,1.08591748720053,1.08591748720053,0
1.2e-07,0,1.08591748720053,1.08591748720053,0
1.21e-07,0,1.08591748720053,1.08591748720053,0
1.22e-07,0,1.08591748720053,1.08591748720053,0
1.23e-07,0,1.08591748720053,1.08591748720053,0
1.24e-07,0,1.08591748720053,1.08591748720053,0
1.25e-07,0,1.08591748720053,1.08591748720053,0
1.26e-07,0,1.08591748720053,1.08591748720053,0
1.27e-07,0,1.08591748720053,1.08591748720053,0
1.28e-07,0,1.08591748720053,1.08591748720053,0
1.29e-07,0,1.08591748720053,1.08591748720053,0
1.3e-07,0,1.08591748720053,1.08591748720053,0
1.31e-07,0,1.08591748720053,1.08591748720053,0
1.32e-07,0,1.08591748720053,1.08591748720053,0
1.33e-07,0,1.08591748720053,1.08591748720053,0
1.34e-07,0,1.08591748720053,1.08591748720053,0
1.35e-07,0,1.08591748720053,1.08591748720053,0
1.36e-07,0,1.08591748720053,1.08591748720053,0
1.37e-07,0,1.08591748720053,1.08591748720053,0
1.38e-07,0,1.08591748720053,1.08591748720053,0
1.39e-07,0,1.08591748720053,1.08591748720053,0
1.4e-07,0,1.08591748720053,1.08591748720053,0
1.41e-07,0,1.08591748720053,1.08591748720053,0
1.42e-07,0,1.08591748720053,1.08591748720053,0
1.43e-07,0,1.08591748720053,1.08591748720053,0
1.44e-07,0,1.08591748720053,1.08591748720053,0
1.45e-07,0,1.08591748720053,1.08591748720053,0
1.46e-07,0,1.08591748720053,1.08591748720053,0
1.47e-07,0,1.08591748720053,1.08591748720053,0
1.48e-07,0,1.08591748720053,1.08591748720053,0
1.49e-07,0,1.08591748720053,1.08591748720053,0
1.5e-07,0,1.08591748720053,1.08591748720053,0
1.51e-07,0,1.08591748720053,1.08591748720053,0
1.52e-07,0,1.08591748720053,1.08591748720053,0
1.53e-07,0,1.08591748720053,1.08591748720053,0
1.54e-07,0,1.08591748720053,1.08591748720053,0
1.55e-07,0,1.08591748720053,1.08591748720053,0
1.56e-07,0,1.08591748720053,1.08591748720053,0
1.57e-07,0,1.08591748720053,1.08591748720053,0
1.58e-07,0,1.08591748720053,1.08591748720053,0
1.59e-07,0,1.08591748720053,1.08591748720053,0
1.6e-07,0,1.08591748720053,1.08591748720053,0
1.61e-07,0,1.08591748720053,1.08591748720053,0
1.62e-07,0,1.08591748720053,1.08591748720053,0
1.63e-07,0,1.08591748720053,1.08591748720053,0
1.64e-07,0,1.08591748720053,1.08591748720053,0
1.65e-07,0,1.08591748720053,1.08591748720053,0
1.66e-07,0,1.08591748720053,1.08591748720053,0
1.67e-07,0,1.08591748720053,1.08591748720053,0
1.68e-07,0,1.08591748720053,1.08591748720053,0
1.69e-07,0,1.08591748720053,1.08591748720053,0
1.7e-07,0,1.08591748720053,1.08591748720053,0
1.71e-07,0,1.08591748720053,1.08591748720053,0
1.72e-07,0,1.08591748720053,1.08591748720053,0
1.73e-07,0,1.08591748720053,1.08591748720053,0
1.74e-07,0,1.08591748720053,1.08591748720053,0
1.75e-07,0,1.08591748720053,1.08591748720053,0
1.76e-07,0,1.08591748720053,1.08591748720053,0
1.77e-07,0,1.08591748720053,1.08591748720053,0
1.78e-07,0,1.08591748720053,1.08591748720053,0
1.79e-07,0,1.08591748720053,1.08591748720053,0
1.8e-07,0,1.08591748720053,1.08591748720053,0
1.81e-07,0,1.08591748720053,1.08591748720053,0
1.82e-07,0,1.08591748720053,1.08591748720053,0
1.83e-07,0,1.08591748720053,1.08591748720053,0
1.84e-07,0,1.08591748720053,1.08591748720053,0
1.85e-07,0,1.08591748720053,1.08591748720053,0
1.86e-07,0,1.08591748720053,1.08591748720053,0
1.87e-07,0,1.08591748720053,1.08591748720053,0
1.88e-07,0,1.08591748720053,1.08591748720053,0
1.89e-07,0,1.08591748720053,1.08591748720053,0
1.9e-07,0,1.08591748720053,1.08591748720053,0
1.91e-07,0,1.08591748720053,1.08591748720053,0
1.91999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.92999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.93999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.94999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.95999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.96999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.97999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.98999999999999e-07,0,1.08591748720053,1.08591748720053,0
1.99999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.00999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.01999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.02999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.03999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.04999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.05999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.06999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.07999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.08999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.09999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.10999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.11999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.12999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.13999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.14999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.15999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.16999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.17999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.18999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.19999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.20999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.21999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.22999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.23999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.24999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.25999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.26999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.27999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.28999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.29999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.30999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.31999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.32999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.33999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.34999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.35999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.36999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.37999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.38999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.39999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.40999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.41999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.42999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.43999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.44999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.45999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.46999999999999e-07,0,1.08591748720053,1.08591748720053,0
2.48e-07,0,1.08591748720053,1.08591748720053,0
2.49e-07,0,1.08591748720053,1.08591748720053,0
2.5e-07,0,1.08591748720053,1.08591748720053,0
2.51e-07,0,1.08591748720053,1.08591748720053,0
2.52e-07,0,1.08591748720053,1.08591748720053,0
2.53e-07,0,1.08591748720053,1.08591748720053,0
2.54e-07,0,1.08591748720053,1.08591748720053,0
2.55e-07,0,1.08591748720053,1.08591748720053,0
2.56e-07,0,1.08591748720053,1.08591748720053,0
2.57e-07,0,1.08591748720053,1.08591748720053,0
2.58e-07,0,1.08591748720053,1.08591748720053,0
2.59e-07,0,1.08591748720053,1.08591748720053,0
2.6e-07,0,1.08591748720053,1.08591748720053,0
2.61e-07,0,1.08591748720053,1.08591748720053,0
2.62e-07,0,1.08591748720053,1.08591748720053,0
2.63e-07,0,1.08591748720053,1.08591748720053,0
2.64e-07,0,1.08591748720053,1.08591748720053,0
2.65e-07,0,1.08591748720053,1.08591748720053,0
2.66e-07,0,1.08591748720053,1.08591748720053,0
2.67e-07,0,1.08591748720053,1.08591748720053,0
2.68e-07,0,1.08591748720053,1.08591748720053,0
2.69e-07,0,1.08591748720053,1.08591748720053,0
2.7e-07,0,1.08591748720053,1.08591748720053,0
2.71e-07,0,1.08591748720053,1.08591748720053,0
2.72e-07,0,1.08591748720053,1.08591748720053,0
2.73e-07,0,1.08591748720053,1.08591748720053,0
2.74e-07,0,1.08591748720053,1.08591748720053,0
2.75e-07,0,1.08591748720053,1.08591748720053,0
2.76e-07,0,1.08591748720053,1.08591748720053,0
2.77e-07,0,1.08591748720053,1.08591748720053,0
2.78e-07,0,1.08591748720053,1.08591748720053,0
2.79e-07,0,1.08591748720053,1.08591748720053,0
2.8e-07,0,1.08591748720053,1.08591748720053,0
2.81e-07,0,1.08591748720053,1.08591748720053,0
2.82e-07,0,1.08591748720053,1.08591748720053,0
2.83e-07,0,1.08591748720053,1.08591748720053,0
2.84e-07,0,1.08591748720053,1.08591748720053,0
2.85e-07,0,1.08591748720053,1.08591748720053,0
2.86e-07,0,1.08591748720053,1.08591748720053,0
2.87e-07,0,1.08591748720053,1.08591748720053,0
2.88e-07,0,1.08591748720053,1.08591748720053,0
2.89e-07,0,1.08591748720053,1.08591748720053,0
2.9e-07,0,1.08591748720053,1.08591748720053,0
2.91e-07,0,1.08591748720053,1.08591748720053,0
2.92e-07,0,1.08591748720053,1.08591748720053,0
2.93000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.94000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.95000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.96000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.97000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.98000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.99000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.00000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.01000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.02000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.03000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.04000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.05000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.06000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.07000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.08000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.09000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.10000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.11000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.12000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.13000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.14000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.15000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.16000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.17000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.18000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.19000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.20000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.21000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.22000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.23000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.24000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.25000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.26000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.27000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.28000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.29000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.30000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.31000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.32000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.33000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.34000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.35000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.36000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.37000000000001e-07,0,1.08591748720053,1.08591748720053,0
3.38000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.39000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.40000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.41000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.42000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.43000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.44000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.45000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.46000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.47000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.48000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.49000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.50000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.51000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.52000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.53000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.54000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.55000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.56000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.57000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.58000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.59000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.60000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.61000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.62000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.63000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.64000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.65000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.66000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.67000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.68000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.69000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.70000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.71000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.72000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.73000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.74000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.75000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.76000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.77000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.78000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.79000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.80000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.81000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.82000000000002e-07,0,1.08591748720053,1.08591748720053,0
3.83000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.84000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.85000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.86000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.87000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.88000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.89000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.90000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.91000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.92000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.93000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.94000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.95000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.96000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.97000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.98000000000003e-07,0,1.08591748720053,1.08591748720053,0
3.99000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.00000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.01000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.02000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.03000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.04000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.05000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.06000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.07000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.08000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.09000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.10000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.11000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.12000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.13000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.14000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.15000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.16000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.17000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.18000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.19000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.20000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.21000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.22000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.23000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.24000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.25000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.26000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.27000000000003e-07,0,1.08591748720053,1.08591748720053,0
4.28000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.29000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.30000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.31000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.32000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.33000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.34000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.35000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.36000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.37000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.38000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.39000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.40000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.41000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.42000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.43000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.44000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.45000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.46000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.47000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.48000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.49000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.50000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.51000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.52000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.53000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.54000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.55000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.56000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.57000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.58000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.59000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.60000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.61000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.62000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.63000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.64000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.65000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.66000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.67000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.68000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.69000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.70000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.71000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.72000000000004e-07,0,1.08591748720053,1.08591748720053,0
4.73000000000005e-07,0,1.08591748720053,1.08591748720053,0
4.74000000000005e-07,0,1.08591748720053,1.08591748720053,0
4.75000000000005e-07,0,1.08591748720053,1.08591748720053,0
4.76000000000005e-07,0,1.08591748720053,1.08591748720053,0
