time_s,positive_V,negative_V,differential_V,commonMode_V,ground_V,returnCurrent_A,deltaDifferential_V,deltaCommonMode_V
0,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.00033222480988436,-8.88178419700125e-16,0
2.5e-10,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884356,-8.88178419700125e-16,0
5e-10,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884356,-8.88178419700125e-16,0
7.5e-10,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884355,-8.88178419700125e-16,0
1e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884351,-8.88178419700125e-16,0
1.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.00033222480988435,-8.88178419700125e-16,0
1.5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884351,-8.88178419700125e-16,0
1.75e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884349,-8.88178419700125e-16,0
2e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884349,-8.88178419700125e-16,0
2.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884351,-8.88178419700125e-16,0
2.5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884351,-8.88178419700125e-16,0
2.75e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.00033222480988435,-8.88178419700125e-16,0
3e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884349,-8.88178419700125e-16,0
3.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884349,-8.88178419700125e-16,0
3.5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884349,-8.88178419700125e-16,0
3.75e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884349,-8.88178419700125e-16,0
4e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.00033222480988435,-8.88178419700125e-16,0
4.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884352,-8.88178419700125e-16,0
4.5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.00033222480988435,-8.88178419700125e-16,0
4.75e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
5.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884347,-8.88178419700125e-16,0
5.5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
5.75e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
6e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
6.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
6.5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
6.75e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
7e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
7.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
7.5e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884348,-8.88178419700125e-16,0
7.75e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884349,-8.88178419700125e-16,0
8e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.000332224809884351,-8.88178419700125e-16,0
8.25e-09,3.03615068393301,1.94722146433228,1.08892921960073,2.49168607413264,-8.30562024711767e-06,-0.00033222480988435,-8.88178419700125e-16,0
